ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3683	"FBgn0262559"	"Mdh2"	chr3R	+	18226729	18226937	18226395	18226566	18227704	18227901	3683	2166,1809,2106	0,0,1	2436,930,805	0,0,0	282	74	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
3684	"FBgn0035770"	"pst"	chr3L	-	7359467	7359602	7358850	7359389	7359920	7360263	3684	209,225,221	0,0,0	411,198,159	0,0,2	209	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.966	0.011
3685	"FBgn0035770"	"pst"	chr3L	-	7359467	7359602	7358850	7359389	7359677	7359850	3685	370,391,370	2,0,1	665,376,290	4,4,1	209	74	0.757997609652	1.0	0.985,1.0,0.992	0.983,0.971,0.99	0.011
3686	"FBgn0035770"	"pst"	chr3L	-	7359677	7359850	7358850	7359389	7359920	7360263	3686	700,652,597	0,0,0	1047,732,667	0,0,2	247	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
3687	"FBgn0035770"	"pst"	chr3L	-	7359677	7359850	7359467	7359602	7359920	7360263	3687	861,818,746	0,0,0	1298,907,799	0,0,2	247	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
3688	"FBgn0035770"	"pst"	chr3L	-	7359467	7359850	7358850	7359389	7359920	7360116	3688	954,919,868	0,0,0	1511,966,865	0,0,2	457	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005
3689	"FBgn0085443"	"spri"	chrX	-	10555202	10556751	10519347	10519777	10557217	10557362	3689	14,14,4	0,0,0	43,12,13	1,0,0	1623	74	1	1.0	1.0,1.0,1.0	0.662,1.0,1.0	0.113
368	"FBgn0005533"	"RpS17"	chr3L	-	9429173	9429325	9428794	9429114	9429694	9429727	368	40183,32249,45250	0,0,1	34225,17929,17774	0,0,0	226	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
3690	"FBgn0085443"	"spri"	chrX	-	10544385	10544592	10519347	10519777	10546628	10546754	3690	310,242,144	1,0,3	383,289,314	1,5,3	281	74	0.184577488353	1.0	0.988,1.0,0.927	0.99,0.938,0.965	0.007
3691	"FBgn0085443"	"spri"	chrX	-	10544385	10544592	10510335	10510587	10546628	10546754	3691	305,242,142	0,1,0	378,288,308	0,0,0	281	74	1	1.0	1.0,0.985,1.0	1.0,1.0,1.0	-0.005
3693	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10510335	10510587	10555202	10556751	3693	603,588,405	0,0,0	1127,606,880	0,1,0	504	74	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
3694	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10510335	10510587	10544385	10544592	3694	609,586,406	1,1,0	1127,605,884	0,0,0	504	74	1	1.0	0.989,0.989,1.0	1.0,1.0,1.0	-0.007
3695	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10510335	10510587	10575389	10576156	3695	612,603,409	0,1,1	1136,608,885	1,0,0	504	74	1	1.0	1.0,0.989,0.984	0.994,1.0,1.0	-0.007
3696	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10510335	10510587	10546628	10546754	3696	604,585,407	0,1,0	1123,609,881	0,0,0	504	74	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
3697	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10498213	10499657	10555202	10556751	3697	501,483,328	0,0,0	968,495,765	0,0,1	504	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
3698	"FBgn0085443"	"spri"	chrX	-	10519347	10519777	10498213	10499657	10546628	10546754	3698	502,480,330	0,0,0	964,498,766	1,1,1	504	74	1	1.0	1.0,1.0,1.0	0.993,0.987,0.991	0.01
3699	"FBgn0085443"	"spri"	chrX	-	10510335	10510587	10498213	10499657	10519347	10519777	3699	378,415,295	1,0,0	597,436,402	0,0,2	326	74	1	1.0	0.988,1.0,1.0	1.0,1.0,0.979	0.003
369	"FBgn0001565"	"Hlc"	chrX	-	21386973	21387725	21386349	21386778	21387785	21387946	369	4602,4220,4487	2,3,0	5343,2953,2398	4,0,2	826	74	1	1.0	0.995,0.992,1.0	0.992,1.0,0.991	0.001
36	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4693247	4693483	4698502	4698996	36	212,177,151	7,0,1	392,368,281	6,5,3	223	74	0.909600997964	1.0	0.91,1.0,0.98	0.956,0.961,0.969	0.001
3700	"FBgn0085443"	"spri"	chrX	-	10510335	10510587	10498213	10499657	10555202	10555459	3700	275,310,218	0,0,0	438,326,285	0,0,1	326	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.985	0.005
3701	"FBgn0085443"	"spri"	chrX	-	10510335	10510587	10498213	10499657	10546628	10546754	3701	275,311,218	0,0,0	438,325,285	1,1,1	326	74	1	1.0	1.0,1.0,1.0	0.99,0.987,0.985	0.013
3702	"FBgn0085443"	"spri"	chrX	-	10578238	10578606	10575389	10576156	10584909	10585073	3702	139,70,81	0,0,0	190,187,223	1,0,0	442	74	1	1.0	1.0,1.0,1.0	0.97,1.0,1.0	0.01
3703	"FBgn0085443"	"spri"	chrX	-	10575389	10576156	10519347	10519777	10578238	10578606	3703	156,154,121	1,0,1	269,198,178	1,0,0	841	74	1	1.0	0.932,1.0,0.914	0.959,1.0,1.0	-0.038
3704	"FBgn0085443"	"spri"	chrX	-	10492499	10492692	10491505	10492332	10492751	10493741	3704	84,90,106	0,0,0	107,56,54	1,0,0	267	74	1	1.0	1.0,1.0,1.0	0.967,1.0,1.0	0.011
3705	"FBgn0085443"	"spri"	chrX	-	10584909	10585073	10578238	10578606	10585247	10585422	3705	42,10,20	1,0,0	50,53,62	1,0,0	238	74	1	1.0	0.929,1.0,1.0	0.94,1.0,1.0	-0.004
3706	"FBgn0085443"	"spri"	chrX	-	10522802	10523561	10519347	10519777	10544385	10544592	3706	671,608,368	6,1,2	1159,611,608	5,1,6	833	74	0.94232098425	1.0	0.909,0.982,0.942	0.954,0.982,0.9	-0.001
3708	"FBgn0085443"	"spri"	chrX	-	10522802	10523564	10519347	10519777	10544385	10544504	3708	737,647,392	6,1,2	1280,689,695	5,1,6	836	74	0.944884823988	1.0	0.916,0.983,0.946	0.958,0.984,0.911	-0.003
3710	"FBgn0085443"	"spri"	chrX	-	10544385	10544504	10510335	10510587	10546628	10546754	3710	70,33,27	0,1,0	90,44,50	0,0,0	193	74	1	1.0	1.0,0.927,1.0	1.0,1.0,1.0	-0.024
3716	"FBgn0035411"	"Girdin"	chr3L	+	3183932	3184037	3183635	3183799	3184248	3185287	3716	81,90,82	6,5,6	112,54,48	8,2,0	179	74	0.263804197364	1.0	0.848,0.882,0.85	0.853,0.918,1.0	-0.064
3717	"FBgn0036317"	"CG10948"	chr3L	-	12847049	12847156	12845733	12845853	12848369	12849095	3717	28,21,31	3,3,9	39,23,21	7,5,2	181	74	0.838660850074	1.0	0.792,0.741,0.585	0.695,0.653,0.811	-0.014
3718	"FBgn0032001"	"CG8360"	chr2L	+	8213108	8213282	8212958	8213023	8213336	8213529	3718	560,449,576	0,0,0	621,460,501	2,0,3	248	74	1	1.0	1.0,1.0,1.0	0.989,1.0,0.98	0.01
3719	"FBgn0030519"	"CG11151"	chrX	+	13740677	13741143	13739781	13740112	13741683	13741952	3719	1464,1245,1757	1,0,0	1641,853,968	0,0,0	540	74	1	1.0	0.995,1.0,1.0	1.0,1.0,1.0	-0.002
3723	"FBgn0053155"	"CG33155"	chr2R	+	13954916	13955044	13954194	13954445	13955214	13955664	3723	552,520,630	0,0,0	656,377,314	2,0,0	202	74	1	1.0	1.0,1.0,1.0	0.992,1.0,1.0	0.003
3724	"FBgn0039065"	"CG4449"	chr3R	-	23250605	23251102	23250426	23250540	23251166	23251300	3724	350,332,311	0,1,0	332,343,321	0,0,0	571	74	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
3725	"FBgn0039065"	"CG4449"	chr3R	-	23250605	23251102	23250426	23250537	23251166	23251300	3725	350,330,310	0,1,0	332,342,320	0,0,0	571	74	1	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008
3726	"FBgn0039065"	"CG4449"	chr3R	-	23250599	23251102	23250426	23250540	23251166	23251300	3726	368,345,330	0,1,0	351,355,338	0,0,0	577	74	1	1.0	1.0,0.978,1.0	1.0,1.0,1.0	-0.007
3727	"FBgn0039065"	"CG4449"	chr3R	-	23250599	23251102	23250426	23250537	23251166	23251300	3727	360,346,317	0,1,0	337,347,326	0,0,0	577	74	1	1.0	1.0,0.978,1.0	1.0,1.0,1.0	-0.007
3728	"FBgn0002873"	"mud"	chrX	+	14255458	14255554	14253061	14254288	14255611	14255934	3728	101,86,89	0,1,0	123,132,119	0,0,0	170	74	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
3729	"FBgn0058196"	"Maf1"	chr2R	-	1515889	1516167	1515594	1515836	1516221	1516468	3729	1609,1224,1629	0,0,1	1718,1236,917	2,0,0	352	74	1	1.0	1.0,1.0,0.997	0.994,1.0,1.0	0.001
372	"FBgn0264494"	"CG17646"	chr2L	+	1748773	1748874	1747691	1747860	1749517	1749676	372	20,26,33	1,0,0	74,28,42	1,0,0	175	74	1	1.0	0.894,1.0,1.0	0.969,1.0,1.0	-0.025
3730	"FBgn0058196"	"Maf1"	chr2R	-	1516221	1516468	1515889	1516167	1516519	1516661	3730	1549,1281,1443	0,1,0	1583,973,732	0,0,0	321	74	1	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001
3734	"FBgn0013303"	"Nca"	chr3L	+	19997030	19997219	19996849	19996968	19997291	19997568	3734	496,338,516	0,0,0	635,406,405	0,0,2	263	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.983	0.006
3735	"FBgn0013303"	"Nca"	chr3L	+	19993264	19993322	19991886	19992042	19996680	19996780	3735	396,290,328	2,0,0	420,387,275	0,0,0	132	74	1	1.0	0.991,1.0,1.0	1.0,1.0,1.0	-0.003
3736	"FBgn0013303"	"Nca"	chr3L	+	19996849	19996968	19996680	19996780	19997030	19997219	3736	373,213,309	1,0,0	354,250,189	0,0,0	193	74	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
3737	"FBgn0264950"	"CR44119"	chr2L	+	8201810	8202930	8201556	8201724	8204491	8205298	3737	38,22,17	0,1,0	44,27,32	0,0,0	1194	74	1	1.0	1.0,0.577,1.0	1.0,1.0,1.0	-0.141
3739	"FBgn0011202"	"dia"	chr2L	+	20760524	20760841	20758143	20758663	20763496	20765452	3739	301,286,235	0,0,0	504,275,385	0,0,1	391	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005
373	"FBgn0264494"	"CG17646"	chr2L	+	1747691	1747860	1737466	1738019	1749517	1749676	373	12,18,14	0,0,0	30,22,14	1,0,0	243	74	1	1.0	1.0,1.0,1.0	0.901,1.0,1.0	0.033
3740	"FBgn0052380"	"SMSr"	chr3L	-	7375404	7375908	7375179	7375346	7380620	7381474	3740	363,305,321	0,1,0	483,178,163	0,0,2	578	74	1	1.0	1.0,0.975,1.0	1.0,1.0,0.913	0.021
3741	"FBgn0085377"	"CG34348"	chrX	+	11340606	11340745	11339872	11340497	11343245	11343912	3741	64,37,71	0,0,0	37,33,10	0,1,0	213	74	1	1.0	1.0,1.0,1.0	1.0,0.92,1.0	0.027
3743	"FBgn0011224"	"heph"	chr3R	-	31975447	31975602	31959034	31959127	31985510	31985768	3743	14,7,9	0,0,0	43,20,10	1,0,0	229	74	1	1.0	1.0,1.0,1.0	0.933,1.0,1.0	0.022
3744	"FBgn0011224"	"heph"	chr3R	-	31975447	31975565	31959034	31959127	31985711	31985768	3744	12,5,8	0,0,0	29,15,8	1,0,0	192	74	1	1.0	1.0,1.0,1.0	0.918,1.0,1.0	0.027
3746	"FBgn0011224"	"heph"	chr3R	-	31921632	31921674	31881747	31881871	31932071	31932614	3746	0,2,0	0,0,0	2,5,1	1,0,0	116	74	1	1.0	NA,1.0,NA	0.561,1.0,1.0	0.146
3747	"FBgn0011224"	"heph"	chr3R	-	31932071	31932614	31881747	31881871	31959034	31959127	3747	5,7,2	21,20,24	18,3,4	66,20,25	617	74	1	1.0	0.028,0.04,0.01	0.032,0.018,0.019	0.003
3748	"FBgn0011224"	"heph"	chr3R	-	31932071	31932614	31921632	31921674	31959034	31959127	3748	6,8,2	0,0,0	17,5,5	1,1,0	617	74	1	1.0	1.0,1.0,1.0	0.671,0.375,1.0	0.318
3749	"FBgn0011224"	"heph"	chr3R	-	31931774	31932614	31921632	31921674	31959034	31959127	3749	5,7,2	0,0,0	19,3,4	1,1,0	914	74	1	1.0	1.0,1.0,1.0	0.606,0.195,1.0	0.4
374	"FBgn0029941"	"CG1677"	chrX	-	7285360	7285784	7283940	7284758	7285913	7286195	374	56,55,45	37,48,35	55,62,45	83,34,32	498	74	0.494034067499	1.0	0.184,0.145,0.16	0.09,0.213,0.173	0.004
3750	"FBgn0011224"	"heph"	chr3R	-	31945621	31945658	31881747	31881871	31959034	31959127	3750	2,0,0	21,20,24	2,2,1	66,20,25	111	74	0.362946550794	1.0	0.06,0.0,0.0	0.02,0.063,0.026	-0.016
3751	"FBgn0011224"	"heph"	chr3R	-	31979522	31979619	31969755	31969785	31985510	31985768	3751	24,22,16	0,0,0	37,21,17	0,1,2	171	74	0.811100988291	1.0	1.0,1.0,1.0	1.0,0.901,0.786	0.104
3752	"FBgn0011224"	"heph"	chr3R	-	31979522	31979619	31959034	31959127	31985510	31985768	3752	12,18,4	0,0,0	24,10,8	1,0,0	171	74	1	1.0	1.0,1.0,1.0	0.912,1.0,1.0	0.029
3754	"FBgn0011224"	"heph"	chr3R	-	31972501	31972553	31969755	31969785	31979522	31979619	3754	2,4,4	14,11,12	3,3,6	23,14,10	126	74	0.762168806412	1.0	0.077,0.176,0.164	0.071,0.112,0.261	-0.009
3755	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31959034	31959127	31979522	31979619	3755	21,15,14	2,7,0	26,15,13	10,3,1	104	74	0.379906233677	1.0	0.882,0.604,1.0	0.649,0.781,0.902	0.051
3757	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31959034	31959127	31985510	31985768	3757	7,4,2	0,0,0	6,3,5	1,0,0	104	74	1	1.0	1.0,1.0,1.0	0.81,1.0,1.0	0.063
3758	"FBgn0011224"	"heph"	chr3R	-	31969755	31969785	31959034	31959127	31972501	31972553	3758	9,7,5	0,0,1	8,5,7	0,0,0	104	74	1	1.0	1.0,1.0,0.781	1.0,1.0,1.0	-0.073
3759	"FBgn0011224"	"heph"	chr3R	-	31959034	31959127	31881747	31881871	31975447	31975965	3759	33,27,28	1,0,1	85,42,37	0,0,0	167	74	1	1.0	0.936,1.0,0.925	1.0,1.0,1.0	-0.046
375	"FBgn0031145"	"Ntf-2"	chrX	+	21037609	21037994	21036538	21036637	21038745	21039543	375	13,12,9	567,451,618	25,16,17	833,328,312	459	74	1	1.0	0.004,0.004,0.002	0.005,0.008,0.009	-0.004
3760	"FBgn0011224"	"heph"	chr3R	-	31975447	31975965	31959034	31959127	31979522	31979619	3760	55,55,33	2,7,0	162,74,78	10,3,1	592	74	0.893019158907	1.0	0.775,0.495,1.0	0.669,0.755,0.907	-0.02
3762	"FBgn0011224"	"heph"	chr3R	-	31881747	31881871	31873833	31874099	31959034	31959127	3762	37,44,35	1,1,0	119,42,49	2,0,1	198	74	1	1.0	0.933,0.943,1.0	0.957,1.0,0.948	-0.01
3765	"FBgn0033021"	"CG10417"	chr2R	-	5362829	5362885	5362627	5362755	5363062	5363104	3765	277,170,155	2,1,1	303,272,134	2,0,3	130	74	1	1.0	0.987,0.99,0.989	0.989,1.0,0.962	0.005
3766	"FBgn0033021"	"CG10417"	chr2R	-	5362627	5362755	5361598	5362567	5362829	5362885	3766	1004,690,655	0,0,1	1162,749,491	0,0,0	202	74	1	1.0	1.0,1.0,0.996	1.0,1.0,1.0	-0.001
3769	"FBgn0263197"	"Patronin"	chr2R	-	17522852	17522960	17520645	17520928	17523823	17523898	3769	9,13,12	5,2,6	22,8,6	7,1,2	182	74	0.501124986574	1.0	0.423,0.725,0.448	0.561,0.765,0.55	-0.093
376	"FBgn0031145"	"Ntf-2"	chrX	+	21035830	21036090	21035468	21035721	21036398	21036470	376	50,36,39	772,679,868	47,30,54	1086,818,1001	334	74	0.387384737965	1.0	0.014,0.012,0.01	0.009,0.008,0.012	0.002
3771	"FBgn0263197"	"Patronin"	chr2R	-	17522852	17522960	17521831	17521900	17524083	17524282	3771	12,10,12	13,11,6	22,7,6	28,2,7	182	74	0.927779137253	1.0	0.273,0.27,0.448	0.242,0.587,0.258	-0.032
3772	"FBgn0263197"	"Patronin"	chr2R	-	17522852	17522960	17521831	17521900	17523499	17523571	3772	13,10,13	2,6,9	22,9,6	4,4,2	182	74	0.347717541575	1.0	0.725,0.404,0.37	0.691,0.478,0.55	-0.073
3773	"FBgn0263197"	"Patronin"	chr2R	-	17522852	17522960	17521831	17521900	17523823	17523898	3773	13,13,12	76,74,52	22,7,6	83,43,30	182	74	0.587468440514	1.0	0.065,0.067,0.086	0.097,0.062,0.075	-0.005
3775	"FBgn0263197"	"Patronin"	chr2R	-	17521705	17521900	17520645	17520928	17523823	17523898	3775	379,372,332	5,2,6	457,238,170	7,1,2	269	74	0.809923261652	1.0	0.954,0.981,0.938	0.947,0.985,0.959	-0.006
3776	"FBgn0263197"	"Patronin"	chr2R	-	17528312	17528375	17527822	17528105	17528621	17528852	3776	166,185,113	1,0,0	330,177,199	1,1,0	137	74	1	1.0	0.989,1.0,1.0	0.994,0.99,1.0	0.002
3777	"FBgn0263197"	"Patronin"	chr2R	-	17528312	17528375	17527822	17528105	17531046	17531147	3777	117,116,70	2,1,1	199,120,119	2,2,1	137	74	0.920763976863	1.0	0.969,0.984,0.974	0.982,0.97,0.985	-0.003
377	"FBgn0031145"	"Ntf-2"	chrX	+	21036538	21036637	21036398	21036470	21038745	21039543	377	1605,1376,1767	0,0,0	2239,1166,1208	2,1,0	173	74	1	1.0	1.0,1.0,1.0	0.998,0.998,1.0	0.001
3780	"FBgn0263197"	"Patronin"	chr2R	-	17529086	17529191	17528312	17528375	17531046	17531147	3780	267,216,178	0,0,0	343,301,225	1,0,0	179	74	1	1.0	1.0,1.0,1.0	0.993,1.0,1.0	0.002
3782	"FBgn0263197"	"Patronin"	chr2R	-	17523499	17523571	17522852	17522960	17524083	17524282	3782	6,2,9	0,0,0	3,7,0	1,0,0	146	74	1	1.0	1.0,1.0,1.0	0.603,1.0,NA	0.199
3783	"FBgn0263197"	"Patronin"	chr2R	-	17523499	17523571	17521831	17521900	17523823	17523898	3783	9,16,17	76,74,52	11,10,9	83,43,30	146	74	0.757614300237	1.0	0.057,0.099,0.142	0.063,0.105,0.132	-0.001
3784	"FBgn0263197"	"Patronin"	chr2R	-	17523499	17523571	17521831	17521900	17524083	17524282	3784	7,8,17	13,11,6	6,9,2	28,2,7	146	74	0.369326834761	1.0	0.214,0.269,0.59	0.098,0.695,0.126	0.051
3785	"FBgn0263197"	"Patronin"	chr2R	-	17523499	17523571	17520645	17520928	17523823	17523898	3785	9,10,9	5,2,6	12,6,8	7,1,2	146	74	0.646527946137	1.0	0.477,0.717,0.432	0.465,0.753,0.67	-0.087
3787	"FBgn0263197"	"Patronin"	chr2R	-	17534825	17535061	17531870	17532182	17535693	17535866	3787	519,480,302	0,0,2	775,743,808	0,0,1	310	74	1	1.0	1.0,1.0,0.973	1.0,1.0,0.995	-0.007
3788	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526416	17524347	17524584	17527213	17527315	3788	4518,3864,3750	0,0,0	6713,3119,3164	0,0,1	1787	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
378	"FBgn0011726"	"tsr"	chr2R	-	24044991	24045182	24044813	24044919	24046665	24046805	378	58041,46594,53374	0,2,0	58341,62922,55794	0,0,0	265	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
3790	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521906	17520645	17520928	17522852	17522960	3790	78,66,83	0,1,0	111,64,46	1,2,0	149	74	0.690424170123	1.0	1.0,0.97,1.0	0.982,0.941,1.0	0.016
3791	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526413	17524347	17524584	17527213	17527315	3791	4496,3835,3724	0,0,0	6700,3118,3164	0,0,1	1784	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
3792	"FBgn0263197"	"Patronin"	chr2R	-	17523823	17523898	17521705	17521900	17524083	17524282	3792	249,210,178	13,11,6	282,148,94	28,2,7	149	74	0.219681308298	1.0	0.905,0.905,0.936	0.833,0.974,0.87	0.023
3795	"FBgn0263197"	"Patronin"	chr2R	-	17523823	17523898	17522852	17522960	17524083	17524282	3795	174,139,126	0,0,0	200,105,64	1,0,0	149	74	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
3798	"FBgn0263197"	"Patronin"	chr2R	-	17521831	17521900	17520645	17520928	17522852	17522960	3798	82,67,83	0,1,0	111,65,46	1,2,0	143	74	0.816638701531	1.0	1.0,0.972,1.0	0.983,0.944,1.0	0.015
3799	"FBgn0263197"	"Patronin"	chr2R	-	17524703	17526317	17524347	17524584	17527213	17527315	3799	4305,3710,3569	0,0,0	6317,2987,3021	0,0,1	1688	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.993	0.002
379	"FBgn0011726"	"tsr"	chr2R	-	24044813	24044919	24044452	24044750	24044991	24045182	379	41806,37478,43881	0,2,1	38109,27422,24433	2,1,0	180	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
37	"FBgn0026401"	"Nipped-B"	chr2R	-	4695461	4695610	4693247	4693483	4700388	4700583	37	103,94,66	0,0,0	186,204,146	1,1,0	223	74	1	1.0	1.0,1.0,1.0	0.984,0.985,1.0	0.01
3800	"FBgn0263197"	"Patronin"	chr2R	-	17526833	17526980	17524703	17526416	17527213	17527315	3800	439,365,352	1,0,0	681,523,792	0,0,0	221	74	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
3803	"FBgn0263197"	"Patronin"	chr2R	-	17529981	17530134	17527822	17528105	17531046	17531147	3803	1,1,0	2,1,1	0,0,1	2,2,1	227	74	1	1.0	0.14,0.246,0.0	0.0,0.0,0.246	0.047
3805	"FBgn0263197"	"Patronin"	chr2R	-	17529981	17530134	17529086	17529191	17531046	17531147	3805	1,1,0	173,129,116	0,0,1	239,195,155	227	74	1	1.0	0.002,0.003,0.0	0.0,0.0,0.002	0.001
3806	"FBgn0263197"	"Patronin"	chr2R	-	17528621	17528852	17528312	17528375	17529086	17529191	3806	463,475,375	0,0,0	997,538,525	0,2,0	305	74	1	1.0	1.0,1.0,1.0	1.0,0.985,1.0	0.005
3807	"FBgn0263197"	"Patronin"	chr2R	-	17528621	17528852	17528312	17528375	17531046	17531147	3807	282,318,247	0,0,0	747,334,382	1,0,0	305	74	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
3809	"FBgn0263197"	"Patronin"	chr2R	-	17528621	17528852	17527822	17528105	17531046	17531147	3809	229,247,202	2,1,1	612,268,291	2,2,1	305	74	0.556750189538	1.0	0.965,0.984,0.98	0.987,0.97,0.986	-0.005
380	"FBgn0051633"	"CG31633"	chr2L	-	6655069	6656141	6654759	6655013	6656195	6656321	380	524,403,479	0,1,0	463,301,314	0,0,0	1146	74	1	1.0	1.0,0.963,1.0	1.0,1.0,1.0	-0.012
3810	"FBgn0020510"	"Abi"	chr3R	-	14120610	14120622	14120284	14120472	14120694	14120785	3810	63,44,51	115,81,103	80,31,18	166,75,57	86	74	0.189634436773	1.0	0.32,0.319,0.299	0.293,0.262,0.214	0.056
3811	"FBgn0038303"	"SIDL"	chr3R	-	15215743	15216358	15215338	15215681	15216417	15218418	3811	569,557,605	1,0,0	753,302,285	0,0,0	689	74	1	1.0	0.984,1.0,1.0	1.0,1.0,1.0	-0.005
3813	"FBgn0037754"	"CG8500"	chr3R	+	9786376	9786448	9786134	9786320	9786584	9789323	3813	36,43,38	0,1,0	76,33,24	2,0,0	146	74	1	1.0	1.0,0.956,1.0	0.951,1.0,1.0	0.002
3814	"FBgn0037754"	"CG8500"	chr3R	+	9785751	9786077	9784652	9784760	9786134	9786320	3814	133,130,83	0,0,0	245,130,121	1,0,0	400	74	1	1.0	1.0,1.0,1.0	0.978,1.0,1.0	0.007
3816	"FBgn0259234"	"Camta"	chr2R	+	9471275	9471347	9470028	9470164	9471420	9471565	3816	17,8,9	0,0,0	30,21,29	0,0,2	146	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.88	0.04
3817	"FBgn0259234"	"Camta"	chr2R	+	9475308	9475425	9475094	9475204	9476100	9476168	3817	39,35,29	7,6,7	45,24,12	9,2,0	191	74	0.201465372763	1.0	0.683,0.693,0.616	0.66,0.823,1.0	-0.164
3818	"FBgn0030847"	"CG12991"	chrX	+	17588987	17589095	17579860	17580097	17596656	17596751	3818	2,6,1	0,1,0	4,4,6	1,0,1	182	74	1	1.0	1.0,0.709,1.0	0.619,1.0,0.709	0.127
3819	"FBgn0033998"	"row"	chr2R	-	15211576	15211667	15210244	15211068	15211725	15212555	3819	203,218,157	0,0,0	270,125,143	0,0,3	165	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.955	0.015
381	"FBgn0002891"	"mus205"	chr2R	+	7796085	7796172	7795935	7796020	7796230	7798918	381	148,95,87	1,0,0	214,146,124	0,0,0	161	74	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
3821	"FBgn0033918"	"CG8531"	chr2R	+	14257420	14257718	14256786	14257363	14257771	14257888	3821	1306,1113,1311	4,4,0	1573,723,541	3,5,4	372	74	0.23235781876	1.0	0.985,0.982,1.0	0.991,0.966,0.964	0.015
3822	"FBgn0011656"	"Mef2"	chr2R	-	9918963	9919062	9918711	9918848	9919446	9919747	3822	17,8,11	3,4,1	12,3,6	6,1,0	173	74	0.951818577474	1.0	0.708,0.461,0.825	0.461,0.562,1.0	-0.01
3824	"FBgn0011656"	"Mef2"	chr2R	-	9919446	9919747	9918963	9919062	9920518	9920722	3824	762,754,721	0,0,0	1088,521,605	1,0,0	375	74	1	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002
3825	"FBgn0011656"	"Mef2"	chr2R	-	9926486	9926869	9921609	9922003	9928899	9929615	3825	2,4,5	51,31,37	7,2,7	41,27,36	457	74	0.206376205272	1.0	0.006,0.02,0.021	0.027,0.012,0.031	-0.008
3827	"FBgn0011656"	"Mef2"	chr2R	-	9934318	9934377	9921609	9922003	9958123	9958858	3827	126,88,75	20,20,23	147,76,85	43,18,19	133	74	0.468194191541	1.0	0.778,0.71,0.645	0.655,0.701,0.713	0.021
3828	"FBgn0011656"	"Mef2"	chr2R	-	9917456	9917531	9913495	9916891	9917937	9918353	3828	4,8,11	10,2,7	23,7,8	4,2,15	149	74	0.464064682002	1.0	0.166,0.665,0.438	0.741,0.635,0.209	-0.105
3829	"FBgn0011656"	"Mef2"	chr2R	-	9917456	9917531	9915501	9916912	9917937	9918353	3829	1,3,5	2,0,0	12,4,7	1,1,1	149	74	0.314706787696	1.0	0.199,1.0,1.0	0.856,0.665,0.777	-0.033
