ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
3624	FBgn0000536	eas	chrX	+	16280885	16281273	16278578	16278969	16283669	16284238	3624	1871,1710,1598	0,0,0	1746,1869,1484	1,0,0	462	74	1.0	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001	1.0	1.0	1.0	0.996	1.0	1.0	chrX:+:16278578-16278969:16280885-16281273:16283669-16284238	1871,1710,1598	1747,1869,1484	pass
3625	FBgn0000536	eas	chrX	+	16281438	16281503	16278327	16281273	16283669	16284238	3625	2,10,2	244,228,237	2,4,2	245,254,212	139	74	0.892123437287	1.0	0.004,0.023,0.004	0.004,0.008,0.005	0.005	0.004	0.023	0.004	0.004	0.008	0.005	chrX:+:16278327-16281273:16281438-16281503:16283669-16284238	246,238,239	247,258,214	pass
3626	FBgn0052243	CG32243	chr3L	-	4540294	4540653	4540084	4540230	4540712	4540847	3626	1944,1789,1798	2,1,0	1909,2122,1660	1,0,2	433	74	1.0	1.0	0.994,0.997,1.0	0.997,1.0,0.993	0.0	0.994	0.997	1.0	0.997	1.0	0.993	chr3L:-:4540084-4540230:4540294-4540653:4540712-4540847	1946,1790,1798	1910,2122,1662	pass
3627	FBgn0052243	CG32243	chr3L	-	4540922	4541011	4540712	4540847	4541064	4541244	3627	518,448,408	1,1,1	515,617,482	0,1,0	163	74	1.0	1.0	0.996,0.995,0.995	1.0,0.996,1.0	-0.003	0.996	0.995	0.995	1.0	0.996	1.0	chr3L:-:4540712-4540847:4540922-4541011:4541064-4541244	519,449,409	515,618,482	pass
3628	FBgn0004852	Ac76E	chr3L	+	19966733	19966861	19966228	19966456	19969081	19969240	3628	12,20,10	1,1,0	16,31,17	0,0,0	202	74	1.0	1.0	0.815,0.88,1.0	1.0,1.0,1.0	-0.102	0.815	0.88	1.0	1.0	1.0	1.0	chr3L:+:19966228-19966456:19966733-19966861:19969081-19969240	13,21,10	16,31,17	fail
3629	FBgn0004852	Ac76E	chr3L	+	19975598	19975613	19975370	19975475	19976090	19976333	3629	0,0,1	1,0,7	0,0,1	6,6,6	89	74	1.0	1.0	0.0,NA,0.106	0.0,0.0,0.122	0.012	0.0	NA	0.106	0.0	0.0	0.122	chr3L:+:19975370-19975475:19975598-19975613:19976090-19976333	1,0,8	6,6,7	fail
362	FBgn0014010	Rab5	chr2L	-	2360971	2361092	2360632	2360801	2361159	2361585	362	1252,1200,1312	0,1,0	1241,1281,1157	0,0,0	195	74	1.0	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001	1.0	0.998	1.0	1.0	1.0	1.0	chr2L:-:2360632-2360801:2360971-2361092:2361159-2361585	1252,1201,1312	1241,1281,1157	pass
3632	FBgn0027598	cindr	chr3R	+	30820880	30821057	30817633	30818207	30824277	30824886	3632	1,0,1	227,227,226	2,0,0	208,272,228	251	74	1.0	1.0	0.001,0.0,0.001	0.003,0.0,0.0	-0.0	0.001	0.0	0.001	0.003	0.0	0.0	chr3R:+:30817633-30818207:30820880-30821057:30824277-30824886	228,227,227	210,272,228	pass
3633	FBgn0027598	cindr	chr3R	+	30820886	30821057	30817613	30818207	30824277	30824886	3633	1,0,0	227,227,226	2,0,0	208,272,228	245	74	1.0	1.0	0.001,0.0,0.0	0.003,0.0,0.0	-0.001	0.001	0.0	0.0	0.003	0.0	0.0	chr3R:+:30817613-30818207:30820886-30821057:30824277-30824886	228,227,226	210,272,228	pass
3634	FBgn0004611	Plc21C	chr2L	+	339206	339441	337937	338118	340709	340855	3634	109,66,50	0,2,2	88,128,83	0,0,0	309	74	0.56555244796	1.0	1.0,0.888,0.857	1.0,1.0,1.0	-0.085	1.0	0.888	0.857	1.0	1.0	1.0	chr2L:+:337937-338118:339206-339441:340709-340855	109,68,52	88,128,83	pass
3636	FBgn0004611	Plc21C	chr2L	+	325677	325824	317742	318120	334119	334257	3636	78,79,69	1,0,0	70,76,72	0,0,0	221	74	1.0	1.0	0.963,1.0,1.0	1.0,1.0,1.0	-0.012	0.963	1.0	1.0	1.0	1.0	1.0	chr2L:+:317742-318120:325677-325824:334119-334257	79,79,69	70,76,72	pass
363	FBgn0052068	CG32068	chr3L	+	10663649	10663727	10663375	10663568	10663789	10663917	363	234,217,237	0,0,0	182,220,165	1,0,0	152	74	1.0	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004	1.0	1.0	1.0	0.989	1.0	1.0	chr3L:+:10663375-10663568:10663649-10663727:10663789-10663917	234,217,237	183,220,165	pass
3640	FBgn0261885	osa	chr3R	-	17694833	17695313	17694135	17694295	17695922	17696150	3640	86,120,51	51,49,23	66,86,76	33,51,50	554	74	0.250391193918	1.0	0.184,0.246,0.229	0.211,0.184,0.169	0.032	0.184	0.246	0.229	0.211	0.184	0.169	chr3R:-:17694135-17694295:17694833-17695313:17695922-17696150	137,169,74	99,137,126	pass
3641	FBgn0024330	MED6	chr3R	-	9767176	9767878	9766947	9767122	9768363	9768502	3641	954,839,890	3,0,2	881,925,781	0,0,0	776	74	0.565440015128	1.0	0.968,1.0,0.977	1.0,1.0,1.0	-0.018	0.968	1.0	0.977	1.0	1.0	1.0	chr3R:-:9766947-9767122:9767176-9767878:9768363-9768502	957,839,892	881,925,781	pass
3645	FBgn0037207	Mes2	chr3L	+	22946269	22946570	22945656	22945940	22950531	22952248	3645	2019,1804,1583	1,2,0	2133,2407,1938	4,7,6	375	74	0.926422170344	1.0	0.997,0.994,1.0	0.991,0.985,0.985	0.01	0.997	0.994	1.0	0.991	0.985	0.985	chr3L:+:22945656-22945940:22946269-22946570:22950531-22952248	2020,1806,1583	2137,2414,1944	pass
3646	FBgn0033196	CG1358	chr2R	-	7598215	7598357	7597468	7597665	7602431	7602656	3646	133,127,88	0,0,0	100,111,87	0,0,1	216	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011	1.0	1.0	1.0	1.0	1.0	0.968	chr2R:-:7597468-7597665:7598215-7598357:7602431-7602656	133,127,88	100,111,88	pass
3647	FBgn0041182	Tep2	chr2L	-	7696593	7696807	7696027	7696206	7698724	7698992	3647	142,82,92	19,13,6	136,151,147	19,12,9	288	74	0.401260323424	1.0	0.658,0.618,0.798	0.648,0.764,0.808	-0.049	0.658	0.618	0.798	0.648	0.764	0.808	chr2L:-:7696027-7696206:7696593-7696807:7698724-7698992	161,95,98	155,163,156	pass
3659	FBgn0000416	Sap-r	chr3R	-	30888660	30888739	30886621	30886904	30888884	30889062	3659	4220,3309,2757	0,0,1	2949,3358,2899	0,1,0	153	74	1.0	1.0	1.0,1.0,0.999	1.0,0.999,1.0	0.0	1.0	1.0	0.999	1.0	0.999	1.0	chr3R:-:30886621-30886904:30888660-30888739:30888884-30889062	4220,3309,2758	2949,3359,2899	pass
365	FBgn0020647	KrT95D	chr3R	-	24005687	24005995	24003415	24003764	24030493	24031827	365	706,621,609	0,0,1	795,889,835	0,0,1	382	74	1.0	1.0	1.0,1.0,0.992	1.0,1.0,0.994	-0.001	1.0	1.0	0.992	1.0	1.0	0.994	chr3R:-:24003415-24003764:24005687-24005995:24030493-24031827	706,621,610	795,889,836	pass
3660	FBgn0037329	CG12162	chr3R	+	5468202	5468629	5467777	5468149	5468688	5469030	3660	541,519,579	0,1,0	596,594,507	0,0,0	501	74	1.0	1.0	1.0,0.987,1.0	1.0,1.0,1.0	-0.004	1.0	0.987	1.0	1.0	1.0	1.0	chr3R:+:5467777-5468149:5468202-5468629:5468688-5469030	541,520,579	596,594,507	pass
3661	FBgn0264838	CR44046	chr3R	+	30049497	30049827	30049292	30049436	30051643	30052211	3661	0,1,0	4,0,0	2,0,3	1,1,2	404	74	1.0	1.0	0.0,1.0,NA	0.268,0.0,0.216	0.339	0.0	1.0	NA	0.268	0.0	0.216	chr3R:+:30049292-30049436:30049497-30049827:30051643-30052211	4,1,0	3,1,5	fail
3662	FBgn0030234	CG15211	chrX	+	10772890	10773166	10772540	10772626	10777960	10778128	3662	213,273,241	20,14,13	322,371,300	34,23,26	350	74	0.228269104764	1.0	0.692,0.805,0.797	0.667,0.773,0.709	0.048	0.692	0.805	0.797	0.667	0.773	0.709	chrX:+:10772540-10772626:10772890-10773166:10777960-10778128	233,287,254	356,394,326	pass
3663	FBgn0030234	CG15211	chrX	+	10772797	10773166	10772540	10772626	10777960	10778128	3663	239,301,267	20,14,13	373,416,330	34,23,26	443	74	0.258658045103	1.0	0.666,0.782,0.774	0.647,0.751,0.68	0.048	0.666	0.782	0.774	0.647	0.751	0.68	chrX:+:10772540-10772626:10772797-10773166:10777960-10778128	259,315,280	407,439,356	pass
3664	FBgn0030234	CG15211	chrX	+	10772791	10773166	10772540	10772626	10777960	10778128	3664	239,301,267	20,14,13	374,418,331	34,23,26	449	74	0.26653007613	1.0	0.663,0.78,0.772	0.644,0.75,0.677	0.048	0.663	0.78	0.772	0.644	0.75	0.677	chrX:+:10772540-10772626:10772791-10773166:10777960-10778128	259,315,280	408,441,357	pass
3665	FBgn0000008	a	chr2R	+	22162904	22163694	22137999	22138251	22164776	22164989	3665	45,42,31	0,0,1	31,38,31	0,0,0	864	74	1.0	1.0	1.0,1.0,0.726	1.0,1.0,1.0	-0.091	1.0	1.0	0.726	1.0	1.0	1.0	chr2R:+:22137999-22138251:22162904-22163694:22164776-22164989	45,42,32	31,38,31	pass
3666	FBgn0000008	a	chr2R	+	22151653	22151695	22137432	22138251	22162904	22163694	3666	4,3,3	2,0,1	10,2,3	1,0,0	116	74	0.611392749647	1.0	0.561,1.0,0.657	0.864,1.0,1.0	-0.215	0.561	1.0	0.657	0.864	1.0	1.0	chr2R:+:22137432-22138251:22151653-22151695:22162904-22163694	6,3,4	11,2,3	fail
3667	FBgn0015806	S6k	chr3L	-	5807947	5807988	5807133	5807260	5810289	5810931	3667	220,234,209	0,2,4	228,304,236	0,0,1	115	74	0.904473595523	1.0	1.0,0.987,0.971	1.0,1.0,0.993	-0.012	1.0	0.987	0.971	1.0	1.0	0.993	chr3L:-:5807133-5807260:5807947-5807988:5810289-5810931	220,236,213	228,304,237	pass
3668	FBgn0263983	CG43732	chr3R	+	18970630	18970848	18970074	18970288	18971289	18971416	3668	427,355,269	8,2,4	518,644,527	2,8,4	292	74	0.273747699316	1.0	0.931,0.978,0.945	0.985,0.953,0.971	-0.018	0.931	0.978	0.945	0.985	0.953	0.971	chr3R:+:18970074-18970288:18970630-18970848:18971289-18971416	435,357,273	520,652,531	pass
366	FBgn0020647	KrT95D	chr3R	-	24005687	24005995	24003415	24003764	24012982	24013230	366	877,800,767	1,2,0	971,1104,1006	0,2,1	382	74	1.0	1.0	0.994,0.987,1.0	1.0,0.991,0.995	-0.002	0.994	0.987	1.0	1.0	0.991	0.995	chr3R:-:24003415-24003764:24005687-24005995:24012982-24013230	878,802,767	971,1106,1007	pass
3672	FBgn0033636	tou	chr2R	-	11581627	11581749	11580948	11581398	11583014	11587025	3672	199,173,201	14,5,4	175,219,187	13,8,8	196	74	0.443238997262	1.0	0.843,0.929,0.95	0.836,0.912,0.898	0.025	0.843	0.929	0.95	0.836	0.912	0.898	chr2R:-:11580948-11581398:11581627-11581749:11583014-11587025	213,178,205	188,227,195	pass
3673	FBgn0033636	tou	chr2R	-	11581627	11582145	11580948	11581398	11583014	11587025	3673	421,379,341	14,5,4	343,433,326	13,8,8	592	74	0.342011507709	1.0	0.79,0.905,0.914	0.767,0.871,0.836	0.045	0.79	0.905	0.914	0.767	0.871	0.836	chr2R:-:11580948-11581398:11581627-11582145:11583014-11587025	435,384,345	356,441,334	pass
3674	FBgn0033636	tou	chr2R	-	11587537	11587582	11587096	11587138	11587645	11587711	3674	17,19,10	15,9,15	21,36,23	20,19,22	119	74	0.759486761715	1.0	0.413,0.568,0.293	0.395,0.541,0.394	-0.019	0.413	0.568	0.293	0.395	0.541	0.394	chr2R:-:11587096-11587138:11587537-11587582:11587645-11587711	32,28,25	41,55,45	pass
3677	FBgn0029896	CG3168	chrX	-	6727708	6727792	6724208	6724382	6730355	6730533	3677	0,0,0	89,90,76	0,2,0	84,83,83	158	74	1.0	1.0	0.0,0.0,0.0	0.0,0.011,0.0	-0.004	0.0	0.0	0.0	0.0	0.011	0.0	chrX:-:6724208-6724382:6727708-6727792:6730355-6730533	89,90,76	84,85,83	pass
3679	FBgn0032511	CG9306	chr2L	-	13370623	13370763	13370102	13370564	13370841	13371026	3679	2367,2001,2582	5,2,5	2172,2218,1917	4,5,3	214	74	1.0	1.0	0.994,0.997,0.994	0.995,0.994,0.995	0.0	0.994	0.997	0.994	0.995	0.994	0.995	chr2L:-:13370102-13370564:13370623-13370763:13370841-13371026	2372,2003,2587	2176,2223,1920	pass
367	FBgn0020647	KrT95D	chr3R	-	24003415	24003764	24000179	24000780	24030493	24031827	367	793,769,681	0,1,0	860,959,873	0,0,0	423	74	1.0	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002	1.0	0.993	1.0	1.0	1.0	1.0	chr3R:-:24000179-24000780:24003415-24003764:24030493-24031827	793,770,681	860,959,873	pass
3682	FBgn0034267	CG4984	chr2R	+	17732323	17732579	17732197	17732275	17732637	17732987	3682	3,1,8	0,0,1	8,6,2	0,0,1	330	74	1.0	1.0	1.0,1.0,0.642	1.0,1.0,0.31	0.111	1.0	1.0	0.642	1.0	1.0	0.31	chr2R:+:17732197-17732275:17732323-17732579:17732637-17732987	3,1,9	8,6,3	fail
3683	FBgn0051301	CG31301	chr3R	+	15346793	15347152	15346204	15346683	15347208	15347405	3683	877,717,801	0,0,1	833,826,737	0,0,0	433	74	1.0	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002	1.0	1.0	0.993	1.0	1.0	1.0	chr3R:+:15346204-15346683:15346793-15347152:15347208-15347405	877,717,802	833,826,737	pass
3684	FBgn0037698	CG16779	chr3R	-	9467979	9468404	9461083	9466631	9468628	9468787	3684	5,3,0	0,0,0	2,2,3	1,0,0	499	74	1.0	1.0	1.0,1.0,NA	0.229,1.0,1.0	0.257	1.0	1.0	NA	0.229	1.0	1.0	chr3R:-:9461083-9466631:9467979-9468404:9468628-9468787	5,3,0	3,2,3	fail
3687	FBgn0039907	lgs	chr4	-	438974	439165	436956	438918	439447	441451	3687	619,490,382	0,1,1	529,671,572	0,0,0	265	74	1.0	1.0	1.0,0.993,0.991	1.0,1.0,1.0	-0.005	1.0	0.993	0.991	1.0	1.0	1.0	chr4:-:436956-438918:438974-439165:439447-441451	619,491,383	529,671,572	pass
3688	FBgn0039907	lgs	chr4	-	442179	442389	439447	441451	442863	443154	3688	387,389,220	1,0,0	361,564,430	0,0,0	284	74	1.0	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003	0.99	1.0	1.0	1.0	1.0	1.0	chr4:-:439447-441451:442179-442389:442863-443154	388,389,220	361,564,430	pass
3689	FBgn0039907	lgs	chr4	-	439447	441451	438974	439165	442179	442389	3689	3407,3089,2244	0,0,1	3392,4374,3646	0,1,3	2078	74	1.0	1.0	1.0,1.0,0.988	1.0,0.994,0.977	0.006	1.0	1.0	0.988	1.0	0.994	0.977	chr4:-:438974-439165:439447-441451:442179-442389	3407,3089,2245	3392,4375,3649	pass
368	FBgn0020647	KrT95D	chr3R	-	24003415	24003764	24000179	24000780	24012982	24013230	368	794,771,680	0,0,1	860,961,873	3,0,3	423	74	1.0	1.0	1.0,1.0,0.992	0.98,1.0,0.981	0.01	1.0	1.0	0.992	0.98	1.0	0.981	chr3R:-:24000179-24000780:24003415-24003764:24012982-24013230	794,771,681	863,961,876	pass
3690	FBgn0033212	CG1399	chr2R	-	7681307	7681470	7679341	7679930	7682525	7683513	3690	559,497,413	0,0,1	400,576,455	0,0,1	237	74	1.0	1.0	1.0,1.0,0.992	1.0,1.0,0.993	-0.0	1.0	1.0	0.992	1.0	1.0	0.993	chr2R:-:7679341-7679930:7681307-7681470:7682525-7683513	559,497,414	400,576,456	pass
3691	FBgn0033212	CG1399	chr2R	-	7684721	7684763	7684112	7684300	7684973	7685071	3691	4,1,0	139,144,94	0,3,1	140,154,133	116	74	1.0	1.0	0.018,0.004,0.0	0.0,0.012,0.005	0.002	0.018	0.004	0.0	0.0	0.012	0.005	chr2R:-:7684112-7684300:7684721-7684763:7684973-7685071	143,145,94	140,157,134	pass
3692	FBgn0033212	CG1399	chr2R	-	7678867	7679272	7678692	7678806	7679341	7679930	3692	2452,2345,2299	0,0,0	2098,2121,1760	0,1,0	479	74	1.0	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001	1.0	1.0	1.0	1.0	0.997	1.0	chr2R:-:7678692-7678806:7678867-7679272:7679341-7679930	2452,2345,2299	2098,2122,1760	pass
3693	FBgn0033212	CG1399	chr2R	-	7680924	7680999	7679341	7679930	7681307	7681470	3693	503,471,437	1,1,0	413,464,405	0,0,0	149	74	1.0	1.0	0.996,0.996,1.0	1.0,1.0,1.0	-0.003	0.996	0.996	1.0	1.0	1.0	1.0	chr2R:-:7679341-7679930:7680924-7680999:7681307-7681470	504,472,437	413,464,405	pass
3694	FBgn0033212	CG1399	chr2R	-	7680924	7680999	7680291	7680312	7681307	7681470	3694	302,280,265	0,0,1	246,314,248	0,0,0	149	74	1.0	1.0	1.0,1.0,0.992	1.0,1.0,1.0	-0.003	1.0	1.0	0.992	1.0	1.0	1.0	chr2R:-:7680291-7680312:7680924-7680999:7681307-7681470	302,280,266	246,314,248	pass
3695	FBgn0033212	CG1399	chr2R	-	7688195	7688293	7686903	7686954	7698109	7698902	3695	554,507,328	0,0,3	421,635,489	0,0,0	172	74	1.0	1.0	1.0,1.0,0.979	1.0,1.0,1.0	-0.007	1.0	1.0	0.979	1.0	1.0	1.0	chr2R:-:7686903-7686954:7688195-7688293:7698109-7698902	554,507,331	421,635,489	pass
3698	FBgn0033212	CG1399	chr2R	-	7680291	7680312	7679341	7679930	7681307	7681470	3698	4,0,4	1,1,0	7,2,5	0,0,0	95	74	1.0	1.0	0.757,0.0,1.0	1.0,1.0,1.0	-0.414	0.757	0.0	1.0	1.0	1.0	1.0	chr2R:-:7679341-7679930:7680291-7680312:7681307-7681470	5,1,4	7,2,5	fail
3699	FBgn0039924	PIP4K	chr4	-	1196164	1196262	1195659	1195790	1196707	1196848	3699	68,64,58	1,0,2	102,88,85	2,1,0	172	74	1.0	1.0	0.967,1.0,0.926	0.956,0.974,1.0	-0.012	0.967	1.0	0.926	0.956	0.974	1.0	chr4:-:1195659-1195790:1196164-1196262:1196707-1196848	69,64,60	104,89,85	pass
369	FBgn0052301	CG32301	chr3L	+	2246969	2247043	2246653	2246900	2247104	2247373	369	6,12,9	1,0,0	8,8,7	0,0,0	148	74	1.0	1.0	0.75,1.0,1.0	1.0,1.0,1.0	-0.083	0.75	1.0	1.0	1.0	1.0	1.0	chr3L:+:2246653-2246900:2246969-2247043:2247104-2247373	7,12,9	8,8,7	fail
36	FBgn0026401	Nipped-B	chr2R	-	4728432	4728551	4727793	4727953	4728778	4729017	36	128,92,64	2,2,6	69,81,81	1,1,0	193	74	1.0	1.0	0.961,0.946,0.804	0.964,0.969,1.0	-0.074	0.961	0.946	0.804	0.964	0.969	1.0	chr2R:-:4727793-4727953:4728432-4728551:4728778-4729017	130,94,70	70,82,81	pass
3700	FBgn0039924	PIP4K	chr4	-	1196164	1196262	1195659	1195790	1196757	1196848	3700	68,64,55	1,0,0	100,88,84	0,0,0	172	74	1.0	1.0	0.967,1.0,1.0	1.0,1.0,1.0	-0.011	0.967	1.0	1.0	1.0	1.0	1.0	chr4:-:1195659-1195790:1196164-1196262:1196757-1196848	69,64,55	100,88,84	pass
3703	FBgn0039924	PIP4K	chr4	-	1195841	1196091	1193707	1193859	1196757	1196848	3703	629,504,486	1,0,0	672,808,620	0,0,0	324	74	1.0	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002	0.993	1.0	1.0	1.0	1.0	1.0	chr4:-:1193707-1193859:1195841-1196091:1196757-1196848	630,504,486	672,808,620	pass
3704	FBgn0039924	PIP4K	chr4	-	1195841	1196091	1195659	1195790	1196164	1196262	3704	884,706,696	1,1,0	965,1173,896	1,0,1	324	74	1.0	1.0	0.995,0.994,1.0	0.995,1.0,0.995	-0.0	0.995	0.994	1.0	0.995	1.0	0.995	chr4:-:1195659-1195790:1195841-1196091:1196164-1196262	885,707,696	966,1173,897	pass
3705	FBgn0039924	PIP4K	chr4	-	1195841	1196091	1195659	1195790	1196707	1196848	3705	761,605,606	1,0,2	796,991,755	2,1,0	324	74	1.0	1.0	0.994,1.0,0.986	0.989,0.996,1.0	-0.002	0.994	1.0	0.986	0.989	0.996	1.0	chr4:-:1195659-1195790:1195841-1196091:1196707-1196848	762,605,608	798,992,755	pass
3706	FBgn0039924	PIP4K	chr4	-	1195841	1196091	1195659	1195790	1196757	1196848	3706	766,619,610	1,0,0	799,989,756	0,0,0	324	74	1.0	1.0	0.994,1.0,1.0	1.0,1.0,1.0	-0.002	0.994	1.0	1.0	1.0	1.0	1.0	chr4:-:1195659-1195790:1195841-1196091:1196757-1196848	767,619,610	799,989,756	pass
3708	FBgn0039924	PIP4K	chr4	-	1196319	1196477	1196164	1196262	1196707	1196848	3708	304,278,293	0,0,3	432,459,367	2,0,2	232	74	1.0	1.0	1.0,1.0,0.969	0.986,1.0,0.983	0.0	1.0	1.0	0.969	0.986	1.0	0.983	chr4:-:1196164-1196262:1196319-1196477:1196707-1196848	304,278,296	434,459,369	pass
3709	FBgn0039924	PIP4K	chr4	-	1196319	1196477	1196164	1196262	1196757	1196848	3709	328,267,285	0,0,0	412,418,363	0,0,1	232	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003	1.0	1.0	1.0	1.0	1.0	0.991	chr4:-:1196164-1196262:1196319-1196477:1196757-1196848	328,267,285	412,418,364	pass
370	FBgn0052301	CG32301	chr3L	+	2246953	2247043	2246653	2246900	2247104	2247373	370	9,8,11	1,0,0	8,6,11	0,0,0	164	74	1.0	1.0	0.802,1.0,1.0	1.0,1.0,1.0	-0.066	0.802	1.0	1.0	1.0	1.0	1.0	chr3L:+:2246653-2246900:2246953-2247043:2247104-2247373	10,8,11	8,6,11	fail
3710	FBgn0039924	PIP4K	chr4	-	1193707	1193859	1192705	1192770	1195427	1195596	3710	575,566,648	4,3,2	763,841,681	2,4,2	226	74	0.679664884754	1.0	0.979,0.984,0.991	0.992,0.986,0.991	-0.005	0.979	0.984	0.991	0.992	0.986	0.991	chr4:-:1192705-1192770:1193707-1193859:1195427-1195596	579,569,650	765,845,683	pass
3711	FBgn0039924	PIP4K	chr4	-	1193707	1193859	1192705	1192770	1195841	1196091	3711	357,374,408	0,1,0	491,525,422	0,2,0	226	74	1.0	1.0	1.0,0.992,1.0	1.0,0.988,1.0	0.001	1.0	0.992	1.0	1.0	0.988	1.0	chr4:-:1192705-1192770:1193707-1193859:1195841-1196091	357,375,408	491,527,422	pass
3715	FBgn0041210	HDAC4	chrX	-	13282165	13282229	13271481	13271589	13285202	13285632	3715	62,43,25	2,1,0	38,60,50	1,0,0	138	74	0.614577554771	1.0	0.943,0.958,1.0	0.953,1.0,1.0	-0.017	0.943	0.958	1.0	0.953	1.0	1.0	chrX:-:13271481-13271589:13282165-13282229:13285202-13285632	64,44,25	39,60,50	pass
3716	FBgn0041210	HDAC4	chrX	-	13276434	13276547	13271481	13271589	13282165	13282229	3716	216,196,120	8,3,0	205,275,236	5,7,1	187	74	0.866603260844	1.0	0.914,0.963,1.0	0.942,0.94,0.989	0.002	0.914	0.963	1.0	0.942	0.94	0.989	chrX:-:13271481-13271589:13276434-13276547:13282165-13282229	224,199,120	210,282,237	pass
3717	FBgn0041210	HDAC4	chrX	-	13276434	13276547	13271481	13271589	13285202	13285632	3717	206,165,96	2,1,0	133,175,150	1,0,0	187	74	1.0	1.0	0.976,0.985,1.0	0.981,1.0,1.0	-0.007	0.976	0.985	1.0	0.981	1.0	1.0	chrX:-:13271481-13271589:13276434-13276547:13285202-13285632	208,166,96	134,175,150	pass
3718	FBgn0041210	HDAC4	chrX	-	13271481	13271589	13270390	13270642	13276434	13276547	3718	298,247,166	4,0,1	234,303,256	1,1,0	182	74	0.714125641933	1.0	0.968,1.0,0.985	0.99,0.992,1.0	-0.01	0.968	1.0	0.985	0.99	0.992	1.0	chrX:-:13270390-13270642:13271481-13271589:13276434-13276547	302,247,167	235,304,256	pass
3719	FBgn0041210	HDAC4	chrX	-	13271481	13271589	13270390	13270693	13276434	13276547	3719	201,177,97	0,0,1	148,175,155	0,1,0	182	74	1.0	1.0	1.0,1.0,0.975	1.0,0.986,1.0	-0.004	1.0	1.0	0.975	1.0	0.986	1.0	chrX:-:13270390-13270693:13271481-13271589:13276434-13276547	201,177,98	148,176,155	pass
371	FBgn0035060	Eps-15	chr2R	-	24772940	24773003	24772597	24772795	24773211	24773301	371	168,114,150	20,29,34	170,172,124	40,29,26	137	74	0.781765469242	1.0	0.819,0.68,0.704	0.697,0.762,0.72	0.008	0.819	0.68	0.704	0.697	0.762	0.72	chr2R:-:24772597-24772795:24772940-24773003:24773211-24773301	188,143,184	210,201,150	pass
3720	FBgn0041210	HDAC4	chrX	-	13268693	13268840	13267321	13268262	13269827	13269958	3720	364,365,271	0,0,1	332,390,337	0,1,0	221	74	1.0	1.0	1.0,1.0,0.989	1.0,0.992,1.0	-0.001	1.0	1.0	0.989	1.0	0.992	1.0	chrX:-:13267321-13268262:13268693-13268840:13269827-13269958	364,365,272	332,391,337	pass
3721	FBgn0030482	CG1673	chrX	+	13398584	13399004	13396898	13397300	13399330	13399561	3721	2588,2183,2137	0,0,0	2764,3154,2527	0,1,1	494	74	1.0	1.0	1.0,1.0,1.0	1.0,0.998,0.997	0.002	1.0	1.0	1.0	1.0	0.998	0.997	chrX:+:13396898-13397300:13398584-13399004:13399330-13399561	2588,2183,2137	2764,3155,2528	pass
3722	FBgn0021764	sdk	chrX	+	731642	731777	731058	731186	737168	737288	3722	0,3,0	4,7,3	1,0,0	1,6,3	209	74	0.821438747485	1.0	0.0,0.132,0.0	0.261,0.0,0.0	-0.043	0.0	0.132	0.0	0.261	0.0	0.0	chrX:+:731058-731186:731642-731777:737168-737288	4,10,3	2,6,3	fail
3723	FBgn0021764	sdk	chrX	+	737509	737665	737168	737288	740426	740858	3723	20,11,2	0,1,0	11,4,7	0,0,0	230	74	1.0	1.0	1.0,0.78,1.0	1.0,1.0,1.0	-0.073	1.0	0.78	1.0	1.0	1.0	1.0	chrX:+:737168-737288:737509-737665:740426-740858	20,12,2	11,4,7	fail
3725	FBgn0261984	Ire1	chr3R	-	19860646	19860761	19857240	19857684	19860885	19861291	3725	144,158,106	0,0,0	111,124,131	0,0,1	189	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.981	0.006	1.0	1.0	1.0	1.0	1.0	0.981	chr3R:-:19857240-19857684:19860646-19860761:19860885-19861291	144,158,106	111,124,132	pass
3726	FBgn0027084	Aats-lys	chrX	-	9608421	9608655	9607628	9608292	9608718	9608841	3726	94,51,76	266,213,245	100,81,82	262,289,256	308	74	0.580593908466	1.0	0.078,0.054,0.069	0.084,0.063,0.071	-0.006	0.078	0.054	0.069	0.084	0.063	0.071	chrX:-:9607628-9608292:9608421-9608655:9608718-9608841	360,264,321	362,370,338	pass
