ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
14096	FBgn0003345	sd	chrX	+	15814050	15814295	15812326	15812530	15819595	15819723	14096	48,52,31	1,1,3	46,32,46	1,1,1	148	74	0.686647640912	1.0	0.96,0.963,0.838	0.958,0.941,0.958	-0.032	0.96	0.963	0.838	0.958	0.941	0.958	chrX:+:15812326-15812530:15814050-15814295:15819595-15819723	49,53,34	47,33,47	pass
14097	FBgn0003345	sd	chrX	+	15813386	15813602	15812326	15812530	15813735	15814295	14097	4,1,0	0,0,0	0,0,1	0,0,1	148	74	1.0	1.0	1.0,1.0,NA	NA,NA,0.333	0.667	1.0	1.0	NA	NA	NA	0.333	chrX:+:15812326-15812530:15813386-15813602:15813735-15814295	4,1,0	0,0,2	fail
14099	FBgn0003345	sd	chrX	+	15813735	15813930	15812326	15812438	15814050	15814291	14099	0,2,0	0,0,0	2,0,1	0,1,0	148	74	1.0	1.0	NA,1.0,NA	1.0,0.0,1.0	0.333	NA	1.0	NA	1.0	0.0	1.0	chrX:+:15812326-15812438:15813735-15813930:15814050-15814291	0,2,0	2,1,1	fail
1409	FBgn0002868	MtnA	chr3R	-	9784026	9784155	9783406	9783959	9784223	9784370	1409	0,0,0	26514,35701,28866	0,3,0	34147,24327,30058	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr3R:-:9783406-9783959:9784026-9784155:9784223-9784370	26514,35701,28866	34147,24330,30058	pass
14100	FBgn0003345	sd	chrX	+	15813735	15813930	15812326	15812530	15814050	15814291	14100	0,0,0	2,0,0	0,0,2	0,0,0	148	74	1.0	1.0	0.0,NA,NA	NA,NA,1.0	-1.0	0.0	NA	NA	NA	NA	1.0	chrX:+:15812326-15812530:15813735-15813930:15814050-15814291	2,0,0	0,0,2	fail
14102	FBgn0003345	sd	chrX	+	15814050	15814291	15812326	15812530	15819595	15819723	14102	2,0,0	1,1,3	0,1,2	1,1,1	148	74	0.677524019646	1.0	0.5,0.0,0.0	0.0,0.333,0.5	-0.111	0.5	0.0	0.0	0.0	0.333	0.5	chrX:+:15812326-15812530:15814050-15814291:15819595-15819723	3,1,3	1,2,3	fail
14104	FBgn0003345	sd	chrX	+	15814107	15814295	15812326	15812530	15819595	15819723	14104	46,53,31	1,1,3	46,32,46	1,1,1	148	74	0.67201018698	1.0	0.958,0.964,0.838	0.958,0.941,0.958	-0.032	0.958	0.964	0.838	0.958	0.941	0.958	chrX:+:15812326-15812530:15814107-15814295:15819595-15819723	47,54,34	47,33,47	pass
14106	FBgn0030670	Pis	chrX	-	15702812	15703087	15702508	15702662	15703183	15703318	14106	0,5,6	113,107,120	2,9,3	78,71,100	148	74	0.194902009369	1.0	0.0,0.023,0.024	0.013,0.06,0.015	-0.014	0.0	0.023	0.024	0.013	0.06	0.015	chrX:-:15702508-15702662:15702812-15703087:15703183-15703318	113,112,126	80,80,103	pass
14107	FBgn0002431	hyd	chr3R	-	9715990	9716316	9715742	9715930	9716373	9716450	14107	442,734,521	0,0,0	761,561,831	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002	1.0	1.0	1.0	0.995	1.0	1.0	chr3R:-:9715742-9715930:9715990-9716316:9716373-9716450	442,734,521	763,561,831	pass
14108	FBgn0260938	tay	chrX	-	15886192	15886406	15884442	15885943	15887037	15887311	14108	0,0,0	3,3,1	0,1,1	1,2,4	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.2,0.111	-0.104	0.0	0.0	0.0	0.0	0.2	0.111	chrX:-:15884442-15885943:15886192-15886406:15887037-15887311	3,3,1	1,3,5	fail
14109	FBgn0260938	tay	chrX	-	15880036	15880221	15879739	15879973	15880287	15880485	14109	27,45,35	0,0,0	30,33,57	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.938,1.0,1.0	0.021	1.0	1.0	1.0	0.938	1.0	1.0	chrX:-:15879739-15879973:15880036-15880221:15880287-15880485	27,45,35	31,33,57	pass
1410	FBgn0002868	MtnA	chr3R	-	9784084	9784155	9783406	9783959	9784223	9784370	1410	0,1,0	26514,35701,28866	1,2,0	34147,24327,30058	144	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	chr3R:-:9783406-9783959:9784084-9784155:9784223-9784370	26514,35702,28866	34148,24329,30058	pass
14111	FBgn0260938	tay	chrX	-	15886192	15886264	15884442	15885943	15887012	15887311	14111	0,0,0	4,5,0	0,1,1	5,2,5	145	74	1.0	1.0	0.0,0.0,NA	0.0,0.203,0.093	-0.099	0.0	0.0	NA	0.0	0.203	0.093	chrX:-:15884442-15885943:15886192-15886264:15887012-15887311	4,5,0	5,3,6	fail
14113	FBgn0260938	tay	chrX	-	15886192	15886352	15884442	15885943	15887037	15887311	14113	1,0,0	3,3,1	0,1,0	1,2,4	148	74	1.0	1.0	0.143,0.0,0.0	0.0,0.2,0.0	-0.019	0.143	0.0	0.0	0.0	0.2	0.0	chrX:-:15884442-15885943:15886192-15886352:15887037-15887311	4,3,1	1,3,4	fail
14114	FBgn0038129	CG8449	chr3R	-	13270968	13271065	13270766	13270909	13271122	13272011	14114	49,52,53	2,1,0	78,40,93	1,0,1	148	74	0.552031970878	1.0	0.925,0.963,1.0	0.975,1.0,0.979	-0.022	0.925	0.963	1.0	0.975	1.0	0.979	chr3R:-:13270766-13270909:13270968-13271065:13271122-13272011	51,53,53	79,40,94	pass
14116	FBgn0035432	ZnT63C	chr3L	+	3304228	3304389	3303707	3303852	3304601	3304665	14116	0,1,0	288,285,222	0,1,0	355,264,325	148	74	1.0	1.0	0.0,0.002,0.0	0.0,0.002,0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	chr3L:+:3303707-3303852:3304228-3304389:3304601-3304665	288,286,222	355,265,325	pass
14117	FBgn0035432	ZnT63C	chr3L	+	3304133	3304273	3303707	3304021	3304601	3304665	14117	0,0,1	5,4,5	0,0,0	2,3,6	148	74	1.0	1.0	0.0,0.0,0.091	0.0,0.0,0.0	0.03	0.0	0.0	0.091	0.0	0.0	0.0	chr3L:+:3303707-3304021:3304133-3304273:3304601-3304665	5,4,6	2,3,6	fail
14118	FBgn0035432	ZnT63C	chr3L	+	3304133	3304273	3303707	3303852	3304601	3304665	14118	1,3,1	288,285,222	1,0,0	355,264,325	148	74	1.0	1.0	0.002,0.005,0.002	0.001,0.0,0.0	0.003	0.002	0.005	0.002	0.001	0.0	0.0	chr3L:+:3303707-3303852:3304133-3304273:3304601-3304665	289,288,223	356,264,325	pass
14119	FBgn0035432	ZnT63C	chr3L	+	3310519	3310706	3304601	3304665	3311729	3311827	14119	251,356,274	0,0,0	387,322,460	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001	1.0	1.0	1.0	1.0	1.0	0.996	chr3L:+:3304601-3304665:3310519-3310706:3311729-3311827	251,356,274	387,322,461	pass
1411	FBgn0262570	CG43110	chr2R	-	17482790	17482852	17482618	17482725	17482905	17483433	1411	5,3,5	0,0,2	5,0,3	0,0,0	135	74	1.0	1.0	1.0,1.0,0.578	1.0,NA,1.0	-0.141	1.0	1.0	0.578	1.0	NA	1.0	chr2R:-:17482618-17482725:17482790-17482852:17482905-17483433	5,3,7	5,0,3	fail
14120	FBgn0035432	ZnT63C	chr3L	+	3304479	3304665	3303707	3303852	3310519	3310706	14120	251,356,275	1,0,3	387,322,460	0,4,3	148	74	1.0	1.0	0.992,1.0,0.979	1.0,0.976,0.987	0.003	0.992	1.0	0.979	1.0	0.976	0.987	chr3L:+:3303707-3303852:3304479-3304665:3310519-3310706	252,356,278	387,326,463	pass
14121	FBgn0035432	ZnT63C	chr3L	+	3304228	3304273	3303707	3303852	3304601	3304665	14121	0,0,0	288,285,222	0,1,0	355,264,325	118	74	1.0	1.0	0.0,0.0,0.0	0.0,0.002,0.0	-0.001	0.0	0.0	0.0	0.0	0.002	0.0	chr3L:+:3303707-3303852:3304228-3304273:3304601-3304665	288,285,222	355,265,325	pass
14122	FBgn0035432	ZnT63C	chr3L	+	3304479	3304499	3303707	3303852	3304601	3304665	14122	0,1,1	288,285,222	0,0,0	355,264,325	93	74	1.0	1.0	0.0,0.003,0.004	0.0,0.0,0.0	0.002	0.0	0.003	0.004	0.0	0.0	0.0	chr3L:+:3303707-3303852:3304479-3304499:3304601-3304665	288,286,223	355,264,325	pass
14124	FBgn0035432	ZnT63C	chr3L	+	3304133	3304179	3303707	3303852	3304601	3304665	14124	1,3,0	288,285,222	1,0,1	355,264,325	119	74	1.0	1.0	0.002,0.007,0.0	0.002,0.0,0.002	0.002	0.002	0.007	0.0	0.002	0.0	0.002	chr3L:+:3303707-3303852:3304133-3304179:3304601-3304665	289,288,222	356,264,326	pass
14125	FBgn0035432	ZnT63C	chr3L	+	3304133	3304282	3303707	3303852	3304601	3304665	14125	1,4,3	288,285,222	2,1,2	355,264,325	148	74	1.0	1.0	0.002,0.007,0.007	0.003,0.002,0.003	0.003	0.002	0.007	0.007	0.003	0.002	0.003	chr3L:+:3303707-3303852:3304133-3304282:3304601-3304665	289,289,225	357,265,327	pass
14126	FBgn0035432	ZnT63C	chr3L	+	3304133	3304282	3303707	3304021	3304601	3304665	14126	0,1,3	5,4,5	1,1,2	2,3,6	148	74	0.350484151038	1.0	0.0,0.111,0.231	0.2,0.143,0.143	-0.048	0.0	0.111	0.231	0.2	0.143	0.143	chr3L:+:3303707-3304021:3304133-3304282:3304601-3304665	5,5,8	3,4,8	fail
14127	FBgn0035432	ZnT63C	chr3L	+	3304601	3304665	3303707	3303852	3310519	3310706	14127	470,568,445	1,0,3	690,537,696	0,4,3	137	74	1.0	1.0	0.996,1.0,0.988	1.0,0.986,0.992	0.002	0.996	1.0	0.988	1.0	0.986	0.992	chr3L:+:3303707-3303852:3304601-3304665:3310519-3310706	471,568,448	690,541,699	pass
14128	FBgn0035432	ZnT63C	chr3L	+	3304228	3304282	3303707	3303852	3304601	3304665	14128	0,1,2	288,285,222	1,2,2	355,264,325	127	74	1.0	1.0	0.0,0.002,0.005	0.002,0.004,0.004	-0.001	0.0	0.002	0.005	0.002	0.004	0.004	chr3L:+:3303707-3303852:3304228-3304282:3304601-3304665	288,286,224	356,266,327	pass
14129	FBgn0035432	ZnT63C	chr3L	+	3310771	3310896	3310519	3310706	3311729	3311827	14129	635,742,631	0,1,0	589,550,637	0,0,0	148	74	1.0	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001	1.0	0.997	1.0	1.0	1.0	1.0	chr3L:+:3310519-3310706:3310771-3310896:3311729-3311827	635,743,631	589,550,637	pass
1412	FBgn0262570	CG43110	chr2R	-	17482790	17482839	17482618	17482725	17482905	17483433	1412	3,9,12	0,0,2	8,3,4	0,0,0	122	74	1.0	1.0	1.0,1.0,0.784	1.0,1.0,1.0	-0.072	1.0	1.0	0.784	1.0	1.0	1.0	chr2R:-:17482618-17482725:17482790-17482839:17482905-17483433	3,9,14	8,3,4	fail
14130	FBgn0005278	Sam-S	chr2L	+	111004	111117	110754	110877	111906	112021	14130	8,18,10	791,1000,746	19,10,21	809,735,899	148	74	0.891424225543	1.0	0.005,0.009,0.007	0.012,0.007,0.012	-0.003	0.005	0.009	0.007	0.012	0.007	0.012	chr2L:+:110754-110877:111004-111117:111906-112021	799,1018,756	828,745,920	pass
14131	FBgn0005278	Sam-S	chr2L	+	111004	111117	110754	110877	112689	113369	14131	8,18,6	16,19,18	15,9,15	28,22,29	148	74	0.672331197564	1.0	0.2,0.321,0.143	0.211,0.17,0.205	0.026	0.2	0.321	0.143	0.211	0.17	0.205	chr2L:+:110754-110877:111004-111117:112689-113369	24,37,24	43,31,44	pass
14132	FBgn0005278	Sam-S	chr2L	+	110593	110611	110405	110483	110754	110877	14132	1,0,2	609,708,562	3,0,3	595,520,572	91	74	1.0	1.0	0.001,0.0,0.003	0.004,0.0,0.004	-0.001	0.001	0.0	0.003	0.004	0.0	0.004	chr2L:+:110405-110483:110593-110611:110754-110877	610,708,564	598,520,575	pass
14133	FBgn0005278	Sam-S	chr2L	+	111906	112021	111004	111117	112689	113369	14133	5,4,5	2,4,1	5,5,12	1,4,6	148	74	0.97983618923	1.0	0.556,0.333,0.714	0.714,0.385,0.5	0.001	0.556	0.333	0.714	0.714	0.385	0.5	chr2L:+:111004-111117:111906-112021:112689-113369	7,8,6	6,9,18	fail
14135	FBgn0005278	Sam-S	chr2L	+	108587	108809	107936	108226	110405	110483	14135	843,1137,773	1,0,0	1180,921,1214	0,0,0	148	74	1.0	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001	0.998	1.0	1.0	1.0	1.0	1.0	chr2L:+:107936-108226:108587-108809:110405-110483	844,1137,773	1180,921,1214	pass
14136	FBgn0005278	Sam-S	chr2L	+	108587	108809	107936	108101	110405	110483	14136	467,648,485	0,1,0	707,509,726	0,0,0	148	74	1.0	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001	1.0	0.997	1.0	1.0	1.0	1.0	chr2L:+:107936-108101:108587-108809:110405-110483	467,649,485	707,509,726	pass
14138	FBgn0005278	Sam-S	chr2L	+	111906	112019	111004	111117	112689	113369	14138	613,718,603	2,4,1	621,497,752	1,4,6	148	74	0.923356684246	1.0	0.994,0.989,0.997	0.997,0.984,0.984	0.005	0.994	0.989	0.997	0.997	0.984	0.984	chr2L:+:111004-111117:111906-112019:112689-113369	615,722,604	622,501,758	pass
1413	FBgn0039045	CG17119	chr3R	-	23054728	23054831	23054409	23054628	23054887	23055176	1413	287,324,305	0,0,0	292,235,360	0,1,6	148	74	0.668800295897	1.0	1.0,1.0,1.0	1.0,0.992,0.968	0.013	1.0	1.0	1.0	1.0	0.992	0.968	chr3R:-:23054409-23054628:23054728-23054831:23054887-23055176	287,324,305	292,236,366	pass
14140	FBgn0000083	AnxB9	chr3R	+	21070280	21070383	21068837	21069019	21070723	21070917	14140	0,0,1	377,469,428	1,0,0	394,336,370	148	74	1.0	1.0	0.0,0.0,0.001	0.001,0.0,0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	chr3R:+:21068837-21069019:21070280-21070383:21070723-21070917	377,469,429	395,336,370	pass
14141	FBgn0000083	AnxB9	chr3R	+	21067445	21067499	21065240	21065285	21068068	21068777	14141	461,796,648	0,0,0	1106,929,1161	0,0,1	127	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0	1.0	1.0	1.0	1.0	1.0	0.999	chr3R:+:21065240-21065285:21067445-21067499:21068068-21068777	461,796,648	1106,929,1162	pass
14142	FBgn0000083	AnxB9	chr3R	+	21065763	21065824	21065240	21065285	21067445	21067499	14142	0,1,1	187,357,280	1,0,4	546,478,552	134	74	1.0	1.0	0.0,0.002,0.002	0.001,0.0,0.004	-0.0	0.0	0.002	0.002	0.001	0.0	0.004	chr3R:+:21065240-21065285:21065763-21065824:21067445-21067499	187,358,281	547,478,556	pass
14143	FBgn0000083	AnxB9	chr3R	+	21065809	21065951	21065240	21065310	21067445	21067499	14143	2,3,1	31,61,42	6,2,3	86,56,74	148	74	0.52795396648	1.0	0.031,0.024,0.012	0.034,0.018,0.02	-0.002	0.031	0.024	0.012	0.034	0.018	0.02	chr3R:+:21065240-21065310:21065809-21065951:21067445-21067499	33,64,43	92,58,77	pass
14144	FBgn0000083	AnxB9	chr3R	+	21065809	21065951	21065240	21065285	21067445	21067499	14144	2,3,1	187,357,280	5,2,4	546,478,552	148	74	1.0	1.0	0.005,0.004,0.002	0.005,0.002,0.004	0.0	0.005	0.004	0.002	0.005	0.002	0.004	chr3R:+:21065240-21065285:21065809-21065951:21067445-21067499	189,360,281	551,480,556	pass
14145	FBgn0000083	AnxB9	chr3R	+	21065364	21065410	21065240	21065285	21067445	21067499	14145	0,1,1	187,357,280	1,1,0	546,478,552	119	74	1.0	1.0	0.0,0.002,0.002	0.001,0.001,0.0	0.001	0.0	0.002	0.002	0.001	0.001	0.0	chr3R:+:21065240-21065285:21065364-21065410:21067445-21067499	187,358,281	547,479,552	pass
14146	FBgn0000083	AnxB9	chr3R	+	21070277	21070430	21067445	21067499	21070723	21070917	14146	5,2,0	0,1,0	1,3,4	4,1,2	148	74	1.0	1.0	1.0,0.5,NA	0.111,0.6,0.5	0.346	1.0	0.5	NA	0.111	0.6	0.5	chr3R:+:21067445-21067499:21070277-21070430:21070723-21070917	5,3,0	5,4,6	fail
14147	FBgn0000083	AnxB9	chr3R	+	21070277	21070430	21068837	21069019	21070723	21070917	14147	161,159,128	377,469,428	121,108,130	394,336,370	148	74	0.510804421786	1.0	0.176,0.145,0.13	0.133,0.138,0.149	0.01	0.176	0.145	0.13	0.133	0.138	0.149	chr3R:+:21068837-21069019:21070277-21070430:21070723-21070917	538,628,556	515,444,500	pass
14149	FBgn0000083	AnxB9	chr3R	+	21070277	21070383	21068837	21069019	21070723	21070917	14149	156,157,128	377,469,428	121,106,126	394,336,370	148	74	0.504290548903	1.0	0.171,0.143,0.13	0.133,0.136,0.145	0.01	0.171	0.143	0.13	0.133	0.136	0.145	chr3R:+:21068837-21069019:21070277-21070383:21070723-21070917	533,626,556	515,442,496	pass
14150	FBgn0000083	AnxB9	chr3R	+	21070277	21070383	21067445	21067499	21070723	21070917	14150	0,0,0	0,1,0	1,1,0	4,1,2	148	74	1.0	1.0	NA,0.0,NA	0.111,0.333,0.0	-0.148	NA	0.0	NA	0.111	0.333	0.0	chr3R:+:21067445-21067499:21070277-21070383:21070723-21070917	0,1,0	5,2,2	fail
14153	FBgn0000083	AnxB9	chr3R	+	21065364	21065416	21065240	21065285	21067445	21067499	14153	0,0,1	187,357,280	0,0,0	546,478,552	125	74	1.0	1.0	0.0,0.0,0.002	0.0,0.0,0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	chr3R:+:21065240-21065285:21065364-21065416:21067445-21067499	187,357,281	546,478,552	pass
14154	FBgn0000083	AnxB9	chr3R	+	21065809	21066022	21065240	21065285	21067445	21067499	14154	0,2,0	187,357,280	0,0,1	546,478,552	148	74	1.0	1.0	0.0,0.003,0.0	0.0,0.0,0.001	0.001	0.0	0.003	0.0	0.0	0.0	0.001	chr3R:+:21065240-21065285:21065809-21066022:21067445-21067499	187,359,280	546,478,553	pass
14155	FBgn0000083	AnxB9	chr3R	+	21065809	21066022	21065240	21065310	21067445	21067499	14155	0,2,0	31,61,42	1,0,0	86,56,74	148	74	1.0	1.0	0.0,0.016,0.0	0.006,0.0,0.0	0.003	0.0	0.016	0.0	0.006	0.0	0.0	chr3R:+:21065240-21065310:21065809-21066022:21067445-21067499	31,63,42	87,56,74	pass
14156	FBgn0000083	AnxB9	chr3R	+	21070280	21070430	21068837	21069019	21070723	21070917	14156	5,2,1	377,469,428	1,2,4	394,336,370	148	74	1.0	1.0	0.007,0.002,0.001	0.001,0.003,0.005	0.0	0.007	0.002	0.001	0.001	0.003	0.005	chr3R:+:21068837-21069019:21070280-21070430:21070723-21070917	382,471,429	395,338,374	pass
14157	FBgn0000083	AnxB9	chr3R	+	21065763	21065951	21065240	21065285	21067445	21067499	14157	2,3,1	187,357,280	5,3,4	546,478,552	148	74	1.0	1.0	0.005,0.004,0.002	0.005,0.003,0.004	-0.0	0.005	0.004	0.002	0.005	0.003	0.004	chr3R:+:21065240-21065285:21065763-21065951:21067445-21067499	189,360,281	551,481,556	pass
14158	FBgn0029935	CG4615	chrX	-	7100611	7100793	7100273	7100532	7102075	7102300	14158	2,0,1	20,16,24	0,0,0	17,13,17	148	74	1.0	1.0	0.048,0.0,0.02	0.0,0.0,0.0	0.023	0.048	0.0	0.02	0.0	0.0	0.0	chrX:-:7100273-7100532:7100611-7100793:7102075-7102300	22,16,25	17,13,17	fail
1415	FBgn0039045	CG17119	chr3R	-	23054887	23055176	23054409	23054628	23055362	23055723	1415	132,140,127	0,0,0	156,121,163	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004	1.0	1.0	1.0	1.0	1.0	0.988	chr3R:-:23054409-23054628:23054887-23055176:23055362-23055723	132,140,127	156,121,164	pass
14160	FBgn0030648	CG6340	chrX	+	15484946	15484971	15484529	15484892	15485121	15485268	14160	0,1,0	6,7,9	1,0,1	5,2,7	98	74	1.0	1.0	0.0,0.097,0.0	0.131,0.0,0.097	-0.044	0.0	0.097	0.0	0.131	0.0	0.097	chrX:+:15484529-15484892:15484946-15484971:15485121-15485268	6,8,9	6,2,8	fail
14161	FBgn0085395	Shawl	chr2L	-	9377839	9378145	9374682	9374787	9379730	9379983	14161	0,0,0	1,0,0	0,1,0	0,0,0	148	74	1.0	1.0	0.0,NA,NA	NA,1.0,NA	-1.0	0.0	NA	NA	NA	1.0	NA	chr2L:-:9374682-9374787:9377839-9378145:9379730-9379983	1,0,0	0,1,0	fail
14162	FBgn0085395	Shawl	chr2L	-	9374682	9374787	9370308	9373656	9377839	9378145	14162	1,0,0	0,1,1	0,1,0	2,1,0	148	74	1.0	1.0	1.0,0.0,0.0	0.0,0.333,NA	0.167	1.0	0.0	0.0	0.0	0.333	NA	chr2L:-:9370308-9373656:9374682-9374787:9377839-9378145	1,1,1	2,2,0	fail
14163	FBgn0033244	CG8726	chr2R	-	7969573	7969769	7968128	7969476	7969868	7970176	14163	189,257,208	0,0,0	256,205,266	0,1,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.99,0.993	0.006	1.0	1.0	1.0	1.0	0.99	0.993	chr2R:-:7968128-7969476:7969573-7969769:7969868-7970176	189,257,208	256,206,267	pass
14164	FBgn0033244	CG8726	chr2R	-	7969573	7969813	7968128	7969476	7969868	7970176	14164	77,109,102	0,0,0	98,81,98	0,1,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.976,0.98	0.015	1.0	1.0	1.0	1.0	0.976	0.98	chr2R:-:7968128-7969476:7969573-7969813:7969868-7970176	77,109,102	98,82,99	pass
14165	FBgn0033244	CG8726	chr2R	-	7969536	7969769	7968128	7969476	7969868	7970176	14165	116,152,106	0,0,0	162,125,174	0,1,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.984,0.989	0.009	1.0	1.0	1.0	1.0	0.984	0.989	chr2R:-:7968128-7969476:7969536-7969769:7969868-7970176	116,152,106	162,126,175	pass
14166	FBgn0260748	CG5004	chrX	+	17130001	17130048	17129149	17129285	17130963	17131159	14166	1,1,0	122,130,106	2,2,2	166,98,118	120	74	1.0	1.0	0.005,0.005,0.0	0.007,0.012,0.01	-0.006	0.005	0.005	0.0	0.007	0.012	0.01	chrX:+:17129149-17129285:17130001-17130048:17130963-17131159	123,131,106	168,100,120	pass
14167	FBgn0003310	S	chr2L	-	1072384	1072624	1061233	1062213	1076834	1077815	14167	0,0,0	36,37,42	0,1,1	29,27,51	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.018,0.01	-0.009	0.0	0.0	0.0	0.0	0.018	0.01	chr2L:-:1061233-1062213:1072384-1072624:1076834-1077815	36,37,42	29,28,52	pass
14168	FBgn0025807	Rad9	chr3L	-	18870414	18870541	18870044	18870352	18870647	18870780	14168	1,0,0	0,0,0	0,2,0	0,0,1	148	74	1.0	1.0	1.0,NA,NA	NA,1.0,0.0	0.5	1.0	NA	NA	NA	1.0	0.0	chr3L:-:18870044-18870352:18870414-18870541:18870647-18870780	1,0,0	0,2,1	fail
14169	FBgn0025807	Rad9	chr3L	-	18870414	18870580	18870044	18870352	18870647	18870780	14169	2,0,0	0,0,0	0,0,0	0,0,1	148	74	1.0	1.0	1.0,NA,NA	NA,NA,0.0	1.0	1.0	NA	NA	NA	NA	0.0	chr3L:-:18870044-18870352:18870414-18870580:18870647-18870780	2,0,0	0,0,1	fail
1416	FBgn0039045	CG17119	chr3R	-	23054712	23054831	23054409	23054628	23054887	23055176	1416	154,189,187	0,0,0	184,141,210	0,1,6	148	74	0.599728322173	1.0	1.0,1.0,1.0	1.0,0.986,0.946	0.023	1.0	1.0	1.0	1.0	0.986	0.946	chr3R:-:23054409-23054628:23054712-23054831:23054887-23055176	154,189,187	184,142,216	pass
14175	FBgn0033913	CG8468	chr2R	+	14220629	14220765	14219897	14220042	14227410	14229295	14175	365,360,293	3,1,1	371,285,427	0,0,6	148	74	1.0	1.0	0.984,0.994,0.993	1.0,1.0,0.973	-0.001	0.984	0.994	0.993	1.0	1.0	0.973	chr2R:+:14219897-14220042:14220629-14220765:14227410-14229295	368,361,294	371,285,433	pass
14176	FBgn0033913	CG8468	chr2R	+	14220586	14220765	14219897	14220042	14227410	14229295	14176	377,371,303	3,1,1	384,299,451	0,0,6	148	74	1.0	1.0	0.984,0.995,0.993	1.0,1.0,0.974	-0.001	0.984	0.995	0.993	1.0	1.0	0.974	chr2R:+:14219897-14220042:14220586-14220765:14227410-14229295	380,372,304	384,299,457	pass
14177	FBgn0033913	CG8468	chr2R	+	14227410	14229295	14219897	14220765	14229412	14230620	14177	646,740,552	0,0,0	671,479,746	1,1,0	148	74	1.0	1.0	1.0,1.0,1.0	0.997,0.996,1.0	0.002	1.0	1.0	1.0	0.997	0.996	1.0	chr2R:+:14219897-14220765:14227410-14229295:14229412-14230620	646,740,552	672,480,746	pass
14178	FBgn0033913	CG8468	chr2R	+	14220607	14220765	14219897	14220042	14227410	14229295	14178	619,602,492	3,1,1	595,478,712	0,0,6	148	74	1.0	1.0	0.99,0.997,0.996	1.0,1.0,0.983	0.0	0.99	0.997	0.996	1.0	1.0	0.983	chr2R:+:14219897-14220042:14220607-14220765:14227410-14229295	622,603,493	595,478,718	pass
14179	FBgn0037807	CG6293	chr3R	-	10311203	10311402	10309898	10310518	10311461	10311613	14179	3,8,2	585,805,568	1,2,3	671,555,643	148	74	1.0	1.0	0.003,0.005,0.002	0.001,0.002,0.002	0.002	0.003	0.005	0.002	0.001	0.002	0.002	chr3R:-:10309898-10310518:10311203-10311402:10311461-10311613	588,813,570	672,557,646	pass
14180	FBgn0037807	CG6293	chr3R	-	10311273	10311402	10309898	10310518	10311461	10311613	14180	8,15,6	585,805,568	3,3,8	671,555,643	148	74	1.0	1.0	0.007,0.009,0.005	0.002,0.003,0.006	0.003	0.007	0.009	0.005	0.002	0.003	0.006	chr3R:-:10309898-10310518:10311273-10311402:10311461-10311613	593,820,574	674,558,651	pass
14183	FBgn0039507	mrt	chr3R	-	27281540	27281638	27279177	27280042	27281752	27281847	14183	0,1,0	10,16,9	0,2,0	28,15,27	148	74	1.0	1.0	0.0,0.03,0.0	0.0,0.063,0.0	-0.011	0.0	0.03	0.0	0.0	0.063	0.0	chr3R:-:27279177-27280042:27281540-27281638:27281752-27281847	10,17,9	28,17,27	fail
14184	FBgn0010909	msn	chr3L	-	2559314	2559388	2557792	2558035	2560115	2560295	14184	0,2,0	94,100,82	1,0,0	89,93,121	147	74	1.0	1.0	0.0,0.01,0.0	0.006,0.0,0.0	0.001	0.0	0.01	0.0	0.006	0.0	0.0	chr3L:-:2557792-2558035:2559314-2559388:2560115-2560295	94,102,82	90,93,121	pass
14185	FBgn0010909	msn	chr3L	-	2559314	2559388	2557792	2558389	2560115	2560295	14185	1,9,1	281,309,240	0,1,0	263,229,284	147	74	1.0	1.0	0.002,0.014,0.002	0.0,0.002,0.0	0.005	0.002	0.014	0.002	0.0	0.002	0.0	chr3L:-:2557792-2558389:2559314-2559388:2560115-2560295	282,318,241	263,230,284	pass
