ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1673	"FBgn0259735"	"CG42389"	chr2L	+	16657096	16657429	16657096	16657292	16657347	16657429	1673	24,24,10	0,0,0	12,16,25	0,0,1	129	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.935	0.022
1675	"FBgn0045800"	"Uhg1"	chr2R	+	17699857	17700086	17699857	17699897	17700080	17700086	1675	8,17,1	25,20,18	13,10,9	25,18,15	257	74	0.32242761523	1.0	0.084,0.197,0.016	0.13,0.138,0.147	-0.039
1676	"FBgn0045800"	"Uhg1"	chr2R	+	17699239	17699449	17699239	17699290	17699350	17699449	1676	9,25,11	0,0,1	42,28,52	0,0,0	134	74	1	1.0	1.0,1.0,0.859	1.0,1.0,1.0	-0.047
1677	"FBgn0045800"	"Uhg1"	chr2R	+	17699239	17699449	17699239	17699286	17699350	17699449	1677	9,25,11	1,0,3	42,28,52	4,0,2	138	74	0.901060804737	1.0	0.828,1.0,0.663	0.849,1.0,0.933	-0.097
1678	"FBgn0045800"	"Uhg1"	chr2R	+	17699096	17699286	17699096	17699168	17699239	17699286	1678	0,2,1	0,1,5	0,0,1	7,1,4	145	74	1	1.0	NA,0.505,0.093	0.0,0.0,0.113	0.261
1679	"FBgn0032197"	"CG5694"	chr2L	-	10231282	10231692	10231282	10231473	10231538	10231692	1679	40,78,67	1,0,0	80,51,72	1,0,0	139	74	1	1.0	0.955,1.0,1.0	0.977,1.0,1.0	-0.007
1680	"FBgn0032197"	"CG5694"	chr2L	-	10231282	10231692	10231282	10231457	10231538	10231692	1680	45,85,76	0,0,0	94,60,95	0,0,1	155	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.978	0.007
1681	"FBgn0004227"	"nonA"	chrX	+	16365586	16368526	16365586	16365642	16366903	16368526	1681	55,64,52	188,203,146	65,52,68	198,147,165	1335	74	0.400086768025	1.0	0.016,0.017,0.019	0.018,0.019,0.022	-0.002
1683	"FBgn0024689"	"fws"	chr2L	-	17480295	17481029	17480295	17480919	17480975	17481029	1683	49,69,57	1,0,0	86,62,113	0,0,0	130	74	1	1.0	0.965,1.0,1.0	1.0,1.0,1.0	-0.012
1689	"FBgn0010348"	"Arf79F"	chr3L	-	22870127	22870374	22870127	22870150	22870214	22870374	1689	304,526,352	0,1,1	445,363,463	0,0,0	138	74	1	1.0	1.0,0.996,0.995	1.0,1.0,1.0	-0.003
1690	"FBgn0010348"	"Arf79F"	chr3L	-	22869428	22869673	22869428	22869471	22869664	22869673	1690	213,259,224	3036,4214,3478	315,212,276	4199,3223,4197	267	74	0.606902051866	1.0	0.019,0.017,0.018	0.02,0.018,0.018	-0.001
1691	"FBgn0010348"	"Arf79F"	chr3L	-	22869428	22869673	22869428	22869492	22869664	22869673	1691	143,160,149	0,0,4	170,134,165	0,1,0	246	74	0.560588946326	1.0	1.0,1.0,0.918	1.0,0.976,1.0	-0.019
1692	"FBgn0010348"	"Arf79F"	chr3L	-	22869428	22869673	22869428	22869559	22869664	22869673	1692	141,160,146	0,0,0	167,131,164	2,0,0	179	74	1	1.0	1.0,1.0,1.0	0.972,1.0,1.0	0.009
1693	"FBgn0010348"	"Arf79F"	chr3L	-	22869428	22869673	22869428	22869575	22869664	22869673	1693	141,159,146	0,0,0	167,131,164	1,3,0	163	74	0.84812890442	1.0	1.0,1.0,1.0	0.987,0.952,1.0	0.02
1694	"FBgn0010348"	"Arf79F"	chr3L	-	22869428	22869673	22869428	22869535	22869664	22869673	1694	141,160,146	0,0,0	167,132,164	0,1,0	203	74	1	1.0	1.0,1.0,1.0	1.0,0.98,1.0	0.007
1695	"FBgn0010348"	"Arf79F"	chr3L	-	22870125	22870374	22870125	22870150	22870221	22870374	1695	305,528,353	0,0,1	447,364,464	0,0,0	145	74	1	1.0	1.0,1.0,0.994	1.0,1.0,1.0	-0.002
1696	"FBgn0010348"	"Arf79F"	chr3L	-	22869841	22870150	22869841	22870065	22870125	22870150	1696	4074,6624,4780	1,0,1	6544,5185,6670	0,0,0	134	74	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0
1697	"FBgn0010348"	"Arf79F"	chr3L	-	22870125	22870374	22870125	22870150	22870293	22870374	1697	342,544,362	0,0,0	462,371,483	0,0,2	217	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.988	0.004
1698	"FBgn0010348"	"Arf79F"	chr3L	-	22870125	22870374	22870125	22870150	22870271	22870374	1698	323,532,360	0,0,1	457,366,476	0,0,0	195	74	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
1699	"FBgn0010348"	"Arf79F"	chr3L	-	22869904	22870150	22869904	22870065	22870127	22870150	1699	4075,6624,4781	1,2,5	6544,5186,6670	2,1,3	136	74	1	1.0	1.0,0.999,0.998	0.999,1.0,0.999	-0.0
16	"FBgn0262737"	"mub"	chr3L	+	21920902	21921327	21920902	21920987	21921053	21921327	16	114,127,82	4,2,3	95,65,109	3,3,1	140	74	0.76588117606	1.0	0.938,0.971,0.935	0.944,0.92,0.983	-0.001
1700	"FBgn0027338"	"Kap-alpha3"	chr3R	-	9577207	9577473	9577207	9577309	9577361	9577473	1700	301,488,396	0,1,0	582,563,744	1,0,0	126	74	1	1.0	1.0,0.997,1.0	0.997,1.0,1.0	0.0
1701	"FBgn0038470"	"CG18213"	chr3R	-	17036937	17037151	17036937	17037079	17037142	17037151	1701	12,24,21	48,60,62	36,15,21	75,88,102	137	74	0.38950106722	1.0	0.119,0.178,0.155	0.206,0.084,0.1	0.021
1702	"FBgn0038470"	"CG18213"	chr3R	-	17038622	17038970	17038622	17038796	17038877	17038970	1702	113,120,116	1,0,0	177,104,173	0,0,0	155	74	1	1.0	0.982,1.0,1.0	1.0,1.0,1.0	-0.006
1704	"FBgn0038470"	"CG18213"	chr3R	-	17037730	17038555	17037730	17037815	17038426	17038555	1704	653,960,770	0,0,0	1350,1172,1386	0,1,0	685	74	1	1.0	1.0,1.0,1.0	1.0,0.992,1.0	0.003
1705	"FBgn0038470"	"CG18213"	chr3R	-	17037238	17037440	17037238	17037274	17037343	17037440	1705	9,19,10	65,122,78	27,12,24	124,120,140	143	74	0.514257486372	1.0	0.067,0.075,0.062	0.101,0.049,0.081	-0.009
1706	"FBgn0040070"	"Trx-2"	chr2L	+	9613413	9613540	9613413	9613466	9613528	9613540	1706	307,512,365	0,0,0	642,470,659	0,1,1	136	74	1	1.0	1.0,1.0,1.0	1.0,0.996,0.997	0.002
1707	"FBgn0040070"	"Trx-2"	chr2L	+	9613413	9613540	9613413	9613419	9613528	9613540	1707	285,488,344	0,2,2	618,435,632	2,0,3	183	74	1	1.0	1.0,0.99,0.986	0.992,1.0,0.988	-0.001
1710	"FBgn0066084"	"RpL41"	chr2R	-	24903726	24903935	24903726	24903788	24903840	24903935	1710	3147,3690,2852	1,2,3	3550,2157,3114	4,0,1	126	74	1	1.0	0.999,0.999,0.998	0.998,1.0,0.999	-0.0
1711	"FBgn0066084"	"RpL41"	chr2R	-	24903769	24903935	24903769	24903788	24903870	24903935	1711	3147,3692,2853	0,0,0	3554,2161,3117	0,1,0	156	74	1	1.0	1.0,1.0,1.0	1.0,0.999,1.0	0.0
1713	"FBgn0260008"	"Ucrh"	chr3L	+	25121617	25121959	25121617	25121813	25121902	25121959	1713	42,75,60	0,2,2	118,70,86	0,0,0	163	74	0.399245341377	1.0	1.0,0.945,0.932	1.0,1.0,1.0	-0.041
171	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992884	11993248	11993315	171	24,59,56	1,0,0	23,19,23	0,0,0	438	74	1	1.0	0.802,1.0,1.0	1.0,1.0,1.0	-0.066
1720	"FBgn0265298"	"SC35"	chr2L	-	12431877	12432204	12431877	12432051	12432121	12432204	1720	1332,1702,1337	1,0,0	1630,1155,1527	0,0,0	144	74	1	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0
1721	"FBgn0265298"	"SC35"	chr2L	-	12431074	12432204	12431074	12431682	12432121	12432204	1721	2351,3049,2445	16,9,7	3065,2069,2795	7,14,7	513	74	0.60096720085	1.0	0.955,0.98,0.981	0.984,0.955,0.983	-0.002
1722	"FBgn0266284"	"Ns3"	chrX	-	1462372	1462578	1462372	1462456	1462523	1462578	1722	217,288,185	0,0,0	218,146,225	0,0,1	141	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
1723	"FBgn0266284"	"Ns3"	chrX	-	1462372	1462578	1462372	1462426	1462523	1462578	1723	255,330,230	0,0,0	246,186,267	0,0,1	171	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
1724	"FBgn0038515"	"CG5823"	chr3R	-	17533622	17534057	17533622	17533941	17534002	17534057	1724	189,205,190	0,0,0	305,209,245	1,0,1	135	74	1	1.0	1.0,1.0,1.0	0.994,1.0,0.993	0.004
1725	"FBgn0038515"	"CG5823"	chr3R	-	17533622	17534057	17533622	17533941	17534030	17534057	1725	189,205,190	0,0,0	305,209,245	0,2,0	163	74	1	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007
1726	"FBgn0010300"	"brat"	chr2L	+	19168094	19179758	19168094	19171251	19177443	19179758	1726	4384,6664,4836	2,12,5	6965,5351,6989	5,5,13	6266	74	0.826817847748	1.0	0.963,0.868,0.92	0.943,0.927,0.864	0.006
172	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992884	11993131	11993315	172	22,54,48	0,0,0	18,18,19	0,0,1	321	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.814	0.062
1730	"FBgn0034392"	"MFS15"	chr2R	-	18796269	18796678	18796269	18796406	18796476	18796678	1730	18,21,12	68,68,60	20,18,21	51,62,93	144	74	0.636134701936	1.0	0.12,0.137,0.093	0.168,0.13,0.104	-0.017
1731	"FBgn0025702"	"srpk79D"	chr3L	+	22282903	22284335	22282903	22283138	22283202	22284335	1731	1,2,0	0,0,0	3,1,1	1,0,0	138	74	1	1.0	1.0,1.0,NA	0.617,1.0,1.0	0.128
1732	"FBgn0025702"	"srpk79D"	chr3L	+	22282903	22284335	22282903	22283149	22283202	22284335	1732	0,2,0	0,0,0	2,1,1	2,0,0	127	74	1	1.0	NA,1.0,NA	0.368,1.0,1.0	0.211
1734	"FBgn0039209"	"CG13624"	chr3R	-	24560381	24560822	24560381	24560507	24560596	24560822	1734	82,100,75	0,0,0	67,48,78	0,1,0	163	74	1	1.0	1.0,1.0,1.0	1.0,0.956,1.0	0.015
1735	"FBgn0039209"	"CG13624"	chr3R	-	24560381	24560822	24560381	24560507	24560566	24560822	1735	14,19,13	137,179,110	9,11,11	108,83,150	133	74	0.450122774488	1.0	0.054,0.056,0.062	0.044,0.069,0.039	0.007
1736	"FBgn0016054"	"phr6-4"	chr2L	-	20644663	20645451	20644663	20645361	20645416	20645451	1736	9,15,21	8,13,10	23,12,18	14,8,16	129	74	0.969454916705	1.0	0.392,0.398,0.546	0.485,0.462,0.392	-0.001
1738	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8384895	8384699	8384751	8384839	8384895	1738	298,379,297	0,1,0	381,330,450	0,0,0	162	74	1	1.0	1.0,0.994,1.0	1.0,1.0,1.0	-0.002
173	"FBgn0031530"	"pgant2"	chr2L	-	3421487	3421698	3421487	3421539	3421655	3421698	173	152,209,129	0,1,0	208,193,162	0,0,0	190	74	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
1740	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8384983	8385097	1740	48,54,49	0,0,1	86,74,82	0,0,0	162	74	1	1.0	1.0,1.0,0.957	1.0,1.0,1.0	-0.014
1742	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8384895	8384699	8384751	8384818	8384895	1742	263,349,259	10,14,11	351,306,418	14,12,17	141	74	1	1.0	0.932,0.929,0.925	0.929,0.93,0.928	-0.0
1743	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8384895	8384699	8384751	8384801	8384895	1743	168,207,174	0,3,0	237,192,290	1,1,0	124	74	1	1.0	1.0,0.976,1.0	0.993,0.991,1.0	-0.003
1748	"FBgn0032036"	"CG13384"	chr2L	+	8384699	8385097	8384699	8384895	8385002	8385097	1748	427,632,429	3,12,4	615,461,670	3,6,9	181	74	0.587646329469	1.0	0.983,0.956,0.978	0.988,0.969,0.968	-0.003
1749	"FBgn0032036"	"CG13384"	chr2L	+	8384454	8384895	8384454	8384540	8384801	8384895	1749	169,208,173	0,0,0	233,193,282	0,1,0	335	74	1	1.0	1.0,1.0,1.0	1.0,0.977,1.0	0.008
174	"FBgn0031530"	"pgant2"	chr2L	-	3421487	3421698	3421487	3421602	3421655	3421698	174	96,126,76	0,0,0	122,110,100	0,3,0	127	74	1	1.0	1.0,1.0,1.0	1.0,0.955,1.0	0.015
1750	"FBgn0026086"	"Adar"	chrX	+	1779089	1780244	1779089	1779258	1780061	1780244	1750	118,204,201	2,1,0	201,157,217	3,1,0	877	74	0.439952268981	1.0	0.833,0.945,1.0	0.85,0.93,1.0	-0.001
1751	"FBgn0026086"	"Adar"	chrX	+	1779089	1780244	1779089	1779369	1780061	1780244	1751	23,52,51	40,54,30	44,37,73	62,49,66	766	74	0.440561846932	1.0	0.053,0.085,0.141	0.064,0.068,0.097	0.017
1752	"FBgn0026086"	"Adar"	chrX	+	1778369	1778699	1778369	1778560	1778611	1778699	1752	11,21,8	4,9,9	8,20,14	8,4,6	125	74	0.628055944732	1.0	0.619,0.58,0.345	0.372,0.747,0.58	-0.052
1753	"FBgn0022238"	"lolal"	chr2R	-	18155891	18156379	18155891	18156165	18156238	18156379	1753	36,54,37	0,1,0	54,41,45	1,1,0	147	74	1	1.0	1.0,0.965,1.0	0.965,0.954,1.0	0.015
1754	"FBgn0022238"	"lolal"	chr2R	-	18155891	18156379	18155891	18156165	18156235	18156379	1754	36,50,37	0,4,0	49,41,43	2,0,1	144	74	0.409252533474	1.0	1.0,0.865,1.0	0.926,1.0,0.957	-0.006
1755	"FBgn0022238"	"lolal"	chr2R	-	18155891	18156379	18155891	18156165	18156267	18156379	1755	43,56,41	4,5,6	60,49,47	7,2,6	176	74	0.869114001077	1.0	0.819,0.825,0.742	0.783,0.912,0.767	-0.025
1758	"FBgn0052594"	"be"	chrX	+	15031542	15033347	15031542	15032573	15033267	15033347	1758	249,406,296	0,0,1	407,318,400	0,0,0	768	74	1	1.0	1.0,1.0,0.966	1.0,1.0,1.0	-0.011
1759	"FBgn0261597"	"RpS26"	chr2L	-	18442034	18443070	18442034	18442438	18442504	18443070	1759	778,1015,1018	7,5,3	1280,923,984	3,5,8	140	74	1	1.0	0.983,0.991,0.994	0.996,0.99,0.985	-0.001
175	"FBgn0038850"	"CG17279"	chr3R	-	21050345	21050829	21050345	21050613	21050681	21050829	175	0,0,0	0,0,1	1,0,0	0,0,0	142	74	1	1.0	NA,NA,0.0	1.0,NA,NA	-1.0
1760	"FBgn0035715"	"CG10103"	chr3L	-	6754928	6755160	6754928	6754941	6755072	6755160	1760	154,186,157	1,3,1	110,82,146	0,1,0	205	74	0.505022623852	1.0	0.982,0.957,0.983	1.0,0.967,1.0	-0.015
1761	"FBgn0035715"	"CG10103"	chr3L	-	6754928	6755160	6754928	6754936	6755072	6755160	1761	156,192,162	32,41,21	115,88,155	29,24,25	210	74	0.382921788575	1.0	0.632,0.623,0.731	0.583,0.564,0.686	0.051
1762	"FBgn0035715"	"CG10103"	chr3L	-	6754744	6754941	6754744	6754807	6754928	6754941	1762	131,199,133	0,0,0	134,126,149	1,0,0	195	74	1	1.0	1.0,1.0,1.0	0.981,1.0,1.0	0.006
1763	"FBgn0035715"	"CG10103"	chr3L	-	6755072	6755230	6755072	6755123	6755201	6755230	1763	17,33,18	1,0,2	19,11,22	0,0,0	152	74	0.838120571242	1.0	0.892,1.0,0.814	1.0,1.0,1.0	-0.098
1766	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573497	17573620	17573714	1766	323,428,293	0,0,0	508,412,515	0,1,0	197	74	1	1.0	1.0,1.0,1.0	1.0,0.994,1.0	0.002
1767	"FBgn0016701"	"Rab4"	chr2R	+	17573631	17573864	17573631	17573718	17573783	17573864	1767	11,9,11	0,0,1	27,16,27	0,0,0	139	74	1	1.0	1.0,1.0,0.854	1.0,1.0,1.0	-0.049
1770	"FBgn0016701"	"Rab4"	chr2R	+	17573461	17573714	17573461	17573521	17573631	17573714	1770	370,481,341	1,0,3	589,470,585	4,3,2	184	74	0.751013714555	1.0	0.993,1.0,0.979	0.983,0.984,0.992	0.004
1772	"FBgn0264357"	"SNF4Agamma"	chr3R	+	21199180	21199396	21199180	21199218	21199331	21199396	1772	14,7,7	0,0,0	8,7,10	0,0,2	187	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.664	0.112
1776	"FBgn0265998"	"Doa"	chr3R	+	28888072	28888534	28888072	28888248	28888348	28888534	1776	84,121,80	1,0,0	103,72,96	0,0,0	174	74	1	1.0	0.973,1.0,1.0	1.0,1.0,1.0	-0.009
1777	"FBgn0085339"	"CG34310"	chr2L	+	6673963	6674228	6673963	6673972	6674038	6674228	1777	62,116,98	0,0,0	165,107,146	1,0,0	140	74	1	1.0	1.0,1.0,1.0	0.989,1.0,1.0	0.004
1778	"FBgn0051955"	"CG31955"	chr2L	-	3712680	3712917	3712680	3712681	3712767	3712917	1778	126,218,232	0,0,0	199,144,184	0,0,2	160	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.977	0.008
1779	"FBgn0051955"	"CG31955"	chr2L	-	3712497	3712866	3712497	3712609	3712680	3712866	1779	148,261,255	2,0,0	251,200,244	1,0,1	145	74	1	1.0	0.974,1.0,1.0	0.992,1.0,0.992	-0.003
1780	"FBgn0051955"	"CG31955"	chr2L	-	3712497	3713105	3712497	3712609	3713036	3713105	1780	274,442,433	0,0,0	510,397,462	0,0,1	501	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.986	0.005
1781	"FBgn0051955"	"CG31955"	chr2L	-	3712497	3712866	3712497	3712609	3712767	3712866	1781	194,339,337	0,0,0	325,253,317	1,0,0	232	74	1	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003
1782	"FBgn0051955"	"CG31955"	chr2L	-	3712497	3712866	3712497	3712658	3712767	3712866	1782	124,218,232	1,0,0	198,144,183	0,0,0	183	74	1	1.0	0.98,1.0,1.0	1.0,1.0,1.0	-0.007
1783	"FBgn0029504"	"CHES-1-like"	chrX	-	7696353	7696580	7696353	7696414	7696476	7696580	1783	138,183,127	0,0,2	356,325,426	0,0,1	136	74	1	1.0	1.0,1.0,0.972	1.0,1.0,0.996	-0.008
1784	"FBgn0011817"	"nmo"	chr3L	+	7979045	7979680	7979045	7979173	7979509	7979680	1784	38,41,41	0,1,0	24,38,52	2,0,1	410	74	0.725436009673	1.0	1.0,0.881,1.0	0.684,1.0,0.904	0.098
1785	"FBgn0051678"	"CG31678"	chr2L	-	20664290	20664449	20664290	20664312	20664390	20664449	1785	4,3,1	0,0,0	9,13,15	0,0,1	152	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.88	0.04
1788	"FBgn0013749"	"Arf102F"	chr4	+	1124482	1124698	1124482	1124569	1124642	1124698	1788	1935,2819,2426	0,0,1	2978,2154,2907	4,0,0	147	74	1	1.0	1.0,1.0,0.999	0.997,1.0,1.0	0.001
1789	"FBgn0013749"	"Arf102F"	chr4	+	1124482	1124698	1124482	1124569	1124626	1124698	1789	1841,2713,2330	0,0,0	2909,2103,2826	0,0,1	131	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
1790	"FBgn0013749"	"Arf102F"	chr4	+	1124435	1124698	1124435	1124573	1124626	1124698	1790	1771,2579,2211	0,0,0	2753,1984,2655	0,0,1	127	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
1791	"FBgn0013749"	"Arf102F"	chr4	+	1124516	1124698	1124516	1124573	1124642	1124698	1791	1865,2685,2307	0,0,0	2822,2035,2736	1,0,0	143	74	1	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0
1792	"FBgn0038167"	"lkb1"	chr3R	+	13678749	13679430	13678749	13679066	13679150	13679430	1792	106,134,96	1,2,1	97,88,102	2,2,0	158	74	0.941810561691	1.0	0.98,0.969,0.978	0.958,0.954,1.0	0.005
1793	"FBgn0038167"	"lkb1"	chr3R	+	13678749	13679430	13678749	13679066	13679125	13679430	1793	96,112,79	0,0,0	84,75,83	1,1,1	133	74	1	1.0	1.0,1.0,1.0	0.979,0.977,0.979	0.022
1794	"FBgn0038167"	"lkb1"	chr3R	+	13678749	13679430	13678749	13679066	13679140	13679430	1794	101,127,89	6,5,3	96,85,93	3,2,4	148	74	0.389281253846	1.0	0.894,0.927,0.937	0.941,0.955,0.921	-0.02
1795	"FBgn0034491"	"Hsl"	chr2R	+	20257992	20260559	20257992	20258060	20258186	20260559	1795	11,11,5	0,0,1	6,6,19	0,0,0	200	74	1	1.0	1.0,1.0,0.649	1.0,1.0,1.0	-0.117
1797	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187440	8187576	1797	8,24,10	0,0,0	27,22,27	0,0,2	296	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.771	0.076
1798	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187486	8187576	1798	86,98,81	0,0,1	99,82,140	0,0,0	342	74	1	1.0	1.0,1.0,0.946	1.0,1.0,1.0	-0.018
1799	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187440	8187576	1799	12,33,13	0,0,0	42,31,37	0,2,1	321	74	0.863210517012	1.0	1.0,1.0,1.0	1.0,0.781,0.895	0.108
1800	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187193	8187486	8187576	1800	90,107,84	1,0,0	114,91,150	1,0,0	367	74	1	1.0	0.948,1.0,1.0	0.958,1.0,1.0	-0.003
1802	"FBgn0035850"	"Atg18a"	chr3L	+	8189841	8190714	8189841	8189969	8190071	8190714	1802	113,184,118	43,41,38	171,128,165	55,44,49	176	74	0.703007516993	1.0	0.525,0.654,0.566	0.567,0.55,0.586	0.014
1805	"FBgn0024814"	"Clc"	chr3L	+	20242505	20243735	20242505	20242730	20242784	20243735	1805	129,134,120	1,2,1	179,152,205	0,0,0	128	74	1	1.0	0.987,0.975,0.986	1.0,1.0,1.0	-0.017
1809	"FBgn0000578"	"ena"	chr2R	+	19155220	19156367	19155220	19155914	19156139	19156367	1809	7,11,10	1,0,1	11,3,25	0,0,0	299	74	1	1.0	0.634,1.0,0.712	1.0,1.0,1.0	-0.218
180	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700168	6700353	180	133,184,101	0,0,0	90,162,163	1,1,0	668	74	1	1.0	1.0,1.0,1.0	0.909,0.947,1.0	0.048
1810	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141824	19142206	19142354	1810	554,717,521	0,7,1	544,491,625	1,0,1	456	74	0.282836901351	1.0	1.0,0.943,0.988	0.989,1.0,0.99	-0.016
1811	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142206	19142354	1811	609,808,578	82,84,80	621,557,691	69,80,86	510	74	0.915100960953	1.0	0.519,0.583,0.512	0.566,0.503,0.538	0.002
1812	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142270	19142354	1812	809,1091,756	2,0,0	864,793,971	0,1,1	574	74	1	1.0	0.981,1.0,1.0	1.0,0.99,0.992	-0.0
1813	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142273	19142354	1813	813,1094,757	0,0,0	869,798,977	1,0,0	577	74	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
1814	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142152	19142354	1814	555,750,542	1,0,0	573,507,627	0,0,0	456	74	1	1.0	0.989,1.0,1.0	1.0,1.0,1.0	-0.004
1815	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142264	19142354	1815	816,1089,762	0,0,1	869,789,956	0,1,2	568	74	1	1.0	1.0,1.0,0.99	1.0,0.99,0.984	0.005
1818	"FBgn0035166"	"CG13902"	chr3L	-	841041	841360	841041	841093	841146	841360	1818	86,124,79	0,0,0	111,95,128	0,0,1	127	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.987	0.004
1819	"FBgn0011481"	"Ssdp"	chr3R	-	18199206	18199595	18199206	18199374	18199533	18199595	1819	158,250,160	0,0,0	241,235,313	1,0,0	233	74	1	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004
181	"FBgn0029895"	"CG14441"	chrX	+	6699507	6700353	6699507	6699574	6700230	6700353	181	147,200,114	0,0,0	109,183,184	0,0,2	730	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.903	0.032
1820	"FBgn0011481"	"Ssdp"	chr3R	-	18199206	18199595	18199206	18199374	18199536	18199595	1820	158,250,160	0,0,0	242,235,313	1,0,0	236	74	1	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004
1821	"FBgn0052428"	"CG32428"	chr3L	-	20472640	20473372	20472640	20473188	20473309	20473372	1821	282,335,297	2,7,4	398,315,379	7,1,4	195	74	0.551967709429	1.0	0.982,0.948,0.966	0.956,0.992,0.973	-0.008
1823	"FBgn0034729"	"CG10344"	chr2R	-	22425732	22426626	22425732	22426254	22426312	22426626	1823	26,29,31	1,3,1	30,27,23	1,1,1	132	74	0.473826868728	1.0	0.936,0.844,0.946	0.944,0.938,0.928	-0.028
1824	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933258	23933444	1824	362,452,375	699,826,604	446,392,507	743,637,829	518	74	0.386908966253	1.0	0.069,0.073,0.081	0.079,0.081,0.08	-0.006
1825	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932800	23933258	23933444	1825	497,721,557	1,1,0	697,632,856	0,0,0	532	74	1	1.0	0.986,0.99,1.0	1.0,1.0,1.0	-0.008
1826	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933393	23933444	1826	1156,1609,1194	0,0,0	1549,1303,1805	0,0,1	653	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
1827	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933416	23933444	1827	1202,1680,1231	0,0,1	1635,1385,1901	0,0,2	676	74	1	1.0	1.0,1.0,0.993	1.0,1.0,0.99	0.001
1828	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933242	23933444	1828	183,210,156	122,115,115	159,154,187	116,104,124	502	74	0.5951159533	1.0	0.181,0.212,0.167	0.168,0.179,0.182	0.01
1829	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933294	23933444	1829	1129,1522,1118	1,0,0	1426,1274,1661	2,4,6	554	74	0.268380252679	1.0	0.993,1.0,1.0	0.99,0.977,0.974	0.017
1830	"FBgn0263006"	"Ca-P60A"	chr2R	-	23932666	23933444	23932666	23932814	23933432	23933444	1830	1213,1687,1254	0,0,0	1675,1404,1934	0,0,1	692	74	1	1.0	1.0,1.0,1.0	1.0,1.0,0.995	0.002
