ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
352	"FBgn0035357"	"MEP-1"	chr3L	+	2631714	2632121	2631714	2631916	2631976	2632121	352	35,21,11	35,38,31	8,29,30	33,62,52	133	74	0.243243481175	0.494378449335	0.357,0.235,0.165	0.119,0.207,0.243	0.063
556	"FBgn0051158"	"Efa6"	chr3R	+	22602844	22603923	22602844	22603061	22603463	22603923	556	36,30,21	9,4,4	39,35,48	4,3,8	148	74	0.242618475489	0.494378449335	0.667,0.789,0.724	0.83,0.854,0.75	-0.085
533	"FBgn0019660"	"roX2"	chrX	+	11579348	11579528	11579348	11579399	11579452	11579528	533	23,20,18	8,5,5	13,12,16	5,7,7	126	74	0.243934662063	0.494838885899	0.628,0.701,0.679	0.604,0.502,0.573	0.11
222	"FBgn0031670"	"CG3887"	chr2L	+	5011091	5011335	5011091	5011131	5011183	5011335	222	493,377,447	13,8,4	480,586,606	6,8,8	125	74	0.245367083377	0.496798372237	0.957,0.965,0.985	0.979,0.977,0.978	-0.009
1092	"FBgn0033915"	"CG8485"	chr2R	-	14238915	14239420	14238915	14239190	14239375	14239420	1092	17,16,22	1,1,3	9,14,18	2,3,2	148	74	0.246544699414	0.498235493123	0.895,0.889,0.786	0.692,0.7,0.818	0.12
1198	"FBgn0031023"	"CG14200"	chrX	+	19511112	19515644	19511112	19511345	19511396	19515644	1198	10,10,8	9,4,3	17,25,19	5,4,11	124	74	0.248428337981	0.499200339528	0.399,0.599,0.614	0.67,0.789,0.508	-0.118
360	"FBgn0053180"	"Ranbp16"	chrX	-	15933142	15933675	15933142	15933538	15933600	15933675	360	13,7,16	22,13,7	14,11,25	29,37,27	135	74	0.248373151182	0.499200339528	0.245,0.228,0.556	0.209,0.14,0.337	0.114
593	"FBgn0002566"	"lt"	chr2L	+	22924981	22925330	22924981	22925107	22925159	22925330	593	100,75,91	89,81,60	78,76,74	52,53,56	125	74	0.247945363959	0.499200339528	0.399,0.354,0.473	0.47,0.459,0.439	-0.047
144	"FBgn0016034"	"mael"	chr3L	+	22724232	22724685	22724232	22724412	22724483	22724685	144	363,275,302	7,7,11	300,257,341	3,7,7	144	74	0.251011973679	0.503442094102	0.964,0.953,0.934	0.981,0.95,0.962	-0.014
197	"FBgn0000565"	"Eip71CD"	chr3L	+	15512171	15512736	15512171	15512353	15512475	15512736	197	62,45,83	47,39,54	16,22,34	23,21,24	148	74	0.253581261681	0.507639179869	0.397,0.366,0.435	0.258,0.344,0.415	0.06
100	"FBgn0029914"	"CG4558"	chrX	+	6849769	6851884	6849769	6851052	6851299	6851884	100	13,21,10	12,19,15	8,12,8	5,9,5	148	74	0.256247430888	0.511055269468	0.351,0.356,0.25	0.444,0.4,0.444	-0.11
214	"FBgn0263507"	"CR43496"	chrX	-	6758609	6759491	6758609	6758953	6759424	6759491	214	189,135,156	6,6,7	125,113,117	3,6,1	148	74	0.256025100065	0.511055269468	0.94,0.918,0.918	0.954,0.904,0.983	-0.022
1216	"FBgn0034504"	"CG8929"	chr2R	+	20327269	20328134	20327269	20327393	20327866	20328134	1216	79,58,78	29,34,31	118,116,115	41,40,42	148	74	0.259046337823	0.515671681835	0.577,0.46,0.557	0.59,0.592,0.578	-0.055
132	"FBgn0261276"	"Opa1"	chr2R	-	14231491	14232903	14231491	14231964	14232715	14232903	132	69,59,53	125,111,125	31,52,46	78,105,124	148	74	0.260875585353	0.518344213435	0.216,0.21,0.175	0.166,0.198,0.156	0.027
110	"FBgn0020647"	"KrT95D"	chr3R	-	24030493	24031827	24030493	24031031	24031711	24031827	110	272,243,178	3,4,2	327,291,307	0,2,2	148	74	0.262648499244	0.520780446589	0.978,0.968,0.978	1.0,0.986,0.987	-0.016
363	"FBgn0024947"	"NTPase"	chr2L	-	2882691	2883126	2882691	2882833	2882919	2883126	363	21,19,18	29,18,20	24,20,23	10,19,27	148	74	0.263079699779	0.520780446589	0.266,0.345,0.31	0.545,0.345,0.299	-0.089
1360	"FBgn0035137"	"CG1233"	chr3L	+	361471	362341	361471	361699	361752	362341	1360	25,18,19	31,40,30	15,15,22	30,34,48	126	74	0.264479281792	0.522579656973	0.321,0.209,0.271	0.227,0.206,0.212	0.052
729	"FBgn0032120"	"CG33298"	chr2L	+	9495473	9496255	9495473	9495656	9496144	9496255	729	56,37,28	20,19,9	59,68,59	27,29,41	148	74	0.267220938648	0.527019073445	0.583,0.493,0.609	0.522,0.54,0.418	0.068
418	"FBgn0031449"	"CG31689"	chr2L	+	2735813	2736430	2735813	2736136	2736310	2736430	418	28,27,21	0,0,2	11,22,27	0,3,1	148	74	0.272372781476	0.536186713996	1.0,1.0,0.84	1.0,0.786,0.931	0.041
1235	"FBgn0023518"	"trr"	chrX	-	1884006	1889950	1884006	1889294	1889357	1889950	1235	3,0,1	24,27,12	1,4,3	26,36,26	136	74	0.27832834247	0.545892605397	0.064,0.0,0.043	0.02,0.057,0.059	-0.01
971	"FBgn0259745"	"wech"	chr2R	-	7489332	7489823	7489332	7489570	7489645	7489823	971	15,13,7	17,16,5	17,17,18	28,26,27	148	74	0.278250137121	0.545892605397	0.306,0.289,0.412	0.233,0.246,0.25	0.093
1204	"FBgn0005694"	"Aef1"	chr3L	+	21435024	21436009	21435024	21435130	21435192	21436009	1204	244,250,206	1,0,2	260,328,343	2,5,4	135	74	0.280748927515	0.549361484432	0.993,1.0,0.983	0.986,0.973,0.979	0.013
920	"FBgn0039600"	"CG1646"	chr3R	+	28813880	28815422	28813880	28814006	28815147	28815422	920	48,35,37	98,89,110	33,44,26	62,76,70	148	74	0.281128646963	0.549361484432	0.197,0.164,0.144	0.21,0.224,0.157	-0.029
194	"FBgn0033473"	"CG12128"	chr2R	+	10026838	10027643	10026838	10026875	10026950	10027643	194	128,77,78	2,5,3	69,92,92	0,4,2	148	74	0.283020136062	0.55204477089	0.97,0.885,0.929	1.0,0.92,0.958	-0.031
682	"FBgn0035850"	"Atg18a"	chr3L	+	8186994	8187576	8186994	8187218	8187478	8187576	682	23,18,11	4,5,2	10,15,22	3,3,0	148	74	0.283854856055	0.552660734367	0.742,0.643,0.733	0.625,0.714,1.0	-0.074
1138	"FBgn0086779"	"step"	chr2L	-	21753218	21753723	21753218	21753426	21753687	21753723	1138	199,202,127	20,8,6	135,155,206	5,6,13	148	74	0.288294409221	0.557779824646	0.833,0.927,0.914	0.931,0.928,0.888	-0.024
1421	"FBgn0004598"	"Fur2"	chrX	+	16377067	16378646	16377067	16377371	16377422	16378646	1421	14,16,10	56,33,46	7,20,7	53,49,51	124	74	0.288511413611	0.557779824646	0.13,0.224,0.115	0.073,0.196,0.076	0.041
68	"FBgn0260745"	"mfas"	chr3R	-	11992741	11993315	11992741	11992852	11993248	11993315	68	14,10,8	42,45,38	4,6,7	25,38,26	148	74	0.288568366738	0.557779824646	0.143,0.1,0.095	0.074,0.073,0.119	0.024
828	"FBgn0031850"	"Tsp"	chr2L	-	6708286	6709086	6708286	6708578	6709039	6709086	828	24,32,30	0,0,0	40,35,51	0,1,2	148	74	0.288579045427	0.557779824646	1.0,1.0,1.0	1.0,0.946,0.927	0.042
322	"FBgn0031285"	"CG3662"	chr2L	+	823636	824337	823636	824137	824218	824337	322	1107,902,1257	33,16,34	1208,921,1289	29,24,18	148	74	0.290888929525	0.559713436661	0.944,0.966,0.949	0.954,0.95,0.973	-0.006
357	"FBgn0267635"	"CR45973"	chr3L	+	20404269	20407558	20404269	20405658	20406525	20407558	357	47,66,55	35,19,32	21,29,24	14,16,21	148	74	0.29057399325	0.559713436661	0.402,0.635,0.462	0.429,0.475,0.364	0.077
862	"FBgn0001169"	"H"	chr3R	+	20621937	20623298	20621937	20622127	20622583	20623298	862	61,82,40	11,13,4	62,113,71	5,12,10	148	74	0.291156097568	0.559713436661	0.735,0.759,0.833	0.861,0.825,0.78	-0.046
220	"FBgn0039581"	"Moca-cyp"	chr3R	+	28341371	28342214	28341371	28341459	28342184	28342214	220	54,43,49	86,85,87	44,47,43	73,101,110	148	74	0.292294685051	0.560889801044	0.239,0.202,0.22	0.232,0.189,0.163	0.026
1351	"FBgn0034657"	"LBR"	chr2R	+	21720733	21721327	21720733	21720874	21720947	21721327	1351	11,10,13	5,4,1	10,9,10	5,3,6	146	74	0.292837528638	0.560920805754	0.527,0.559,0.868	0.503,0.603,0.458	0.13
44	"FBgn0032340"	"Ge-1"	chr2L	-	11100293	11100888	11100293	11100574	11100657	11100888	44	19,21,18	93,83,82	21,24,24	57,88,102	148	74	0.293664195649	0.561494377677	0.093,0.112,0.099	0.156,0.12,0.105	-0.026
1449	"FBgn0054041"	"CG34041"	chr3R	+	30509422	30509815	30509422	30509573	30509630	30509815	1449	0,6,1	13,8,15	1,0,2	6,7,9	130	74	0.294509148552	0.562100794279	0.0,0.299,0.037	0.087,0.0,0.112	0.046
580	"FBgn0067779"	"dbr"	chr2L	+	67042	67507	67042	67137	67388	67507	580	106,86,55	1,5,5	70,87,104	9,3,5	148	74	0.296805650201	0.565470514247	0.981,0.896,0.846	0.795,0.935,0.912	0.027
730	"FBgn0032120"	"CG33298"	chr2L	+	9495473	9496255	9495473	9495711	9496144	9496255	730	32,30,16	16,12,12	34,39,41	26,21,32	148	74	0.299280638598	0.569167643048	0.5,0.556,0.4	0.395,0.481,0.39	0.063
911	"FBgn0030748"	"Traf-like"	chrX	+	16415045	16416085	16415045	16415527	16415656	16416085	911	61,55,28	4,2,2	65,29,46	0,3,2	148	74	0.301501326493	0.572368828369	0.884,0.932,0.875	1.0,0.829,0.92	-0.019
995	"FBgn0262527"	"nsl1"	chr3R	+	15798086	15799036	15798086	15798467	15798720	15799036	995	47,35,44	14,9,5	32,35,30	2,4,9	148	74	0.303767235568	0.575644316512	0.627,0.66,0.815	0.889,0.814,0.625	-0.075
1439	"FBgn0020389"	"Papss"	chr3L	+	19845292	19845630	19845292	19845428	19845534	19845630	1439	81,57,65	2,2,0	62,68,77	1,1,0	148	74	0.307903989296	0.582447155595	0.953,0.934,1.0	0.969,0.971,1.0	-0.018
1277	"FBgn0265174"	"PIG-V"	chr2R	+	16955457	16957308	16955457	16955677	16955737	16957308	1277	20,16,15	35,38,37	16,23,25	36,33,39	133	74	0.311857796103	0.588880412854	0.241,0.19,0.184	0.198,0.279,0.263	-0.042
1179	"FBgn0033713"	"CG8841"	chr2R	-	12324657	12326115	12324657	12325993	12326072	12326115	1179	55,53,59	2,2,1	32,59,47	2,3,2	148	74	0.312795229407	0.589605166935	0.932,0.93,0.967	0.889,0.908,0.922	0.037
872	"FBgn0033062"	"Ars2"	chr2R	-	6085085	6085436	6085085	6085230	6085281	6085436	872	30,17,10	1,1,2	28,37,33	0,2,0	124	74	0.316793133702	0.596086020128	0.947,0.91,0.749	1.0,0.917,1.0	-0.104
689	"FBgn0000578"	"ena"	chr2R	+	19141631	19142354	19141631	19141770	19142206	19142354	689	148,127,92	79,58,48	172,204,216	74,89,96	148	74	0.322399560563	0.605565312169	0.484,0.523,0.489	0.537,0.534,0.529	-0.035
125	"FBgn0032170"	"CG4658"	chr2L	+	9957294	9957900	9957294	9957329	9957402	9957900	125	39,34,44	3,3,5	24,44,56	6,6,5	146	74	0.32587383062	0.611013432413	0.868,0.852,0.817	0.67,0.788,0.85	0.076
897	"FBgn0027108"	"Inx2"	chrX	+	6998671	7000263	6998671	6998743	6998957	7000263	897	271,234,226	11,5,11	187,212,245	5,7,6	148	74	0.326796167141	0.61166593674	0.925,0.959,0.911	0.949,0.938,0.953	-0.015
654	"FBgn0085261"	"CG34232"	chr2R	-	12164908	12165739	12164908	12165493	12165622	12165739	654	34,37,41	92,84,81	19,30,20	37,39,50	148	74	0.328714129134	0.614176399171	0.156,0.18,0.202	0.204,0.278,0.167	-0.037
297	"FBgn0036571"	"CG12272"	chr3L	+	16122001	16122305	16122001	16122093	16122145	16122305	297	8,6,2	8,3,3	18,5,7	12,14,18	125	74	0.329438467879	0.614451783347	0.372,0.542,0.283	0.47,0.175,0.187	0.122
1551	"FBgn0036187"	"RIOK1"	chr3L	-	11648239	11648474	11648239	11648319	11648391	11648474	1551	101,71,115	4,9,3	55,117,88	3,5,2	145	74	0.333919785817	0.621721279537	0.928,0.801,0.951	0.903,0.923,0.957	-0.034
1443	"FBgn0050118"	"CG30118"	chr2R	-	18430736	18431357	18430736	18430885	18431172	18431357	1443	57,47,81	111,102,124	46,69,67	88,102,96	148	74	0.335658000071	0.622354606763	0.204,0.187,0.246	0.207,0.253,0.259	-0.027
500	"FBgn0266848"	"wap"	chrX	-	22454661	22455422	22454661	22455204	22455273	22455422	500	226,144,134	6,6,5	84,132,130	5,6,6	142	74	0.33517606311	0.622354606763	0.952,0.926,0.933	0.897,0.92,0.919	0.025
598	"FBgn0042185"	"CG18769"	chr3L	+	6550738	6551949	6550738	6550869	6551681	6551949	598	18,16,9	7,4,1	13,11,19	5,4,8	148	74	0.3360130506	0.622354606763	0.563,0.667,0.818	0.565,0.579,0.543	0.12
183	"FBgn0030873"	"CG15814"	chrX	-	17849907	17850342	17849907	17850068	17850288	17850342	183	68,72,61	19,12,18	102,86,127	11,21,28	148	74	0.337065803071	0.62322062547	0.642,0.75,0.629	0.823,0.672,0.694	-0.056
853	"FBgn0031161"	"CG15445"	chrX	+	21117158	21117615	21117158	21117404	21117458	21117615	853	93,122,101	18,12,18	110,74,108	17,12,27	127	74	0.342396806463	0.631980240699	0.751,0.856,0.766	0.79,0.782,0.7	0.034
863	"FBgn0027360"	"Tim10"	chr2R	-	21690637	21691139	21690637	21691000	21691071	21691139	863	344,278,426	1044,857,1079	371,340,443	1102,1273,1237	144	74	0.344071744214	0.633973023508	0.145,0.143,0.169	0.147,0.121,0.155	0.011
415	"FBgn0025674"	"CycK"	chr2L	-	22128263	22130142	22128263	22129898	22130098	22130142	415	163,113,127	16,8,14	125,137,156	9,9,13	148	74	0.348028557252	0.640156154531	0.836,0.876,0.819	0.874,0.884,0.857	-0.028
817	"FBgn0032405"	"CG14946"	chr2L	-	12065269	12066775	12065269	12065393	12066668	12066775	817	2,0,0	2,2,3	0,1,2	1,2,0	148	74	0.351344866574	0.644031467988	0.333,0.0,0.0	0.0,0.2,1.0	-0.289
861	"FBgn0001169"	"H"	chr3R	+	20621937	20623298	20621937	20622498	20622583	20623298	861	66,61,43	28,27,14	73,89,76	29,47,40	148	74	0.351166746225	0.644031467988	0.541,0.53,0.606	0.557,0.486,0.487	0.049
671	"FBgn0037031"	"CG11456"	chr3L	+	20842402	20843358	20842402	20842928	20842980	20843358	671	11,3,2	13,13,13	2,2,4	14,7,9	125	74	0.352487802795	0.645016340166	0.334,0.12,0.083	0.078,0.145,0.208	0.035
790	"FBgn0052016"	"4E-T"	chr4	-	958005	958392	958005	958123	958313	958392	790	31,30,26	5,0,1	31,47,50	0,2,2	148	74	0.355427002701	0.64927917303	0.756,1.0,0.929	1.0,0.922,0.926	-0.054
1016	"FBgn0028577"	"pUf68"	chr3L	-	1499042	1501892	1499042	1501397	1501798	1501892	1016	47,24,16	15,8,12	19,10,35	11,9,16	148	74	0.358639575216	0.652061918111	0.61,0.6,0.4	0.463,0.357,0.522	0.089
1072	"FBgn0010622"	"l(2)06496"	chr2R	-	23061419	23062593	23061419	23061594	23061682	23062593	1072	43,36,36	17,16,20	26,22,23	14,17,11	148	74	0.358787121139	0.652061918111	0.558,0.529,0.474	0.481,0.393,0.511	0.059
479	"FBgn0014024"	"Rnp4F"	chrX	-	5322389	5322696	5322389	5322453	5322630	5322696	479	21,7,7	9,6,1	6,12,6	3,9,5	148	74	0.358299501746	0.652061918111	0.538,0.368,0.778	0.5,0.4,0.375	0.136
1011	"FBgn0004107"	"Cdk2"	chr3R	+	20736984	20737330	20736984	20737184	20737259	20737330	1011	45,33,47	17,22,32	12,26,14	17,25,4	148	74	0.362737867661	0.653492664668	0.57,0.429,0.423	0.261,0.342,0.636	0.061
131	"FBgn0261276"	"Opa1"	chr2R	-	14231491	14232903	14231491	14231964	14232724	14232903	131	90,82,71	156,166,160	47,80,74	115,162,175	148	74	0.364419742715	0.653492664668	0.224,0.198,0.182	0.17,0.198,0.175	0.02
1354	"FBgn0262115"	"CG17683"	chr2R	+	4131175	4131979	4131175	4131268	4131321	4131979	1354	27,30,19	109,91,78	17,11,24	80,70,78	126	74	0.362418384402	0.653492664668	0.127,0.162,0.125	0.111,0.084,0.153	0.022
345	"FBgn0037443"	"Dmtn"	chr3R	-	6405377	6405895	6405377	6405660	6405741	6405895	345	176,151,119	4,1,2	213,169,258	5,4,4	148	74	0.363728279	0.653492664668	0.957,0.987,0.967	0.955,0.955,0.97	0.01
419	"FBgn0035400"	"CG11537"	chr3L	-	3132308	3133338	3132308	3132557	3132632	3133338	419	3,3,6	3,2,6	4,2,4	5,1,0	148	74	0.361502125858	0.653492664668	0.333,0.429,0.333	0.286,0.5,1.0	-0.23
461	"FBgn0033309"	"CG8735"	chr2R	-	8599810	8599962	8599810	8599858	8599918	8599962	461	75,47,62	0,1,2	122,110,101	2,2,2	133	74	0.364483232688	0.653492664668	1.0,0.963,0.945	0.971,0.968,0.966	0.001
810	"FBgn0000244"	"by"	chr3R	-	9528237	9533011	9528237	9528958	9530739	9533011	810	4,5,5	24,26,27	0,4,3	15,13,21	148	74	0.363612089031	0.653492664668	0.077,0.088,0.085	0.0,0.133,0.067	0.017
873	"FBgn0052626"	"AMPdeam"	chrX	-	13832903	13835149	13832903	13833022	13834814	13835149	873	101,82,86	15,26,10	51,46,40	9,13,12	148	74	0.362968864335	0.653492664668	0.771,0.612,0.811	0.739,0.639,0.625	0.064
1285	"FBgn0013272"	"Gp150"	chr2R	+	22317661	22317954	22317661	22317737	22317881	22317954	1285	110,105,70	179,150,117	58,66,80	82,147,136	148	74	0.365785082227	0.654724558944	0.235,0.259,0.23	0.261,0.183,0.227	0.018
642	"FBgn0024689"	"fws"	chr2L	-	17480295	17480999	17480295	17480919	17480968	17480999	642	44,29,54	15,7,14	38,64,71	11,14,13	122	74	0.367470000401	0.656636829576	0.64,0.715,0.701	0.677,0.735,0.768	-0.041
534	"FBgn0038268"	"CG3631"	chr3R	+	14879456	14880043	14879456	14879765	14879831	14880043	534	9,6,5	2,5,0	12,15,17	2,1,3	139	74	0.368928125405	0.65813811316	0.706,0.39,1.0	0.762,0.889,0.751	-0.102
1106	"FBgn0030719"	"eIF5"	chrX	-	15988616	15989476	15988616	15989109	15989437	15989476	1106	590,458,419	2,1,5	536,626,620	4,5,6	148	74	0.370955078641	0.660647422663	0.993,0.996,0.977	0.985,0.984,0.981	0.005
1511	"FBgn0023526"	"CG2865"	chrX	-	2292324	2293411	2292324	2293293	2293352	2293411	1511	66,71,61	9,4,12	55,63,70	8,12,11	132	74	0.37338343314	0.662755593823	0.804,0.909,0.74	0.794,0.746,0.781	0.044
202	"FBgn0045842"	"yuri"	chr2L	-	15263769	15264692	15263769	15264095	15264150	15264692	202	162,113,175	14,26,27	77,110,103	15,23,16	128	74	0.372951021007	0.662755593823	0.87,0.715,0.789	0.748,0.734,0.788	0.035
1416	"FBgn0029524"	"CG3176"	chrX	+	482117	482768	482117	482433	482517	482768	1416	25,20,26	12,13,12	15,17,19	12,7,17	148	74	0.374018653416	0.662778479015	0.51,0.435,0.52	0.385,0.548,0.358	0.058
457	"FBgn0029134"	"Prosbeta5"	chr2R	+	10819977	10820219	10819977	10819998	10820061	10820219	457	1068,692,969	2,7,9	563,994,910	4,15,3	136	74	0.375683679144	0.66462312008	0.997,0.982,0.983	0.987,0.973,0.994	0.003
227	"FBgn0029893"	"CG14442"	chrX	-	6692402	6695007	6692402	6692864	6693092	6695007	227	56,41,58	6,13,11	104,77,108	21,9,12	148	74	0.378758028572	0.667843212631	0.824,0.612,0.725	0.712,0.811,0.818	-0.06
627	"FBgn0036974"	"eRF1"	chr3L	+	20348354	20349206	20348354	20348421	20348941	20349206	627	65,53,71	126,99,135	60,90,104	156,198,194	148	74	0.378224757226	0.667843212631	0.205,0.211,0.208	0.161,0.185,0.211	0.022
1189	"FBgn0039494"	"grass"	chr3R	+	27157947	27158364	27157947	27158117	27158191	27158364	1189	25,22,31	132,124,175	8,9,28	39,76,78	147	74	0.380083478686	0.669072569918	0.087,0.082,0.082	0.094,0.056,0.153	-0.017
757	"FBgn0031897"	"CG13784"	chr2L	-	7218908	7220033	7218908	7219130	7219943	7220033	757	198,143,127	3,2,7	198,195,246	4,1,6	148	74	0.382557292982	0.672316034696	0.971,0.973,0.901	0.961,0.99,0.953	-0.02
524	"FBgn0036212"	"CG11597"	chr3L	-	11820337	11822092	11820337	11821482	11821833	11822092	524	14,4,11	1,1,1	3,1,1	0,0,2	148	74	0.388258349725	0.678973961342	0.875,0.667,0.846	1.0,1.0,0.2	0.063
557	"FBgn0026430"	"Grip84"	chrX	-	19561339	19563013	19561339	19561795	19562691	19563013	557	3,3,1	46,43,33	1,3,2	17,13,15	148	74	0.387984926957	0.678973961342	0.032,0.034,0.015	0.029,0.103,0.063	-0.038
951	"FBgn0261403"	"sxc"	chr2R	+	5307287	5307652	5307287	5307352	5307413	5307652	951	103,40,49	6,5,2	94,84,86	7,5,11	134	74	0.387038442026	0.678973961342	0.905,0.815,0.931	0.881,0.903,0.812	0.018
1066	"FBgn0262582"	"cic"	chr3R	+	20252769	20253853	20252769	20252916	20253626	20253853	1066	30,40,13	7,6,6	31,48,51	4,5,13	148	74	0.39063648448	0.682012878641	0.682,0.769,0.52	0.795,0.828,0.662	-0.105
1306	"FBgn0020372"	"TM4SF"	chr2R	+	23878506	23879812	23878506	23878958	23879623	23879812	1306	7,3,4	2,2,3	2,0,4	1,1,2	148	74	0.396966627025	0.691930372801	0.636,0.429,0.4	0.5,0.0,0.5	0.155
992	"FBgn0025936"	"Eph"	chr4	+	611284	611655	611284	611438	611512	611655	992	295,225,232	21,6,6	276,263,334	14,6,10	147	74	0.399604266197	0.69538977696	0.876,0.95,0.951	0.908,0.957,0.944	-0.011
1186	"FBgn0087035"	"AGO2"	chr3L	+	15554112	15554472	15554112	15554222	15554289	15554472	1186	100,76,58	408,286,225	146,144,164	619,583,792	140	74	0.401917410907	0.698274131511	0.115,0.123,0.12	0.111,0.115,0.099	0.011
700	"FBgn0025790"	"TBPH"	chr2R	-	23861205	23862593	23861205	23861457	23862260	23862593	700	32,22,28	38,26,32	29,13,30	27,45,33	148	74	0.405094191076	0.702647090384	0.296,0.297,0.304	0.349,0.126,0.313	0.036
1539	"FBgn0003139"	"PpV"	chrX	-	6372651	6372915	6372651	6372828	6372900	6372915	1539	74,51,76	1,0,4	114,94,148	4,1,5	145	74	0.408752958812	0.70784048965	0.974,1.0,0.907	0.936,0.98,0.938	0.009
551	"FBgn0037297"	"CG1116"	chr3R	+	5219656	5220133	5219656	5219855	5219915	5220133	551	3,8,5	21,11,17	2,3,10	21,20,24	133	74	0.409507234283	0.707995461869	0.074,0.288,0.141	0.05,0.077,0.188	0.063
454	"FBgn0266019"	"rudhira"	chrX	+	11816897	11818016	11816897	11817033	11817235	11818016	454	82,61,25	1,0,0	111,66,93	1,0,3	148	74	0.412441782146	0.711913286848	0.976,1.0,1.0	0.982,1.0,0.939	0.018
1298	"FBgn0032656"	"CG5674"	chr2L	+	17971871	17974868	17971871	17972003	17972262	17974868	1298	39,34,21	18,20,21	44,38,51	41,31,33	148	74	0.415456547966	0.712558978531	0.52,0.459,0.333	0.349,0.38,0.436	0.049
542	"FBgn0026737"	"CG6171"	chr3R	-	15362795	15363315	15362795	15363097	15363151	15363315	542	213,160,198	69,48,62	54,81,68	9,21,25	127	74	0.414852482893	0.712558978531	0.643,0.66,0.65	0.778,0.692,0.613	-0.043
789	"FBgn0260742"	"CG12213"	chr3R	-	11965544	11966739	11965544	11966286	11966487	11966739	789	242,240,300	217,210,266	167,159,157	134,155,184	148	74	0.415492136777	0.712558978531	0.358,0.364,0.361	0.384,0.339,0.299	0.02
851	"FBgn0262736"	"Vha16-1"	chr2R	-	6632026	6632384	6632026	6632140	6632323	6632384	851	816,651,639	601,556,534	975,875,1112	612,741,870	148	74	0.413584728109	0.712558978531	0.404,0.369,0.374	0.443,0.371,0.39	-0.019
1410	"FBgn0036911"	"Fibp"	chr3L	-	19817230	19817790	19817230	19817549	19817616	19817790	1410	14,8,6	45,25,28	6,6,7	24,26,35	140	74	0.416904647515	0.713831912546	0.141,0.145,0.102	0.117,0.109,0.096	0.022
425	"FBgn0004587"	"B52"	chr3R	+	13663454	13665526	13663454	13664934	13665452	13665526	425	145,146,134	93,61,59	142,112,155	58,53,67	148	74	0.418614468958	0.715609003917	0.438,0.545,0.532	0.55,0.514,0.536	-0.028
1102	"FBgn0011640"	"lark"	chr3L	+	7339463	7340770	7339463	7339617	7339867	7340770	1102	37,36,46	181,143,175	52,54,56	187,204,211	148	74	0.425848609138	0.72680892425	0.093,0.112,0.116	0.122,0.117,0.117	-0.012
600	"FBgn0030838"	"CG5445"	chrX	+	17302469	17303390	17302469	17302583	17302838	17303390	600	97,76,71	4,1,1	91,88,123	6,1,3	148	74	0.426758106815	0.727195814013	0.924,0.974,0.973	0.883,0.978,0.953	0.019
555	"FBgn0261593"	"RpS10b"	chrX	+	19598039	19598205	19598039	19598077	19598148	19598205	555	908,721,1118	21,8,28	852,1097,962	17,31,22	144	74	0.429934303968	0.731437753556	0.957,0.979,0.954	0.963,0.948,0.957	0.007
1540	"FBgn0033086"	"CG9410"	chr2R	+	6669089	6669434	6669089	6669232	6669329	6669434	1540	59,35,22	27,32,40	15,30,26	15,18,15	148	74	0.432138609943	0.734015342248	0.522,0.354,0.216	0.333,0.455,0.464	-0.053
937	"FBgn0025637"	"SkpA"	chrX	+	656355	657899	656355	656399	657098	657899	937	269,206,225	152,106,150	141,131,143	79,99,89	148	74	0.433626529368	0.735369830855	0.469,0.493,0.429	0.472,0.398,0.445	0.025
857	"FBgn0032717"	"CG10600"	chr2L	-	18838508	18839679	18838508	18838795	18838882	18839679	857	10,13,6	111,79,57	51,18,26	273,168,266	148	74	0.435902854636	0.738054912857	0.043,0.076,0.05	0.085,0.051,0.047	-0.005
1229	"FBgn0086200"	"CR42490"	chr2L	+	18665131	18665914	18665131	18665286	18665675	18665914	1229	6,5,7	11,11,8	12,8,4	20,19,19	148	74	0.439170832279	0.741231277935	0.214,0.185,0.304	0.231,0.174,0.095	0.068
933	"FBgn0028931"	"CG16863"	chr2L	+	13790958	13791595	13790958	13791164	13791217	13791595	933	4,5,6	6,5,6	9,15,5	4,14,6	126	74	0.438763766739	0.741231277935	0.281,0.37,0.37	0.569,0.386,0.329	-0.088
1347	"FBgn0035639"	"CG5537"	chr3L	+	5811385	5812228	5811385	5811918	5812064	5812228	1347	496,492,619	33,20,51	238,271,265	12,19,28	148	74	0.441044585962	0.742041838941	0.883,0.925,0.859	0.908,0.877,0.826	0.019
979	"FBgn0041210"	"HDAC4"	chrX	-	13284891	13285632	13284891	13284962	13285202	13285632	979	182,162,133	3,4,4	473,339,398	6,2,9	148	74	0.440704284303	0.742041838941	0.968,0.953,0.943	0.975,0.988,0.957	-0.019
1371	"FBgn0086347"	"Myo31DF"	chr2L	-	10505925	10506779	10505925	10506106	10506542	10506779	1371	136,65,63	25,18,17	76,61,81	9,13,20	148	74	0.443055628657	0.744249597034	0.731,0.644,0.649	0.809,0.701,0.669	-0.052
