ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
211	FBgn0025352	Thiolase	chr2R	-	23868052	23868212	23867819	23867994	23868461	23868603	211	822,1036,856	0,0,0	1273,941,866	0,0,4	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003	1.0	1.0	1.0	1.0	1.0	0.991	chr2R:-:23867819-23867994:23868052-23868212:23868461-23868603	822,1036,856	1273,941,870	pass
2124	FBgn0036897	CG8786	chr3L	-	19641893	19642024	19641064	19641218	19642351	19642816	2124	51,62,53	0,0,0	70,16,20	1,0,2	148	74	0.883601625308	1.0	1.0,1.0,1.0	0.972,1.0,0.833	0.065	1.0	1.0	1.0	0.972	1.0	0.833	chr3L:-:19641064-19641218:19641893-19642024:19642351-19642816	51,62,53	71,16,22	fail
2125	FBgn0035440	CG14969	chr3L	-	3334226	3334707	3333983	3334171	3334766	3334978	2125	276,399,340	0,0,1	477,440,310	2,1,1	148	74	1.0	1.0	1.0,1.0,0.994	0.992,0.995,0.994	0.004	1.0	1.0	0.994	0.992	0.995	0.994	chr3L:-:3333983-3334171:3334226-3334707:3334766-3334978	276,399,341	479,441,311	pass
2126	FBgn0261261	plx	chr3R	+	5697026	5697485	5687040	5687369	5707183	5707941	2126	27,40,32	0,0,0	49,24,20	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.961,1.0,1.0	0.013	1.0	1.0	1.0	0.961	1.0	1.0	chr3R:+:5687040-5687369:5697026-5697485:5707183-5707941	27,40,32	50,24,20	pass
2127	FBgn0261261	plx	chr3R	+	5708020	5708182	5707183	5707941	5708498	5709386	2127	3,0,1	1,4,2	7,1,4	16,5,6	148	74	0.414761132684	1.0	0.6,0.0,0.2	0.179,0.091,0.25	0.093	0.6	0.0	0.2	0.179	0.091	0.25	chr3R:+:5707183-5707941:5708020-5708182:5708498-5709386	4,4,3	23,6,10	fail
2128	FBgn0025885	Inos	chr2R	-	7455301	7455769	7454921	7455231	7455833	7456076	2128	1683,2038,1566	0,0,0	1687,705,683	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.997,1.0	0.001	1.0	1.0	1.0	1.0	0.997	1.0	chr2R:-:7454921-7455231:7455301-7455769:7455833-7456076	1683,2038,1566	1687,706,683	pass
2129	FBgn0025885	Inos	chr2R	-	7456148	7456847	7455833	7456076	7458608	7458874	2129	984,1112,789	0,0,0	1215,514,508	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.996	0.001	1.0	1.0	1.0	1.0	1.0	0.996	chr2R:-:7455833-7456076:7456148-7456847:7458608-7458874	984,1112,789	1215,514,509	pass
212	FBgn0000228	Bsg25D	chr2L	-	5276287	5276368	5274018	5275780	5276511	5276731	212	2,0,2	26,18,16	1,1,0	39,19,18	148	74	0.565865212875	1.0	0.037,0.0,0.059	0.013,0.026,0.0	0.019	0.037	0.0	0.059	0.013	0.026	0.0	chr2L:-:5274018-5275780:5276287-5276368:5276511-5276731	28,18,18	40,20,18	fail
2131	FBgn0033159	Dscam1	chr2R	-	7366804	7366966	7361717	7361867	7368387	7368732	2131	25,40,22	0,0,0	70,26,22	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.946,1.0,1.0	0.018	1.0	1.0	1.0	0.946	1.0	1.0	chr2R:-:7361717-7361867:7366804-7366966:7368387-7368732	25,40,22	72,26,22	pass
2132	FBgn0033159	Dscam1	chr2R	-	7334933	7335218	7332260	7332380	7347848	7348010	2132	52,59,30	1,3,0	95,41,26	5,3,0	148	74	0.239098299866	1.0	0.963,0.908,1.0	0.905,0.872,1.0	0.031	0.963	0.908	1.0	0.905	0.872	1.0	chr2R:-:7332260-7332380:7334933-7335218:7347848-7348010	53,62,30	100,44,26	pass
2133	FBgn0033159	Dscam1	chr2R	-	7337871	7338159	7332260	7332380	7347848	7348010	2133	0,1,0	1,3,0	3,0,0	5,3,0	148	74	1.0	1.0	0.0,0.143,NA	0.231,0.0,NA	-0.044	0.0	0.143	NA	0.231	0.0	NA	chr2R:-:7332260-7332380:7337871-7338159:7347848-7348010	1,4,0	8,3,0	fail
2134	FBgn0033159	Dscam1	chr2R	-	7364177	7364348	7361717	7361867	7368387	7368732	2134	10,23,9	0,0,0	22,14,12	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.846,1.0,1.0	0.051	1.0	1.0	1.0	0.846	1.0	1.0	chr2R:-:7361717-7361867:7364177-7364348:7368387-7368732	10,23,9	24,14,12	fail
2135	FBgn0033159	Dscam1	chr2R	-	7363331	7363490	7361717	7361867	7368387	7368732	2135	6,12,8	0,0,0	27,25,12	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.871,1.0,1.0	0.043	1.0	1.0	1.0	0.871	1.0	1.0	chr2R:-:7361717-7361867:7363331-7363490:7368387-7368732	6,12,8	29,25,12	fail
2136	FBgn0033159	Dscam1	chr2R	-	7337088	7337376	7332260	7332380	7347848	7348010	2136	0,2,1	1,3,0	1,0,1	5,3,0	148	74	0.457076536156	1.0	0.0,0.25,1.0	0.091,0.0,1.0	0.053	0.0	0.25	1.0	0.091	0.0	1.0	chr2R:-:7332260-7332380:7337088-7337376:7347848-7348010	1,5,1	6,3,1	fail
213	FBgn0016756	Ubp64E	chr3L	+	5755553	5755625	5752972	5753234	5756204	5756433	213	5,7,11	38,67,49	20,13,7	163,71,119	145	74	0.497388857911	1.0	0.063,0.051,0.103	0.059,0.085,0.029	0.015	0.063	0.051	0.103	0.059	0.085	0.029	chr3L:+:5752972-5753234:5755553-5755625:5756204-5756433	43,74,60	183,84,126	pass
2140	FBgn0033159	Dscam1	chr2R	-	7365311	7365482	7361717	7361867	7368387	7368732	2140	17,40,19	0,0,0	97,43,30	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.96,1.0,1.0	0.013	1.0	1.0	1.0	0.96	1.0	1.0	chr2R:-:7361717-7361867:7365311-7365482:7368387-7368732	17,40,19	99,43,30	fail
2141	FBgn0033159	Dscam1	chr2R	-	7363594	7363765	7361717	7361867	7368387	7368732	2141	5,11,2	0,0,0	11,2,6	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.733,1.0,1.0	0.089	1.0	1.0	1.0	0.733	1.0	1.0	chr2R:-:7361717-7361867:7363594-7363765:7368387-7368732	5,11,2	13,2,6	fail
2143	FBgn0033159	Dscam1	chr2R	-	7368387	7368732	7361717	7361867	7377533	7377714	2143	27,47,26	0,0,1	111,34,27	0,3,0	148	74	0.830462560797	1.0	1.0,1.0,0.929	1.0,0.85,1.0	0.026	1.0	1.0	0.929	1.0	0.85	1.0	chr2R:-:7361717-7361867:7368387-7368732:7377533-7377714	27,47,27	111,37,27	pass
2145	FBgn0033159	Dscam1	chr2R	-	7342582	7342881	7332260	7332380	7347848	7348010	2145	11,14,11	1,3,0	24,16,14	5,3,0	148	74	0.23979527649	1.0	0.846,0.7,1.0	0.706,0.727,1.0	0.038	0.846	0.7	1.0	0.706	0.727	1.0	chr2R:-:7332260-7332380:7342582-7342881:7347848-7348010	12,17,11	29,19,14	fail
2146	FBgn0033159	Dscam1	chr2R	-	7363023	7363194	7361717	7361867	7368387	7368732	2146	23,23,16	0,0,0	40,20,14	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.909,1.0,1.0	0.03	1.0	1.0	1.0	0.909	1.0	1.0	chr2R:-:7361717-7361867:7363023-7363194:7368387-7368732	23,23,16	42,20,14	fail
2147	FBgn0033159	Dscam1	chr2R	-	7365942	7366104	7361717	7361867	7368387	7368732	2147	17,26,23	0,0,0	56,16,22	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.933,1.0,1.0	0.022	1.0	1.0	1.0	0.933	1.0	1.0	chr2R:-:7361717-7361867:7365942-7366104:7368387-7368732	17,26,23	58,16,22	fail
2148	FBgn0033159	Dscam1	chr2R	-	7365017	7365179	7361717	7361867	7368387	7368732	2148	9,3,9	0,0,0	17,12,9	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.81,1.0,1.0	0.063	1.0	1.0	1.0	0.81	1.0	1.0	chr2R:-:7361717-7361867:7365017-7365179:7368387-7368732	9,3,9	19,12,9	fail
214	FBgn0016756	Ubp64E	chr3L	+	5760859	5760930	5760674	5760801	5760984	5761118	214	409,524,392	0,0,0	740,505,508	1,2,0	144	74	1.0	1.0	1.0,1.0,1.0	0.997,0.992,1.0	0.004	1.0	1.0	1.0	0.997	0.992	1.0	chr3L:+:5760674-5760801:5760859-5760930:5760984-5761118	409,524,392	741,507,508	pass
2151	FBgn0033159	Dscam1	chr2R	-	7344663	7344954	7332260	7332380	7347848	7348010	2151	0,0,0	1,3,0	4,2,4	5,3,0	148	74	1.0	1.0	0.0,0.0,NA	0.286,0.25,1.0	-0.512	0.0	0.0	NA	0.286	0.25	1.0	chr2R:-:7332260-7332380:7344663-7344954:7347848-7348010	1,3,0	9,5,4	fail
2152	FBgn0033159	Dscam1	chr2R	-	7364455	7364617	7361717	7361867	7368387	7368732	2152	9,10,4	0,0,0	11,11,7	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.733,1.0,1.0	0.089	1.0	1.0	1.0	0.733	1.0	1.0	chr2R:-:7361717-7361867:7364455-7364617:7368387-7368732	9,10,4	13,11,7	fail
2153	FBgn0033159	Dscam1	chr2R	-	7339027	7339315	7332260	7332380	7347848	7348010	2153	0,0,1	1,3,0	0,0,0	5,3,0	148	74	1.0	1.0	0.0,0.0,1.0	0.0,0.0,NA	0.333	0.0	0.0	1.0	0.0	0.0	NA	chr2R:-:7332260-7332380:7339027-7339315:7347848-7348010	1,3,1	5,3,0	fail
2154	FBgn0033159	Dscam1	chr2R	-	7347391	7347697	7332260	7332380	7347848	7348010	2154	0,0,0	1,3,0	6,4,0	5,3,0	148	74	1.0	1.0	0.0,0.0,NA	0.375,0.4,NA	-0.388	0.0	0.0	NA	0.375	0.4	NA	chr2R:-:7332260-7332380:7347391-7347697:7347848-7348010	1,3,0	11,7,0	fail
2155	FBgn0033159	Dscam1	chr2R	-	7377533	7377714	7368387	7368732	7381470	7381869	2155	56,80,43	0,0,0	186,77,61	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011	1.0	1.0	1.0	1.0	1.0	0.968	chr2R:-:7368387-7368732:7377533-7377714:7381470-7381869	56,80,43	186,77,62	pass
2157	FBgn0033159	Dscam1	chr2R	-	7323818	7323968	7323021	7323332	7324581	7324737	2157	416,426,304	0,0,0	610,172,148	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.987	0.004	1.0	1.0	1.0	1.0	1.0	0.987	chr2R:-:7323021-7323332:7323818-7323968:7324581-7324737	416,426,304	610,172,149	pass
215	FBgn0036316	CG10960	chr3L	-	12835311	12835349	12826961	12827582	12842779	12843106	215	9,4,2	0,0,0	4,5,6	2,0,1	111	74	0.605383439889	1.0	1.0,1.0,1.0	0.571,1.0,0.8	0.21	1.0	1.0	1.0	0.571	1.0	0.8	chr3L:-:12826961-12827582:12835311-12835349:12842779-12843106	9,4,2	6,5,7	fail
2160	FBgn0033159	Dscam1	chr2R	-	7335715	7336003	7332260	7332380	7347848	7348010	2160	0,0,0	1,3,0	0,0,1	5,3,0	148	74	1.0	1.0	0.0,0.0,NA	0.0,0.0,1.0	-0.333	0.0	0.0	NA	0.0	0.0	1.0	chr2R:-:7332260-7332380:7335715-7336003:7347848-7348010	1,3,0	5,3,1	fail
2164	FBgn0033159	Dscam1	chr2R	-	7345875	7346166	7332260	7332380	7347848	7348010	2164	0,0,0	1,3,0	0,0,3	5,3,0	148	74	1.0	1.0	0.0,0.0,NA	0.0,0.0,1.0	-0.333	0.0	0.0	NA	0.0	0.0	1.0	chr2R:-:7332260-7332380:7345875-7346166:7347848-7348010	1,3,0	5,3,3	fail
2165	FBgn0033159	Dscam1	chr2R	-	7364731	7364893	7361717	7361867	7368387	7368732	2165	14,9,6	0,0,0	33,23,31	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.892,1.0,1.0	0.036	1.0	1.0	1.0	0.892	1.0	1.0	chr2R:-:7361717-7361867:7364731-7364893:7368387-7368732	14,9,6	35,23,31	fail
2166	FBgn0033159	Dscam1	chr2R	-	7345484	7345775	7332260	7332380	7347848	7348010	2166	37,66,36	1,3,0	115,54,50	5,3,0	148	74	0.465048876746	1.0	0.949,0.917,1.0	0.92,0.9,1.0	0.015	0.949	0.917	1.0	0.92	0.9	1.0	chr2R:-:7332260-7332380:7345484-7345775:7347848-7348010	38,69,36	120,57,50	pass
216	FBgn0031474	CG2991	chr2L	+	2859624	2859714	2857163	2857576	2864968	2865418	216	16,37,19	60,80,49	56,32,31	136,84,71	148	74	0.641250875703	1.0	0.118,0.188,0.162	0.171,0.16,0.179	-0.014	0.118	0.188	0.162	0.171	0.16	0.179	chr2L:+:2857163-2857576:2859624-2859714:2864968-2865418	76,117,68	192,116,102	pass
2170	FBgn0033159	Dscam1	chr2R	-	7346641	7346929	7332260	7332380	7347848	7348010	2170	0,0,0	1,3,0	0,1,5	5,3,0	148	74	1.0	1.0	0.0,0.0,NA	0.0,0.143,1.0	-0.381	0.0	0.0	NA	0.0	0.143	1.0	chr2R:-:7332260-7332380:7346641-7346929:7347848-7348010	1,3,0	5,4,5	fail
2172	FBgn0033159	Dscam1	chr2R	-	7366465	7366627	7361717	7361867	7368387	7368732	2172	6,7,6	0,0,0	27,19,15	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.871,1.0,1.0	0.043	1.0	1.0	1.0	0.871	1.0	1.0	chr2R:-:7361717-7361867:7366465-7366627:7368387-7368732	6,7,6	29,19,15	fail
2175	FBgn0033159	Dscam1	chr2R	-	7326151	7326364	7324581	7324737	7329288	7329455	2175	153,185,122	0,1,0	467,186,174	0,0,0	148	74	1.0	1.0	1.0,0.989,1.0	1.0,1.0,1.0	-0.004	1.0	0.989	1.0	1.0	1.0	1.0	chr2R:-:7324581-7324737:7326151-7326364:7329288-7329455	153,186,122	467,186,174	pass
2178	FBgn0033159	Dscam1	chr2R	-	7344278	7344569	7332260	7332380	7347848	7348010	2178	35,41,24	1,3,0	117,61,36	5,3,0	148	74	0.611758749786	1.0	0.946,0.872,1.0	0.921,0.91,1.0	-0.004	0.946	0.872	1.0	0.921	0.91	1.0	chr2R:-:7332260-7332380:7344278-7344569:7347848-7348010	36,44,24	122,64,36	pass
2179	FBgn0033159	Dscam1	chr2R	-	7326616	7326784	7324581	7324737	7329288	7329455	2179	74,143,70	0,1,0	246,86,101	0,0,0	148	74	1.0	1.0	1.0,0.986,1.0	1.0,1.0,1.0	-0.005	1.0	0.986	1.0	1.0	1.0	1.0	chr2R:-:7324581-7324737:7326616-7326784:7329288-7329455	74,144,70	246,86,101	pass
2180	FBgn0033159	Dscam1	chr2R	-	7326616	7326784	7324569	7324728	7329288	7329455	2180	48,86,36	0,0,0	148,34,52	0,0,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.963	0.012	1.0	1.0	1.0	1.0	1.0	0.963	chr2R:-:7324569-7324728:7326616-7326784:7329288-7329455	48,86,36	148,34,53	pass
2181	FBgn0033159	Dscam1	chr2R	-	7341707	7341995	7332260	7332380	7347848	7348010	2181	0,3,1	1,3,0	1,0,0	5,3,0	148	74	1.0	1.0	0.0,0.333,1.0	0.091,0.0,NA	0.399	0.0	0.333	1.0	0.091	0.0	NA	chr2R:-:7332260-7332380:7341707-7341995:7347848-7348010	1,6,1	6,3,0	fail
2183	FBgn0002567	ltd	chr2R	-	9185216	9185924	9178829	9179225	9186115	9186342	2183	3,7,1	0,0,0	6,4,5	0,1,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.667,0.714	0.206	1.0	1.0	1.0	1.0	0.667	0.714	chr2R:-:9178829-9179225:9185216-9185924:9186115-9186342	3,7,1	6,5,6	fail
2185	FBgn0030869	Socs16D	chrX	-	17822797	17822888	17822624	17822732	17822958	17823127	2185	62,83,65	0,0,0	82,36,29	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.976,1.0,1.0	0.008	1.0	1.0	1.0	0.976	1.0	1.0	chrX:-:17822624-17822732:17822797-17822888:17822958-17823127	62,83,65	83,36,29	pass
2186	FBgn0015324	Vha26	chr3R	+	5591928	5592038	5591762	5591830	5592567	5592780	2186	1158,1914,1427	0,0,0	2663,2226,2132	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0	1.0	1.0	1.0	0.999	1.0	1.0	chr3R:+:5591762-5591830:5591928-5592038:5592567-5592780	1158,1914,1427	2664,2226,2132	pass
2189	FBgn0015371	chn	chr2R	+	15140470	15140677	15139078	15140095	15141836	15144783	2189	0,0,0	13,16,14	0,1,0	22,9,13	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.053,0.0	-0.018	0.0	0.0	0.0	0.0	0.053	0.0	chr2R:+:15139078-15140095:15140470-15140677:15141836-15144783	13,16,14	22,10,13	fail
2193	FBgn0015371	chn	chr2R	+	15140377	15140677	15139078	15140095	15141836	15143633	2193	0,0,0	13,16,14	0,1,0	22,9,13	148	74	1.0	1.0	0.0,0.0,0.0	0.0,0.053,0.0	-0.018	0.0	0.0	0.0	0.0	0.053	0.0	chr2R:+:15139078-15140095:15140377-15140677:15141836-15143633	13,16,14	22,10,13	fail
2194	FBgn0015371	chn	chr2R	+	15140973	15141300	15140470	15140677	15141836	15144783	2194	0,1,0	0,0,0	0,0,0	0,1,0	148	74	1.0	1.0	NA,1.0,NA	NA,0.0,NA	1.0	NA	1.0	NA	NA	0.0	NA	chr2R:+:15140470-15140677:15140973-15141300:15141836-15144783	0,1,0	0,1,0	fail
2197	FBgn0265194	Trpm	chr2R	-	15292772	15292969	15284883	15284966	15293426	15293561	2197	13,6,7	0,0,0	23,1,15	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.92,1.0,1.0	0.027	1.0	1.0	1.0	0.92	1.0	1.0	chr2R:-:15284883-15284966:15292772-15292969:15293426-15293561	13,6,7	24,1,15	fail
2199	FBgn0265194	Trpm	chr2R	-	15293426	15293561	15292772	15292969	15306877	15307154	2199	14,11,7	0,0,0	37,16,23	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.949,1.0,1.0	0.017	1.0	1.0	1.0	0.949	1.0	1.0	chr2R:-:15292772-15292969:15293426-15293561:15306877-15307154	14,11,7	38,16,23	fail
219	FBgn0002872	mu2	chr3L	-	1945436	1945573	1945263	1945381	1945647	1946484	219	25,41,22	0,1,0	73,38,41	0,1,0	148	74	1.0	1.0	1.0,0.953,1.0	1.0,0.95,1.0	0.001	1.0	0.953	1.0	1.0	0.95	1.0	chr3L:-:1945263-1945381:1945436-1945573:1945647-1946484	25,42,22	73,39,41	pass
21	FBgn0019948	Phm	chr2R	-	23985762	23986101	23985338	23985695	23986159	23986208	21	1215,1556,1217	0,0,1	1867,1177,1143	0,0,0	148	74	1.0	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001	1.0	1.0	0.998	1.0	1.0	1.0	chr2R:-:23985338-23985695:23985762-23986101:23986159-23986208	1215,1556,1218	1867,1177,1143	pass
2205	FBgn0265194	Trpm	chr2R	-	15266691	15266970	15265944	15266329	15267229	15267462	2205	29,38,24	0,0,0	54,35,40	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.964,1.0,1.0	0.012	1.0	1.0	1.0	0.964	1.0	1.0	chr2R:-:15265944-15266329:15266691-15266970:15267229-15267462	29,38,24	55,35,40	pass
2206	FBgn0265194	Trpm	chr2R	-	15270297	15270443	15268284	15268384	15270630	15270821	2206	22,33,28	0,0,0	42,37,30	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.949,1.0	0.017	1.0	1.0	1.0	1.0	0.949	1.0	chr2R:-:15268284-15268384:15270297-15270443:15270630-15270821	22,33,28	42,38,30	pass
2207	FBgn0003475	spir	chr2L	+	20334080	20334198	20322009	20322080	20334620	20334730	2207	482,592,428	0,0,0	772,672,624	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001	1.0	1.0	1.0	0.997	1.0	1.0	chr2L:+:20322009-20322080:20334080-20334198:20334620-20334730	482,592,428	773,672,624	pass
2209	FBgn0003475	spir	chr2L	+	20339979	20340112	20322009	20322080	20343598	20343672	2209	212,199,194	0,0,0	223,112,86	2,2,0	148	74	0.831789827415	1.0	1.0,1.0,1.0	0.982,0.966,1.0	0.017	1.0	1.0	1.0	0.982	0.966	1.0	chr2L:+:20322009-20322080:20339979-20340112:20343598-20343672	212,199,194	225,114,86	pass
220	FBgn0002872	mu2	chr3L	-	1945436	1945591	1945263	1945381	1945647	1946484	220	30,53,27	0,1,0	87,51,56	0,1,0	148	74	1.0	1.0	1.0,0.964,1.0	1.0,0.962,1.0	0.001	1.0	0.964	1.0	1.0	0.962	1.0	chr3L:-:1945263-1945381:1945436-1945591:1945647-1946484	30,54,27	87,52,56	pass
2210	FBgn0003475	spir	chr2L	+	20346307	20346511	20345905	20346244	20346577	20346891	2210	301,279,197	1,0,0	500,205,230	0,0,0	148	74	1.0	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002	0.993	1.0	1.0	1.0	1.0	1.0	chr2L:+:20345905-20346244:20346307-20346511:20346577-20346891	302,279,197	500,205,230	pass
2213	FBgn0003475	spir	chr2L	+	20339244	20339375	20336469	20336549	20339979	20340112	2213	277,333,248	4,0,0	467,368,395	1,2,4	148	74	1.0	1.0	0.972,1.0,1.0	0.996,0.989,0.98	0.002	0.972	1.0	1.0	0.996	0.989	0.98	chr2L:+:20336469-20336549:20339244-20339375:20339979-20340112	281,333,248	468,370,399	pass
2215	FBgn0003475	spir	chr2L	+	20322009	20322080	20311218	20312414	20334080	20334198	2215	460,558,458	0,0,0	710,447,368	2,0,0	144	74	1.0	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002	1.0	1.0	1.0	0.995	1.0	1.0	chr2L:+:20311218-20312414:20322009-20322080:20334080-20334198	460,558,458	712,447,368	pass
2216	FBgn0003475	spir	chr2L	+	20334620	20334730	20322009	20322080	20336286	20336404	2216	178,275,161	0,0,0	445,302,526	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.993,1.0	0.002	1.0	1.0	1.0	1.0	0.993	1.0	chr2L:+:20322009-20322080:20334620-20334730:20336286-20336404	178,275,161	445,303,526	pass
2217	FBgn0051216	Naam	chr3R	+	19687129	19687297	19671449	19671743	19688178	19688365	2217	165,211,158	1,0,0	154,121,99	0,1,0	148	74	1.0	1.0	0.988,1.0,1.0	1.0,0.984,1.0	0.001	0.988	1.0	1.0	1.0	0.984	1.0	chr3R:+:19671449-19671743:19687129-19687297:19688178-19688365	166,211,158	154,122,99	pass
2219	FBgn0051216	Naam	chr3R	+	19688178	19688365	19687129	19687297	19696551	19696656	2219	165,202,150	0,0,0	146,112,111	0,1,1	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.982,0.982	0.012	1.0	1.0	1.0	1.0	0.982	0.982	chr3R:+:19687129-19687297:19688178-19688365:19696551-19696656	165,202,150	146,113,112	pass
221	FBgn0002872	mu2	chr3L	-	1945436	1945528	1945263	1945381	1945647	1946484	221	23,40,20	0,1,0	64,40,42	0,1,0	148	74	1.0	1.0	1.0,0.952,1.0	1.0,0.952,1.0	0.0	1.0	0.952	1.0	1.0	0.952	1.0	chr3L:-:1945263-1945381:1945436-1945528:1945647-1946484	23,41,20	64,41,42	pass
2222	FBgn0038533	CG7523	chr3R	-	17670404	17670537	17670065	17670342	17670654	17670895	2222	687,1055,844	0,0,0	1524,481,554	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.999,1.0,1.0	0.0	1.0	1.0	1.0	0.999	1.0	1.0	chr3R:-:17670065-17670342:17670404-17670537:17670654-17670895	687,1055,844	1525,481,554	pass
2223	FBgn0038533	CG7523	chr3R	-	17670065	17670342	17669143	17669626	17670654	17670895	2223	236,202,192	0,0,0	496,121,165	1,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001	1.0	1.0	1.0	0.996	1.0	1.0	chr3R:-:17669143-17669626:17670065-17670342:17670654-17670895	236,202,192	497,121,165	pass
2224	FBgn0045823	vsg	chr3L	+	9714505	9714623	9714323	9714399	9715746	9717716	2224	2706,3806,2718	0,0,0	5855,2194,2007	1,1,5	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.999,0.995	0.002	1.0	1.0	1.0	1.0	0.999	0.995	chr3L:+:9714323-9714399:9714505-9714623:9715746-9717716	2706,3806,2718	5856,2195,2012	pass
2225	FBgn0045823	vsg	chr3L	+	9714505	9714623	9714323	9714399	9715743	9717716	2225	2403,3306,2354	0,0,0	5243,1812,1752	4,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.998,1.0,1.0	0.001	1.0	1.0	1.0	0.998	1.0	1.0	chr3L:+:9714323-9714399:9714505-9714623:9715743-9717716	2403,3306,2354	5247,1812,1752	pass
2226	FBgn0261258	rgn	chr3L	+	21419606	21419797	21382500	21383084	21419858	21420170	2226	23,11,5	0,0,0	36,35,17	0,1,0	148	74	1.0	1.0	1.0,1.0,1.0	1.0,0.946,1.0	0.018	1.0	1.0	1.0	1.0	0.946	1.0	chr3L:+:21382500-21383084:21419606-21419797:21419858-21420170	23,11,5	36,36,17	fail
2228	FBgn0261593	RpS10b	chrX	+	19598148	19598205	19598039	19598077	19598432	19599806	2228	6797,8957,6990	0,0,0	14137,3385,3624	2,0,0	130	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chrX:+:19598039-19598077:19598148-19598205:19598432-19599806	6797,8957,6990	14139,3385,3624	pass
2229	FBgn0261593	RpS10b	chrX	+	19598148	19598205	19598030	19598073	19598432	19599806	2229	7018,9354,7274	0,1,0	16733,3593,3965	19,6,7	130	74	1.0	1.0	1.0,1.0,1.0	0.998,0.997,0.997	0.003	1.0	1.0	1.0	0.998	0.997	0.997	chrX:+:19598030-19598073:19598148-19598205:19598432-19599806	7018,9355,7274	16752,3599,3972	pass
2230	FBgn0002989	okr	chr2L	-	2991124	2991278	2990660	2991066	2991334	2992649	2230	24,40,45	0,0,0	50,23,36	2,0,0	148	74	1.0	1.0	1.0,1.0,1.0	0.926,1.0,1.0	0.025	1.0	1.0	1.0	0.926	1.0	1.0	chr2L:-:2990660-2991066:2991124-2991278:2991334-2992649	24,40,45	52,23,36	pass
2231	FBgn0051158	Efa6	chr3R	+	22605154	22605292	22604815	22605091	22605352	22605570	2231	241,292,177	0,0,2	409,199,157	0,0,0	148	74	1.0	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007	1.0	1.0	0.978	1.0	1.0	1.0	chr3R:+:22604815-22605091:22605154-22605292:22605352-22605570	241,292,179	409,199,157	pass
2233	FBgn0051158	Efa6	chr3R	+	22602844	22603061	22600544	22601666	22603463	22603923	2233	104,94,99	0,1,0	136,62,46	0,0,0	148	74	1.0	1.0	1.0,0.979,1.0	1.0,1.0,1.0	-0.007	1.0	0.979	1.0	1.0	1.0	1.0	chr3R:+:22600544-22601666:22602844-22603061:22603463-22603923	104,95,99	136,62,46	pass
