ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
2790	FBgn0039844	CG1607	chr3R	+	31390297	31390359	31389945	31390198	31390588	31391893	2790	8,9,6	1,0,0	10,7,4	1,0,0	136	74	1.0	1.0	0.813,1.0,1.0	0.845,1.0,1.0	-0.011	0.813	1.0	1.0	0.845	1.0	1.0	chr3R:+:31389945-31390198:31390297-31390359:31390588-31391893	9,9,6	11,7,4	fail
2791	FBgn0031299	CG4629	chr2L	-	1101920	1101968	1087694	1088106	1102322	1102504	2791	3,5,0	0,1,0	1,0,0	0,2,0	122	74	1.0	1.0	1.0,0.752,NA	1.0,0.0,NA	0.376	1.0	0.752	NA	1.0	0.0	NA	chr2L:-:1087694-1088106:1101920-1101968:1102322-1102504	3,6,0	1,2,0	fail
2792	FBgn0063485	Lasp	chr3L	-	16678807	16679869	16678424	16678660	16680811	16680947	2792	2984,3871,2683	0,3,2	8392,4671,5917	3,1,0	1136	74	1.0	1.0	1.0,0.988,0.989	0.995,0.997,1.0	-0.005	1.0	0.988	0.989	0.995	0.997	1.0	chr3L:-:16678424-16678660:16678807-16679869:16680811-16680947	2984,3874,2685	8395,4672,5917	pass
2793	FBgn0063485	Lasp	chr3L	-	16678807	16679473	16678424	16678660	16680811	16680947	2793	1730,2267,1664	0,3,2	5125,2392,2367	3,1,0	740	74	1.0	1.0	1.0,0.987,0.988	0.994,0.996,1.0	-0.005	1.0	0.987	0.988	0.994	0.996	1.0	chr3L:-:16678424-16678660:16678807-16679473:16680811-16680947	1730,2270,1666	5128,2393,2367	pass
2795	FBgn0027066	Eb1	chr2R	+	6754179	6754438	6752842	6752988	6754701	6754844	2795	5685,7143,5631	0,3,0	7475,4422,4444	8,1,7	333	74	1.0	1.0	1.0,0.998,1.0	0.995,0.999,0.993	0.004	1.0	0.998	1.0	0.995	0.999	0.993	chr2R:+:6752842-6752988:6754179-6754438:6754701-6754844	5685,7146,5631	7483,4423,4451	pass
2796	FBgn0027066	Eb1	chr2R	+	6754179	6754438	6752842	6752988	6754704	6754844	2796	4528,5697,4590	0,1,0	5881,3625,3666	0,0,0	333	74	1.0	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0	1.0	0.999	1.0	1.0	1.0	1.0	chr2R:+:6752842-6752988:6754179-6754438:6754704-6754844	4528,5698,4590	5881,3625,3666	pass
2798	FBgn0027066	Eb1	chr2R	+	6754179	6754438	6752631	6752784	6754704	6754844	2798	3678,4558,3676	0,1,0	4716,2495,2519	5,1,0	333	74	1.0	1.0	1.0,0.999,1.0	0.995,0.998,1.0	0.002	1.0	0.999	1.0	0.995	0.998	1.0	chr2R:+:6752631-6752784:6754179-6754438:6754704-6754844	3678,4559,3676	4721,2496,2519	pass
279	FBgn0039908	Asator	chr4	-	476962	477102	474959	475104	477291	478083	279	24,26,22	0,1,1	33,36,22	0,1,0	214	74	1.0	1.0	1.0,0.9,0.884	1.0,0.926,1.0	-0.047	1.0	0.9	0.884	1.0	0.926	1.0	chr4:-:474959-475104:476962-477102:477291-478083	24,27,23	33,37,22	pass
27	FBgn0026401	Nipped-B	chr2R	-	4693010	4693168	4692295	4692950	4693247	4693483	27	561,704,537	0,0,0	787,816,695	0,1,0	232	74	1.0	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001	1.0	1.0	1.0	1.0	0.996	1.0	chr2R:-:4692295-4692950:4693010-4693168:4693247-4693483	561,704,537	787,817,695	pass
2800	FBgn0027066	Eb1	chr2R	+	6752631	6752784	6749226	6749389	6754701	6754844	2800	1658,2251,1707	0,0,0	3160,1444,1333	1,0,1	227	74	1.0	1.0	1.0,1.0,1.0	0.999,1.0,0.998	0.001	1.0	1.0	1.0	0.999	1.0	0.998	chr2R:+:6749226-6749389:6752631-6752784:6754701-6754844	1658,2251,1707	3161,1444,1334	pass
2801	FBgn0027066	Eb1	chr2R	+	6752631	6752784	6749226	6749389	6754704	6754844	2801	1654,2246,1697	0,1,0	3121,1427,1319	0,0,0	227	74	1.0	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0	1.0	0.999	1.0	1.0	1.0	1.0	chr2R:+:6749226-6749389:6752631-6752784:6754704-6754844	1654,2247,1697	3121,1427,1319	pass
2802	FBgn0027066	Eb1	chr2R	+	6752842	6752988	6752631	6752784	6754179	6754438	2802	2836,3892,3179	0,0,1	5173,2688,2410	3,0,0	220	74	1.0	1.0	1.0,1.0,0.999	0.998,1.0,1.0	0.0	1.0	1.0	0.999	0.998	1.0	1.0	chr2R:+:6752631-6752784:6752842-6752988:6754179-6754438	2836,3892,3180	5176,2688,2410	pass
2804	FBgn0027066	Eb1	chr2R	+	6752842	6752988	6752631	6752784	6754704	6754844	2804	1988,2753,2264	0,1,0	4005,1559,1265	5,1,0	220	74	1.0	1.0	1.0,0.999,1.0	0.996,0.998,1.0	0.002	1.0	0.999	1.0	0.996	0.998	1.0	chr2R:+:6752631-6752784:6752842-6752988:6754704-6754844	1988,2754,2264	4010,1560,1265	pass
2805	FBgn0027066	Eb1	chr2R	+	6755044	6755117	6754898	6754981	6755184	6756037	2805	3253,4210,3407	0,0,0	4147,3655,3175	0,0,2	147	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0	1.0	1.0	1.0	1.0	1.0	0.999	chr2R:+:6754898-6754981:6755044-6755117:6755184-6756037	3253,4210,3407	4147,3655,3177	pass
2806	FBgn0027066	Eb1	chr2R	+	6754898	6754981	6754701	6754844	6755044	6755117	2806	2954,3892,3031	2,0,1	3695,3442,3297	1,0,0	157	74	1.0	1.0	0.999,1.0,0.999	0.999,1.0,1.0	-0.0	0.999	1.0	0.999	0.999	1.0	1.0	chr2R:+:6754701-6754844:6754898-6754981:6755044-6755117	2956,3892,3032	3696,3442,3297	pass
2807	FBgn0031413	CG9967	chr2L	-	2330655	2330810	2323350	2323449	2357077	2357356	2807	26,23,20	0,2,0	45,17,28	0,0,2	229	74	1.0	1.0	1.0,0.788,1.0	1.0,1.0,0.819	-0.01	1.0	0.788	1.0	1.0	1.0	0.819	chr2L:-:2323350-2323449:2330655-2330810:2357077-2357356	26,25,20	45,17,30	fail
2808	FBgn0031413	CG9967	chr2L	-	2330655	2330810	2310661	2310870	2357077	2357356	2808	21,15,11	0,0,0	42,20,23	0,1,0	229	74	1.0	1.0	1.0,1.0,1.0	1.0,0.866,1.0	0.045	1.0	1.0	1.0	1.0	0.866	1.0	chr2L:-:2310661-2310870:2330655-2330810:2357077-2357356	21,15,11	42,21,23	fail
2809	FBgn0031413	CG9967	chr2L	-	2310661	2310870	2310125	2310449	2323350	2323449	2809	38,35,26	0,0,0	59,36,48	1,0,0	283	74	1.0	1.0	1.0,1.0,1.0	0.939,1.0,1.0	0.02	1.0	1.0	1.0	0.939	1.0	1.0	chr2L:-:2310125-2310449:2310661-2310870:2323350-2323449	38,35,26	60,36,48	pass
2811	FBgn0031413	CG9967	chr2L	-	2323350	2323449	2310661	2310870	2357077	2357356	2811	16,16,3	0,0,0	10,7,9	0,1,0	173	74	1.0	1.0	1.0,1.0,1.0	1.0,0.75,1.0	0.083	1.0	1.0	1.0	1.0	0.75	1.0	chr2L:-:2310661-2310870:2323350-2323449:2357077-2357356	16,16,3	10,8,9	fail
2812	FBgn0250823	gish	chr3R	+	16301244	16301351	16299590	16299689	16301822	16304768	2812	614,703,518	0,0,0	748,529,504	2,1,0	181	74	1.0	1.0	1.0,1.0,1.0	0.994,0.995,1.0	0.004	1.0	1.0	1.0	0.994	0.995	1.0	chr3R:+:16299590-16299689:16301244-16301351:16301822-16304768	614,703,518	750,530,504	pass
2813	FBgn0250823	gish	chr3R	+	16301244	16301351	16299590	16299689	16301804	16302372	2813	380,426,334	0,0,0	734,510,489	0,2,0	181	74	1.0	1.0	1.0,1.0,1.0	1.0,0.99,1.0	0.003	1.0	1.0	1.0	1.0	0.99	1.0	chr3R:+:16299590-16299689:16301244-16301351:16301804-16302372	380,426,334	734,512,489	pass
2814	FBgn0250823	gish	chr3R	+	16301244	16301351	16297174	16297345	16301822	16304768	2814	461,569,391	0,0,0	628,434,416	0,2,0	181	74	1.0	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004	1.0	1.0	1.0	1.0	0.989	1.0	chr3R:+:16297174-16297345:16301244-16301351:16301822-16304768	461,569,391	628,436,416	pass
2815	FBgn0250823	gish	chr3R	+	16301244	16301351	16298469	16298550	16301822	16304768	2815	850,1054,757	0,0,2	1121,801,757	1,4,4	181	74	1.0	1.0	1.0,1.0,0.994	0.998,0.988,0.987	0.007	1.0	1.0	0.994	0.998	0.988	0.987	chr3R:+:16298469-16298550:16301244-16301351:16301822-16304768	850,1054,759	1122,805,761	pass
2817	FBgn0250823	gish	chr3R	+	16297174	16297345	16292723	16292834	16298469	16298550	2817	918,1169,858	0,0,0	2003,1521,1393	0,0,1	245	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.998	0.001	1.0	1.0	1.0	1.0	1.0	0.998	chr3R:+:16292723-16292834:16297174-16297345:16298469-16298550	918,1169,858	2003,1521,1394	pass
2819	FBgn0250823	gish	chr3R	+	16274151	16275169	16273000	16273330	16289630	16289839	2819	1845,2786,1920	0,0,0	4016,3673,3562	0,1,0	1092	74	1.0	1.0	1.0,1.0,1.0	1.0,0.996,1.0	0.001	1.0	1.0	1.0	1.0	0.996	1.0	chr3R:+:16273000-16273330:16274151-16275169:16289630-16289839	1845,2786,1920	4016,3674,3562	pass
2821	FBgn0250823	gish	chr3R	+	16293986	16294153	16292723	16292834	16297174	16297345	2821	317,492,364	0,1,1	564,282,233	0,0,0	241	74	1.0	1.0	1.0,0.993,0.991	1.0,1.0,1.0	-0.005	1.0	0.993	0.991	1.0	1.0	1.0	chr3R:+:16292723-16292834:16293986-16294153:16297174-16297345	317,493,365	564,282,233	pass
2822	FBgn0250823	gish	chr3R	+	16298469	16298550	16297174	16297345	16301244	16301351	2822	573,753,555	2,3,1	984,702,805	2,1,4	155	74	1.0	1.0	0.993,0.992,0.996	0.996,0.997,0.99	-0.001	0.993	0.992	0.996	0.996	0.997	0.99	chr3R:+:16297174-16297345:16298469-16298550:16301244-16301351	575,756,556	986,703,809	pass
2823	FBgn0250823	gish	chr3R	+	16298469	16298550	16297174	16297345	16301822	16304768	2823	182,265,190	0,0,0	490,338,466	0,2,0	155	74	1.0	1.0	1.0,1.0,1.0	1.0,0.988,1.0	0.004	1.0	1.0	1.0	1.0	0.988	1.0	chr3R:+:16297174-16297345:16298469-16298550:16301822-16304768	182,265,190	490,340,466	pass
2825	FBgn0250823	gish	chr3R	+	16292475	16292550	16289630	16289839	16292723	16292834	2825	0,0,0	148,274,168	0,0,1	345,268,226	149	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.002	-0.001	0.0	0.0	0.0	0.0	0.0	0.002	chr3R:+:16289630-16289839:16292475-16292550:16292723-16292834	148,274,168	345,268,227	pass
2826	FBgn0250823	gish	chr3R	+	16289630	16289839	16274151	16275169	16292723	16292834	2826	653,950,656	0,0,0	1203,882,750	3,2,0	283	74	1.0	1.0	1.0,1.0,1.0	0.991,0.991,1.0	0.006	1.0	1.0	1.0	0.991	0.991	1.0	chr3R:+:16274151-16275169:16289630-16289839:16292723-16292834	653,950,656	1206,884,750	pass
2827	FBgn0250823	gish	chr3R	+	16282080	16282408	16280888	16281024	16289630	16289839	2827	510,775,546	0,0,1	1261,816,922	0,0,0	402	74	1.0	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003	1.0	1.0	0.99	1.0	1.0	1.0	chr3R:+:16280888-16281024:16282080-16282408:16289630-16289839	510,775,547	1261,816,922	pass
2828	FBgn0250823	gish	chr3R	+	16282080	16282408	16280888	16281011	16289630	16289839	2828	445,675,480	0,0,0	1178,789,892	1,0,0	402	74	1.0	1.0	1.0,1.0,1.0	0.995,1.0,1.0	0.002	1.0	1.0	1.0	0.995	1.0	1.0	chr3R:+:16280888-16281011:16282080-16282408:16289630-16289839	445,675,480	1179,789,892	pass
2829	FBgn0250823	gish	chr3R	+	16299590	16299689	16298469	16298550	16301244	16301351	2829	244,239,204	391,488,367	311,206,211	495,368,345	173	74	0.439225126319	1.0	0.211,0.173,0.192	0.212,0.193,0.207	-0.012	0.211	0.173	0.192	0.212	0.193	0.207	chr3R:+:16298469-16298550:16299590-16299689:16301244-16301351	635,727,571	806,574,556	pass
282	FBgn0039927	CG11155	chr4	+	1132084	1132573	1131700	1131958	1133874	1134072	282	27,37,17	1,4,1	15,26,9	3,4,0	563	74	0.474200537601	1.0	0.78,0.549,0.691	0.397,0.461,1.0	0.054	0.78	0.549	0.691	0.397	0.461	1.0	chr4:+:1131700-1131958:1132084-1132573:1133874-1134072	28,41,18	18,30,9	fail
2831	FBgn0040384	CG32795	chrX	-	2788493	2788612	2784999	2785129	2789237	2789378	2831	100,143,95	0,0,0	189,150,161	1,0,1	193	74	1.0	1.0	1.0,1.0,1.0	0.986,1.0,0.984	0.01	1.0	1.0	1.0	0.986	1.0	0.984	chrX:-:2784999-2785129:2788493-2788612:2789237-2789378	100,143,95	190,150,162	pass
2833	FBgn0036454	CG17839	chr3L	+	14880593	14880838	14880205	14880516	14881344	14882224	2833	13,26,11	0,0,0	65,14,22	1,0,0	319	74	1.0	1.0	1.0,1.0,1.0	0.938,1.0,1.0	0.021	1.0	1.0	1.0	0.938	1.0	1.0	chr3L:+:14880205-14880516:14880593-14880838:14881344-14882224	13,26,11	66,14,22	fail
2834	FBgn0036454	CG17839	chr3L	+	14805562	14805629	14805135	14805490	14839217	14839307	2834	0,2,5	0,1,0	3,3,1	0,1,0	141	74	1.0	1.0	NA,0.512,1.0	1.0,0.612,1.0	-0.115	NA	0.512	1.0	1.0	0.612	1.0	chr3L:+:14805135-14805490:14805562-14805629:14839217-14839307	0,3,5	3,4,1	fail
2835	FBgn0263981	CR43730	chr2R	-	16290915	16291055	16289745	16290746	16291123	16291222	2835	3,3,3	0,2,0	1,4,2	0,0,0	214	74	0.575394720211	1.0	1.0,0.342,1.0	1.0,1.0,1.0	-0.219	1.0	0.342	1.0	1.0	1.0	1.0	chr2R:-:16289745-16290746:16290915-16291055:16291123-16291222	3,5,3	1,4,2	fail
283	FBgn0264489	CG43897	chr3L	+	9824820	9827895	9824545	9824640	9830633	9830785	283	0,4,0	0,0,0	6,6,0	0,1,0	3149	74	1.0	1.0	NA,1.0,NA	1.0,0.124,NA	0.438	NA	1.0	NA	1.0	0.124	NA	chr3L:+:9824545-9824640:9824820-9827895:9830633-9830785	0,4,0	6,7,0	fail
2840	FBgn0003638	su(w[a])	chrX	+	1042259	1042432	1040981	1041403	1043212	1043421	2840	154,195,138	0,0,0	238,142,137	1,0,0	247	74	1.0	1.0	1.0,1.0,1.0	0.986,1.0,1.0	0.005	1.0	1.0	1.0	0.986	1.0	1.0	chrX:+:1040981-1041403:1042259-1042432:1043212-1043421	154,195,138	239,142,137	pass
2842	FBgn0263391	hts	chr2R	-	19418556	19418605	19411159	19411271	19424822	19424903	2842	84,103,63	0,0,0	220,160,128	2,0,1	123	74	1.0	1.0	1.0,1.0,1.0	0.985,1.0,0.987	0.009	1.0	1.0	1.0	0.985	1.0	0.987	chr2R:-:19411159-19411271:19418556-19418605:19424822-19424903	84,103,63	222,160,129	pass
2843	FBgn0263391	hts	chr2R	-	19408482	19408593	19408123	19408418	19409619	19409743	2843	469,491,453	0,0,0	771,382,298	1,0,0	185	74	1.0	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001	1.0	1.0	1.0	0.997	1.0	1.0	chr2R:-:19408123-19408418:19408482-19408593:19409619-19409743	469,491,453	772,382,298	pass
2846	FBgn0263391	hts	chr2R	-	19423593	19423797	19411159	19411271	19424822	19424903	2846	191,308,226	0,0,0	586,372,325	2,0,1	278	74	1.0	1.0	1.0,1.0,1.0	0.987,1.0,0.989	0.008	1.0	1.0	1.0	0.987	1.0	0.989	chr2R:-:19411159-19411271:19423593-19423797:19424822-19424903	191,308,226	588,372,326	pass
2847	FBgn0040623	Spase12	chr3R	-	29490809	29490956	29490543	29490753	29491014	29491150	2847	3549,4145,3418	1,0,0	3694,2221,1970	0,0,0	221	74	1.0	1.0	0.999,1.0,1.0	1.0,1.0,1.0	-0.0	0.999	1.0	1.0	1.0	1.0	1.0	chr3R:-:29490543-29490753:29490809-29490956:29491014-29491150	3550,4145,3418	3694,2221,1970	pass
2849	FBgn0085376	CG34347	chr3R	+	31366842	31367522	31361118	31362358	31370235	31371748	2849	19,15,13	1,0,0	28,21,18	1,0,1	754	74	1.0	1.0	0.651,1.0,1.0	0.733,1.0,0.639	0.093	0.651	1.0	1.0	0.733	1.0	0.639	chr3R:+:31361118-31362358:31366842-31367522:31370235-31371748	20,15,13	29,21,19	fail
284	FBgn0264489	CG43897	chr3L	+	9824802	9827895	9824545	9824640	9830633	9830785	284	0,4,0	0,0,0	6,6,0	0,1,0	3167	74	1.0	1.0	NA,1.0,NA	1.0,0.123,NA	0.439	NA	1.0	NA	1.0	0.123	NA	chr3L:+:9824545-9824640:9824802-9827895:9830633-9830785	0,4,0	6,7,0	fail
2850	FBgn0030352	sicily	chrX	+	11892729	11893355	11892288	11892403	11893589	11893745	2850	684,799,649	0,0,0	698,315,250	0,0,1	700	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.964	0.012	1.0	1.0	1.0	1.0	1.0	0.964	chrX:+:11892288-11892403:11892729-11893355:11893589-11893745	684,799,649	698,315,251	pass
2851	FBgn0039635	CG11876	chr3R	+	29115093	29115505	29113993	29114155	29115566	29115686	2851	1123,1291,1086	0,0,0	1481,598,408	1,0,0	486	74	1.0	1.0	1.0,1.0,1.0	0.996,1.0,1.0	0.001	1.0	1.0	1.0	0.996	1.0	1.0	chr3R:+:29113993-29114155:29115093-29115505:29115566-29115686	1123,1291,1086	1482,598,408	pass
2854	FBgn0033272	RagC-D	chr2R	-	8162487	8162706	8162285	8162428	8162769	8163240	2854	343,458,333	0,0,0	650,250,344	0,1,0	293	74	1.0	1.0	1.0,1.0,1.0	1.0,0.984,1.0	0.005	1.0	1.0	1.0	1.0	0.984	1.0	chr2R:-:8162285-8162428:8162487-8162706:8162769-8163240	343,458,333	650,251,344	pass
2856	FBgn0015286	Rala	chrX	-	3708743	3708918	3704983	3706251	3709835	3709996	2856	931,1177,814	1,0,0	2314,1521,1285	0,0,3	249	74	1.0	1.0	0.996,1.0,1.0	1.0,1.0,0.992	0.001	0.996	1.0	1.0	1.0	1.0	0.992	chrX:-:3704983-3706251:3708743-3708918:3709835-3709996	932,1177,814	2314,1521,1288	pass
2860	FBgn0010575	sbb	chr2R	-	18289534	18289850	18288126	18288388	18355499	18356055	2860	153,142,112	0,0,0	387,204,143	1,0,0	390	74	1.0	1.0	1.0,1.0,1.0	0.987,1.0,1.0	0.004	1.0	1.0	1.0	0.987	1.0	1.0	chr2R:-:18288126-18288388:18289534-18289850:18355499-18356055	153,142,112	388,204,143	pass
2862	FBgn0010575	sbb	chr2R	-	18355499	18356055	18289534	18289850	18357137	18357296	2862	436,609,459	0,0,0	742,695,428	0,1,1	630	74	1.0	1.0	1.0,1.0,1.0	1.0,0.988,0.98	0.011	1.0	1.0	1.0	1.0	0.988	0.98	chr2R:-:18289534-18289850:18355499-18356055:18357137-18357296	436,609,459	742,696,429	pass
2863	FBgn0020251	sfl	chr3L	+	6523029	6524096	6495679	6496481	6534492	6534702	2863	177,255,153	0,0,0	349,240,272	1,0,0	1141	74	1.0	1.0	1.0,1.0,1.0	0.958,1.0,1.0	0.014	1.0	1.0	1.0	0.958	1.0	1.0	chr3L:+:6495679-6496481:6523029-6524096:6534492-6534702	177,255,153	350,240,272	pass
2865	FBgn0020251	sfl	chr3L	+	6547248	6547601	6544467	6546352	6548686	6550104	2865	76,91,52	0,0,1	97,27,50	1,0,0	427	74	1.0	1.0	1.0,1.0,0.9	0.944,1.0,1.0	-0.015	1.0	1.0	0.9	0.944	1.0	1.0	chr3L:+:6544467-6546352:6547248-6547601:6548686-6550104	76,91,53	98,27,50	pass
2867	FBgn0015778	rin	chr3R	+	13647382	13647546	13647003	13647269	13648917	13650497	2867	384,561,370	0,0,0	575,473,436	1,2,1	238	74	1.0	1.0	1.0,1.0,1.0	0.994,0.987,0.993	0.009	1.0	1.0	1.0	0.994	0.987	0.993	chr3R:+:13647003-13647269:13647382-13647546:13648917-13650497	384,561,370	576,475,437	pass
2868	FBgn0037206	CG12768	chr3L	+	22911589	22911755	22910490	22910572	22911833	22912233	2868	30,56,31	22,38,23	30,19,24	27,18,14	240	74	0.56636697596	1.0	0.296,0.312,0.294	0.255,0.246,0.346	0.018	0.296	0.312	0.294	0.255	0.246	0.346	chr3L:+:22910490-22910572:22911589-22911755:22911833-22912233	52,94,54	57,37,38	pass
2869	FBgn0027948	msps	chr3R	+	16057293	16057389	16056291	16056791	16057551	16057965	2869	32,73,41	100,174,129	42,45,63	282,118,71	170	74	0.948673309732	1.0	0.122,0.154,0.122	0.061,0.142,0.279	-0.028	0.122	0.154	0.122	0.061	0.142	0.279	chr3R:+:16056291-16056791:16057293-16057389:16057551-16057965	132,247,170	324,163,134	pass
2870	FBgn0032120	CG33298	chr2L	+	9503592	9504813	9495473	9496255	9515313	9515494	2870	505,699,471	0,0,0	1848,1139,1005	1,0,1	1295	74	1.0	1.0	1.0,1.0,1.0	0.991,1.0,0.983	0.009	1.0	1.0	1.0	0.991	1.0	0.983	chr2L:+:9495473-9496255:9503592-9504813:9515313-9515494	505,699,471	1849,1139,1006	pass
2871	FBgn0032120	CG33298	chr2L	+	9518875	9519076	9518622	9518808	9519146	9519334	2871	251,406,300	0,1,0	647,333,359	0,0,0	275	74	1.0	1.0	1.0,0.991,1.0	1.0,1.0,1.0	-0.003	1.0	0.991	1.0	1.0	1.0	1.0	chr2L:+:9518622-9518808:9518875-9519076:9519146-9519334	251,407,300	647,333,359	pass
2873	FBgn0032120	CG33298	chr2L	+	9496144	9496255	9495473	9495711	9503592	9504813	2873	32,58,37	0,0,0	137,169,115	1,0,0	185	74	1.0	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006	1.0	1.0	1.0	0.982	1.0	1.0	chr2L:+:9495473-9495711:9496144-9496255:9503592-9504813	32,58,37	138,169,115	pass
2874	FBgn0259163	CG42268	chr3L	-	9736927	9736965	9734011	9735289	9737128	9737281	2874	2,2,2	0,0,0	0,1,3	0,0,1	112	74	1.0	1.0	1.0,1.0,1.0	NA,1.0,0.665	0.167	1.0	1.0	1.0	NA	1.0	0.665	chr3L:-:9734011-9735289:9736927-9736965:9737128-9737281	2,2,2	0,1,4	fail
2875	FBgn0259163	CG42268	chr3L	-	9738382	9738415	9738110	9738278	9738892	9739313	2875	0,1,0	0,1,0	0,0,0	3,0,1	107	74	1.0	1.0	NA,0.409,NA	0.0,NA,0.0	0.409	NA	0.409	NA	0.0	NA	0.0	chr3L:-:9738110-9738278:9738382-9738415:9738892-9739313	0,2,0	3,0,1	fail
2878	FBgn0000117	arm	chrX	-	1893402	1893499	1891400	1892119	1894507	1894780	2878	2956,3539,2636	2,5,4	3450,1609,1481	3,0,1	171	74	1.0	1.0	0.998,0.997,0.997	0.998,1.0,0.998	-0.001	0.998	0.997	0.997	0.998	1.0	0.998	chrX:-:1891400-1892119:1893402-1893499:1894507-1894780	2958,3544,2640	3453,1609,1482	pass
2879	FBgn0000117	arm	chrX	-	1898979	1899039	1895113	1896753	1900509	1900646	2879	630,1002,695	0,0,2	2004,1237,1206	5,8,4	134	74	1.0	1.0	1.0,1.0,0.995	0.996,0.988,0.994	0.006	1.0	1.0	0.995	0.996	0.988	0.994	chrX:-:1895113-1896753:1898979-1899039:1900509-1900646	630,1002,697	2009,1245,1210	pass
2880	FBgn0000117	arm	chrX	-	1898979	1899039	1895113	1896753	1900043	1900173	2880	815,1296,919	0,3,0	2492,1519,1532	14,18,6	134	74	0.53239887523	1.0	1.0,0.996,1.0	0.99,0.979,0.993	0.011	1.0	0.996	1.0	0.99	0.979	0.993	chrX:-:1895113-1896753:1898979-1899039:1900043-1900173	815,1299,919	2506,1537,1538	pass
2882	FBgn0262732	mbf1	chr3L	+	16575186	16575347	16574644	16574976	16575716	16576408	2882	2260,2601,2088	0,0,0	3621,2020,2033	3,1,5	235	74	1.0	1.0	1.0,1.0,1.0	0.997,0.998,0.992	0.004	1.0	1.0	1.0	0.997	0.998	0.992	chr3L:+:16574644-16574976:16575186-16575347:16575716-16576408	2260,2601,2088	3624,2021,2038	pass
2883	FBgn0262732	mbf1	chr3L	+	16574524	16574752	16574435	16574455	16574852	16574976	2883	356,572,460	0,0,0	979,537,476	2,0,0	302	74	1.0	1.0	1.0,1.0,1.0	0.992,1.0,1.0	0.003	1.0	1.0	1.0	0.992	1.0	1.0	chr3L:+:16574435-16574455:16574524-16574752:16574852-16574976	356,572,460	981,537,476	pass
2884	FBgn0262732	mbf1	chr3L	+	16574852	16574976	16574524	16574752	16575186	16575347	2884	1452,1902,1455	1,2,0	2795,1701,1515	0,0,0	198	74	1.0	1.0	0.998,0.997,1.0	1.0,1.0,1.0	-0.002	0.998	0.997	1.0	1.0	1.0	1.0	chr3L:+:16574524-16574752:16574852-16574976:16575186-16575347	1453,1904,1455	2795,1701,1515	pass
2885	FBgn0002948	nod	chrX	+	11581104	11581299	11580771	11581040	11581369	11581904	2885	110,153,106	0,2,0	156,60,47	1,0,0	269	74	1.0	1.0	1.0,0.955,1.0	0.977,1.0,1.0	-0.007	1.0	0.955	1.0	0.977	1.0	1.0	chrX:+:11580771-11581040:11581104-11581299:11581369-11581904	110,155,106	157,60,47	pass
2886	FBgn0037222	CG14642	chr3R	-	4241252	4241919	4241044	4241132	4241977	4242087	2886	686,835,679	0,0,0	793,568,437	1,0,0	741	74	1.0	1.0	1.0,1.0,1.0	0.988,1.0,1.0	0.004	1.0	1.0	1.0	0.988	1.0	1.0	chr3R:-:4241044-4241132:4241252-4241919:4241977-4242087	686,835,679	794,568,437	pass
2887	FBgn0028734	Fmr1	chr3R	-	10108975	10109071	10108694	10108911	10109815	10110121	2887	919,1067,804	1,0,0	2051,1184,1114	5,6,5	170	74	1.0	1.0	0.998,1.0,1.0	0.994,0.988,0.99	0.009	0.998	1.0	1.0	0.994	0.988	0.99	chr3R:-:10108694-10108911:10108975-10109071:10109815-10110121	920,1067,804	2056,1190,1119	pass
2888	FBgn0028734	Fmr1	chr3R	-	10108694	10108911	10107429	10107479	10109815	10110121	2888	1054,1316,1047	0,1,0	2079,1582,1951	0,0,0	291	74	1.0	1.0	1.0,0.997,1.0	1.0,1.0,1.0	-0.001	1.0	0.997	1.0	1.0	1.0	1.0	chr3R:-:10107429-10107479:10108694-10108911:10109815-10110121	1054,1317,1047	2079,1582,1951	pass
2889	FBgn0028734	Fmr1	chr3R	-	10105789	10106113	10105558	10105724	10107429	10107479	2889	2425,2923,2047	0,0,0	4549,3161,3284	2,0,2	398	74	1.0	1.0	1.0,1.0,1.0	0.998,1.0,0.997	0.002	1.0	1.0	1.0	0.998	1.0	0.997	chr3R:-:10105558-10105724:10105789-10106113:10107429-10107479	2425,2923,2047	4551,3161,3286	pass
