ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	S1.Rep1	S1.Rep2	S1.Rep3	S2.Rep1	S2.Rep2	S2.Rep3	eventID	s1reads	s2reads	readcountpass
2871	FBgn0027594	drpr	chr3L	-	1716674	1716707	1715709	1716556	1716796	1716943	2871	1,0,1	168,217,189	0,6,9	175,201,232	107	74	0.377223020832	1.0	0.004,0.0,0.004	0.0,0.02,0.026	-0.013	0.004	0.0	0.004	0.0	0.02	0.026	chr3L:-:1715709-1716556:1716674-1716707:1716796-1716943	169,217,190	175,207,241	pass
2872	FBgn0043841	vir-1	chr2L	-	12409455	12409623	12407549	12407734	12421640	12421829	2872	2071,2984,2325	0,0,0	1086,1544,1879	0,1,4	242	74	1.0	1.0	1.0,1.0,1.0	1.0,0.998,0.993	0.003	1.0	1.0	1.0	1.0	0.998	0.993	chr2L:-:12407549-12407734:12409455-12409623:12421640-12421829	2071,2984,2325	1086,1545,1883	pass
2873	FBgn0043841	vir-1	chr2L	-	12421640	12421829	12409455	12409623	12423322	12423439	2873	2196,2783,2222	0,1,0	963,1597,1565	0,1,0	263	74	1.0	1.0	1.0,0.999,1.0	1.0,0.998,1.0	0.0	1.0	0.999	1.0	1.0	0.998	1.0	chr2L:-:12409455-12409623:12421640-12421829:12423322-12423439	2196,2784,2222	963,1598,1565	pass
2874	FBgn0000541	E(bx)	chr3L	-	235409	235514	234981	235345	235578	236074	2874	233,372,278	0,0,0	255,329,282	1,0,1	179	74	1.0	1.0	1.0,1.0,1.0	0.991,1.0,0.991	0.006	1.0	1.0	1.0	0.991	1.0	0.991	chr3L:-:234981-235345:235409-235514:235578-236074	233,372,278	256,329,283	pass
2875	FBgn0000541	E(bx)	chr3L	-	236862	236906	236138	236427	239054	239185	2875	14,44,23	94,114,105	7,24,11	54,64,78	118	74	0.395316928222	1.0	0.085,0.195,0.121	0.075,0.19,0.081	0.018	0.085	0.195	0.121	0.075	0.19	0.081	chr3L:-:236138-236427:236862-236906:239054-239185	108,158,128	61,88,89	pass
2876	FBgn0030174	CG15312	chrX	-	10059690	10059840	10056075	10057729	10060447	10060577	2876	0,1,0	1,0,0	0,1,1	3,0,1	224	74	1.0	1.0	0.0,1.0,NA	0.0,1.0,0.248	0.084	0.0	1.0	NA	0.0	1.0	0.248	chrX:-:10056075-10057729:10059690-10059840:10060447-10060577	1,1,0	3,1,2	fail
2878	FBgn0027101	Dyrk3	chr4	-	1230305	1230420	1229579	1230118	1230497	1230713	2878	50,76,42	1,3,1	31,45,38	4,1,0	189	74	0.490060618333	1.0	0.951,0.908,0.943	0.752,0.946,1.0	0.035	0.951	0.908	0.943	0.752	0.946	1.0	chr4:-:1229579-1230118:1230305-1230420:1230497-1230713	51,79,43	35,46,38	pass
2879	FBgn0030309	CG1572	chrX	-	11556183	11556346	11555925	11556111	11558538	11558654	2879	1638,2486,1845	1,0,0	1197,1619,1782	0,0,0	237	74	1.0	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001	0.998	1.0	1.0	1.0	1.0	1.0	chrX:-:11555925-11556111:11556183-11556346:11558538-11558654	1639,2486,1845	1197,1619,1782	pass
2880	FBgn0034572	CG9346	chr2R	+	21013401	21013445	21013157	21013339	21013512	21013845	2880	46,42,40	0,1,0	49,33,27	2,0,0	118	74	1.0	1.0	1.0,0.963,1.0	0.939,1.0,1.0	0.008	1.0	0.963	1.0	0.939	1.0	1.0	chr2R:+:21013157-21013339:21013401-21013445:21013512-21013845	46,43,40	51,33,27	pass
2881	FBgn0034523	Nnf1a	chr2R	-	20586803	20587016	20586614	20586729	20587072	20587238	2881	804,954,765	0,2,0	477,480,589	0,1,2	287	74	1.0	1.0	1.0,0.992,1.0	1.0,0.992,0.987	0.004	1.0	0.992	1.0	1.0	0.992	0.987	chr2R:-:20586614-20586729:20586803-20587016:20587072-20587238	804,956,765	477,481,591	pass
2882	FBgn0034523	Nnf1a	chr2R	-	20586614	20586729	20586221	20586409	20587072	20587238	2882	278,283,247	1,0,1	131,153,159	0,1,0	189	74	1.0	1.0	0.991,1.0,0.99	1.0,0.984,1.0	-0.001	0.991	1.0	0.99	1.0	0.984	1.0	chr2R:-:20586221-20586409:20586614-20586729:20587072-20587238	279,283,248	131,154,159	pass
2885	FBgn0262614	pyd	chr3R	-	8835276	8835510	8834356	8834949	8838391	8838989	2885	147,195,128	0,0,0	112,191,228	0,1,0	308	74	1.0	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007	1.0	1.0	1.0	1.0	0.979	1.0	chr3R:-:8834356-8834949:8835276-8835510:8838391-8838989	147,195,128	112,192,228	pass
2886	FBgn0031126	Cyp6v1	chrX	+	20657528	20658880	20657121	20657302	20659824	20660643	2886	670,868,574	0,0,0	533,761,583	0,0,1	1426	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.968	0.011	1.0	1.0	1.0	1.0	1.0	0.968	chrX:+:20657121-20657302:20657528-20658880:20659824-20660643	670,868,574	533,761,584	pass
2887	FBgn0034804	CG3831	chr2R	-	22940371	22940529	22938986	22940058	22940614	22940946	2887	48,52,35	1,0,1	22,13,14	0,0,0	232	74	1.0	1.0	0.939,1.0,0.918	1.0,1.0,1.0	-0.048	0.939	1.0	0.918	1.0	1.0	1.0	chr2R:-:22938986-22940058:22940371-22940529:22940614-22940946	49,52,36	22,13,14	fail
2891	FBgn0045852	ham	chr2L	-	18776471	18776603	18776148	18776374	18779804	18780331	2891	1,2,9	1,0,0	3,2,3	0,0,0	206	74	1.0	1.0	0.264,1.0,1.0	1.0,1.0,1.0	-0.245	0.264	1.0	1.0	1.0	1.0	1.0	chr2L:-:18776148-18776374:18776471-18776603:18779804-18780331	2,2,9	3,2,3	fail
2892	FBgn0052816	CG32816	chrX	-	333564	333897	316575	317928	334666	334801	2892	11,11,13	0,0,0	7,10,15	1,0,0	407	74	1.0	1.0	1.0,1.0,1.0	0.56,1.0,1.0	0.147	1.0	1.0	1.0	0.56	1.0	1.0	chrX:-:316575-317928:333564-333897:334666-334801	11,11,13	8,10,15	fail
2893	FBgn0052816	CG32816	chrX	-	333564	333910	316575	317928	334666	334801	2893	12,11,13	0,0,0	7,10,15	1,0,0	420	74	1.0	1.0	1.0,1.0,1.0	0.552,1.0,1.0	0.149	1.0	1.0	1.0	0.552	1.0	1.0	chrX:-:316575-317928:333564-333910:334666-334801	12,11,13	8,10,15	fail
2894	FBgn0052816	CG32816	chrX	-	333564	333806	316575	317928	334666	334801	2894	8,4,11	0,0,0	5,9,9	1,0,0	316	74	1.0	1.0	1.0,1.0,1.0	0.539,1.0,1.0	0.154	1.0	1.0	1.0	0.539	1.0	1.0	chrX:-:316575-317928:333564-333806:334666-334801	8,4,11	6,9,9	fail
2895	FBgn0052816	CG32816	chrX	-	333564	333881	316575	317928	334666	334801	2895	10,9,13	0,0,0	7,10,17	1,0,0	391	74	1.0	1.0	1.0,1.0,1.0	0.57,1.0,1.0	0.143	1.0	1.0	1.0	0.57	1.0	1.0	chrX:-:316575-317928:333564-333881:334666-334801	10,9,13	8,10,17	fail
2897	FBgn0039381	SppL	chr3R	+	25884101	25884255	25881983	25882275	25885381	25885829	2897	3,5,2	35,56,49	4,5,0	98,150,110	228	74	0.319061576699	1.0	0.027,0.028,0.013	0.013,0.011,0.0	0.015	0.027	0.028	0.013	0.013	0.011	0.0	chr3R:+:25881983-25882275:25884101-25884255:25885381-25885829	38,61,51	102,155,110	pass
2898	FBgn0053144	CG33144	chr2R	-	10759862	10759915	10756529	10757544	10782319	10782869	2898	31,26,28	0,0,0	15,19,20	2,0,0	127	74	1.0	1.0	1.0,1.0,1.0	0.814,1.0,1.0	0.062	1.0	1.0	1.0	0.814	1.0	1.0	chr2R:-:10756529-10757544:10759862-10759915:10782319-10782869	31,26,28	17,19,20	fail
2899	FBgn0033756	CG17760	chr2R	+	12627597	12627726	12627236	12627391	12627970	12628124	2899	277,409,299	0,1,0	102,177,162	0,0,0	203	74	1.0	1.0	1.0,0.993,1.0	1.0,1.0,1.0	-0.002	1.0	0.993	1.0	1.0	1.0	1.0	chr2R:+:12627236-12627391:12627597-12627726:12627970-12628124	277,410,299	102,177,162	pass
289	FBgn0005533	RpS17	chr3L	-	9429173	9429325	9428794	9429114	9429694	9429727	289	22774,32494,26249	0,0,1	12760,17464,19836	0,0,0	226	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr3L:-:9428794-9429114:9429173-9429325:9429694-9429727	22774,32494,26250	12760,17464,19836	pass
28	FBgn0026401	Nipped-B	chr2R	-	4695461	4695610	4695118	4695406	4698502	4698996	28	316,553,396	0,0,0	297,333,321	1,0,0	223	74	1.0	1.0	1.0,1.0,1.0	0.99,1.0,1.0	0.003	1.0	1.0	1.0	0.99	1.0	1.0	chr2R:-:4695118-4695406:4695461-4695610:4698502-4698996	316,553,396	298,333,321	pass
2900	FBgn0033756	CG17760	chr2R	+	12627786	12627916	12627597	12627726	12627970	12628124	2900	318,461,388	1,1,0	162,225,223	0,0,0	204	74	1.0	1.0	0.991,0.994,1.0	1.0,1.0,1.0	-0.005	0.991	0.994	1.0	1.0	1.0	1.0	chr2R:+:12627597-12627726:12627786-12627916:12627970-12628124	319,462,388	162,225,223	pass
2901	FBgn0026666	l(1)G0136	chrX	+	15734552	15734606	15734269	15734452	15735098	15735174	2901	110,158,130	0,0,0	63,102,90	1,0,0	128	74	1.0	1.0	1.0,1.0,1.0	0.973,1.0,1.0	0.009	1.0	1.0	1.0	0.973	1.0	1.0	chrX:+:15734269-15734452:15734552-15734606:15735098-15735174	110,158,130	64,102,90	pass
2902	FBgn0036257	RhoGAP68F	chr3L	+	12139962	12140128	12138867	12138951	12141251	12141377	2902	179,218,133	0,0,0	161,189,158	1,0,1	240	74	1.0	1.0	1.0,1.0,1.0	0.98,1.0,0.98	0.013	1.0	1.0	1.0	0.98	1.0	0.98	chr3L:+:12138867-12138951:12139962-12140128:12141251-12141377	179,218,133	162,189,159	pass
2903	FBgn0036257	RhoGAP68F	chr3L	+	12141139	12141171	12139962	12140128	12141251	12141377	2903	0,0,0	30,51,50	0,0,1	29,29,27	106	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.025	-0.008	0.0	0.0	0.0	0.0	0.0	0.025	chr3L:+:12139962-12140128:12141139-12141171:12141251-12141377	30,51,50	29,29,28	pass
2904	FBgn0036257	RhoGAP68F	chr3L	+	12141251	12141377	12139962	12140128	12141440	12141476	2904	168,181,157	0,1,0	93,84,84	0,2,0	200	74	1.0	1.0	1.0,0.985,1.0	1.0,0.94,1.0	0.015	1.0	0.985	1.0	1.0	0.94	1.0	chr3L:+:12139962-12140128:12141251-12141377:12141440-12141476	168,182,157	93,86,84	pass
2905	FBgn0041789	Pax	chr2L	-	19403998	19404682	19400780	19401372	19409403	19409549	2905	3688,4370,3490	1,0,0	1402,1909,2297	0,2,0	758	74	1.0	1.0	0.997,1.0,1.0	1.0,0.989,1.0	0.003	0.997	1.0	1.0	1.0	0.989	1.0	chr2L:-:19400780-19401372:19403998-19404682:19409403-19409549	3689,4370,3490	1402,1911,2297	pass
2906	FBgn0036493	CG7255	chr3L	+	15305297	15305486	15304254	15304876	15305570	15305679	2906	80,125,113	0,0,0	77,80,77	1,0,2	263	74	0.374886615285	1.0	1.0,1.0,1.0	0.956,1.0,0.915	0.043	1.0	1.0	1.0	0.956	1.0	0.915	chr3L:+:15304254-15304876:15305297-15305486:15305570-15305679	80,125,113	78,80,79	pass
2907	FBgn0036493	CG7255	chr3L	+	15307308	15307413	15306956	15307241	15307674	15308490	2907	164,269,175	0,0,0	192,200,255	0,0,3	179	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.972	0.009	1.0	1.0	1.0	1.0	1.0	0.972	chr3L:+:15306956-15307241:15307308-15307413:15307674-15308490	164,269,175	192,200,258	pass
290	FBgn0001565	Hlc	chrX	-	21386973	21387725	21386349	21386778	21387785	21387946	290	4561,5094,4044	0,0,2	1729,2183,2611	0,1,0	826	74	1.0	1.0	1.0,1.0,0.995	1.0,0.995,1.0	0.0	1.0	1.0	0.995	1.0	0.995	1.0	chrX:-:21386349-21386778:21386973-21387725:21387785-21387946	4561,5094,4046	1729,2184,2611	pass
2912	FBgn0261112	APP-BP1	chr3L	+	11098809	11098974	11098411	11098752	11099030	11099676	2912	146,198,112	0,0,4	93,175,105	0,0,1	239	74	0.774407110171	1.0	1.0,1.0,0.897	1.0,1.0,0.97	-0.024	1.0	1.0	0.897	1.0	1.0	0.97	chr3L:+:11098411-11098752:11098809-11098974:11099030-11099676	146,198,116	93,175,106	pass
2913	FBgn0086359	Invadolysin	chr3R	+	10155711	10155742	10154223	10154366	10155821	10155904	2913	11,38,19	0,0,0	5,15,8	0,0,1	105	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.849	0.05	1.0	1.0	1.0	1.0	1.0	0.849	chr3R:+:10154223-10154366:10155711-10155742:10155821-10155904	11,38,19	5,15,9	fail
2914	FBgn0031161	CG15445	chrX	+	21118861	21119662	21118315	21118771	21119778	21120333	2914	845,1062,824	0,0,0	325,397,557	0,2,1	875	74	0.643116865939	1.0	1.0,1.0,1.0	1.0,0.944,0.979	0.026	1.0	1.0	1.0	1.0	0.944	0.979	chrX:+:21118315-21118771:21118861-21119662:21119778-21120333	845,1062,824	325,399,558	pass
2915	FBgn0030530	jub	chrX	-	13827042	13827105	13826786	13826952	13827339	13827509	2915	90,109,70	0,0,0	64,75,81	0,1,0	137	74	1.0	1.0	1.0,1.0,1.0	1.0,0.976,1.0	0.008	1.0	1.0	1.0	1.0	0.976	1.0	chrX:-:13826786-13826952:13827042-13827105:13827339-13827509	90,109,70	64,76,81	pass
2916	FBgn0030530	jub	chrX	-	13827042	13827120	13826786	13826952	13827339	13827509	2916	71,79,60	0,0,0	36,46,48	0,1,0	152	74	1.0	1.0	1.0,1.0,1.0	1.0,0.957,1.0	0.014	1.0	1.0	1.0	1.0	0.957	1.0	chrX:-:13826786-13826952:13827042-13827120:13827339-13827509	71,79,60	36,47,48	pass
2917	FBgn0030530	jub	chrX	-	13828223	13828253	13827578	13827719	13828641	13830317	2917	0,0,0	36,52,38	0,1,1	33,26,24	104	74	1.0	1.0	0.0,0.0,0.0	0.0,0.027,0.029	-0.019	0.0	0.0	0.0	0.0	0.027	0.029	chrX:-:13827578-13827719:13828223-13828253:13828641-13830317	36,52,38	33,27,25	pass
2918	FBgn0034398	CG15098	chr2R	-	18834310	18834396	18833964	18834118	18834475	18834775	2918	10849,12982,10516	2,0,0	5579,5827,7134	0,0,1	160	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2R:-:18833964-18834118:18834310-18834396:18834475-18834775	10851,12982,10516	5579,5827,7135	pass
2919	FBgn0015521	RpS21	chr2L	+	2856246	2856305	2856110	2856175	2856376	2856568	2919	8662,12139,9891	1,0,0	7003,8387,9887	0,0,0	133	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2L:+:2856110-2856175:2856246-2856305:2856376-2856568	8663,12139,9891	7003,8387,9887	pass
2920	FBgn0015521	RpS21	chr2L	+	2856222	2856305	2856110	2856175	2856376	2856568	2920	6372,8008,6774	1,0,0	4008,4612,5254	0,0,0	157	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	chr2L:+:2856110-2856175:2856222-2856305:2856376-2856568	6373,8008,6774	4008,4612,5254	pass
2921	FBgn0015521	RpS21	chr2L	+	2856630	2856672	2856376	2856568	2856768	2857029	2921	182,217,142	0,0,0	3,8,17	0,1,1	116	74	1.0	1.0	1.0,1.0,1.0	1.0,0.836,0.916	0.083	1.0	1.0	1.0	1.0	0.836	0.916	chr2L:+:2856376-2856568:2856630-2856672:2856768-2857029	182,217,142	3,9,18	fail
2922	FBgn0030555	Fbxl4	chrX	-	14234824	14234894	14234412	14234762	14234958	14235150	2922	43,44,34	1,0,0	19,16,29	0,0,0	144	74	1.0	1.0	0.957,1.0,1.0	1.0,1.0,1.0	-0.014	0.957	1.0	1.0	1.0	1.0	1.0	chrX:-:14234412-14234762:14234824-14234894:14234958-14235150	44,44,34	19,16,29	fail
2923	FBgn0037070	CG11309	chr3L	-	21303807	21303837	21302275	21303549	21303909	21304091	2923	0,0,0	29,70,48	1,0,1	36,36,50	104	74	1.0	1.0	0.0,0.0,0.0	0.019,0.0,0.014	-0.011	0.0	0.0	0.0	0.019	0.0	0.014	chr3L:-:21302275-21303549:21303807-21303837:21303909-21304091	29,70,48	37,36,51	pass
2926	FBgn0032515	loqs	chr2L	+	13384656	13384794	13383736	13384022	13384983	13385671	2926	40,41,33	1,4,3	26,34,36	2,5,4	212	74	0.270699487494	1.0	0.933,0.782,0.793	0.819,0.704,0.759	0.075	0.933	0.782	0.793	0.819	0.704	0.759	chr2L:+:13383736-13384022:13384656-13384794:13384983-13385671	41,45,36	28,39,40	pass
2927	FBgn0032515	loqs	chr2L	+	13384656	13384794	13383736	13384022	13384986	13385671	2927	32,33,28	0,0,0	19,31,31	0,0,1	212	74	1.0	1.0	1.0,1.0,1.0	1.0,1.0,0.915	0.028	1.0	1.0	1.0	1.0	1.0	0.915	chr2L:+:13383736-13384022:13384656-13384794:13384986-13385671	32,33,28	19,31,32	fail
2928	FBgn0032515	loqs	chr2L	+	13384526	13384794	13383736	13384022	13384983	13385671	2928	38,47,39	1,4,3	28,44,34	2,5,4	342	74	0.2807955068	1.0	0.892,0.718,0.738	0.752,0.656,0.648	0.097	0.892	0.718	0.738	0.752	0.656	0.648	chr2L:+:13383736-13384022:13384526-13384794:13384983-13385671	39,51,42	30,49,38	pass
2931	FBgn0040232	cmet	chr2L	-	11262616	11262751	11262485	11262560	11262818	11266557	2931	235,358,267	0,0,0	278,374,264	1,0,1	209	74	1.0	1.0	1.0,1.0,1.0	0.99,1.0,0.989	0.007	1.0	1.0	1.0	0.99	1.0	0.989	chr2L:-:11262485-11262560:11262616-11262751:11262818-11266557	235,358,267	279,374,265	pass
2932	FBgn0034045	CG8249	chr2R	-	15846916	15847065	15845683	15846182	15847139	15847362	2932	0,1,0	0,1,0	0,0,3	0,0,0	223	74	1.0	1.0	NA,0.249,NA	NA,NA,1.0	-0.751	NA	0.249	NA	NA	NA	1.0	chr2R:-:15845683-15846182:15846916-15847065:15847139-15847362	0,2,0	0,0,3	fail
2934	FBgn0028487	f-cup	chr3R	-	13697522	13697646	13697291	13697464	13697834	13698038	2934	90,69,69	0,1,0	49,50,69	0,0,0	198	74	1.0	1.0	1.0,0.963,1.0	1.0,1.0,1.0	-0.012	1.0	0.963	1.0	1.0	1.0	1.0	chr3R:-:13697291-13697464:13697522-13697646:13697834-13698038	90,70,69	49,50,69	pass
293	FBgn0264494	CG17646	chr2L	+	1748773	1748874	1747691	1747860	1749517	1749676	293	44,69,43	1,1,1	23,17,25	0,0,0	175	74	0.416627518286	1.0	0.949,0.967,0.948	1.0,1.0,1.0	-0.045	0.949	0.967	0.948	1.0	1.0	1.0	chr2L:+:1747691-1747860:1748773-1748874:1749517-1749676	45,70,44	23,17,25	fail
2940	FBgn0261671	tweek	chr2L	+	16896808	16896904	16896236	16896357	16897487	16898068	2940	0,0,0	8,11,9	0,0,2	12,15,9	170	74	1.0	1.0	0.0,0.0,0.0	0.0,0.0,0.088	-0.029	0.0	0.0	0.0	0.0	0.0	0.088	chr2L:+:16896236-16896357:16896808-16896904:16897487-16898068	8,11,9	12,15,11	fail
2942	FBgn0021895	ytr	chr2R	-	23850570	23850867	23847160	23848799	23851260	23851288	2942	920,1113,827	0,0,0	678,1028,906	2,1,1	371	74	1.0	1.0	1.0,1.0,1.0	0.985,0.995,0.994	0.009	1.0	1.0	1.0	0.985	0.995	0.994	chr2R:-:23847160-23848799:23850570-23850867:23851260-23851288	920,1113,827	680,1029,907	pass
2943	FBgn0021895	ytr	chr2R	-	23851260	23851288	23850570	23850867	23851375	23851480	2943	0,2,1	0,2,0	4,3,5	0,0,0	102	74	1.0	1.0	NA,0.42,1.0	1.0,1.0,1.0	-0.29	NA	0.42	1.0	1.0	1.0	1.0	chr2R:-:23850570-23850867:23851260-23851288:23851375-23851480	0,4,1	4,3,5	fail
2945	FBgn0032482	Pect	chr2L	+	13209435	13209599	13208664	13208777	13209659	13209845	2945	2260,3304,2391	2,2,0	1197,1313,1338	0,0,0	238	74	1.0	1.0	0.997,0.998,1.0	1.0,1.0,1.0	-0.002	0.997	0.998	1.0	1.0	1.0	1.0	chr2L:+:13208664-13208777:13209435-13209599:13209659-13209845	2262,3306,2391	1197,1313,1338	pass
2946	FBgn0032482	Pect	chr2L	+	13208664	13208777	13208420	13208487	13209471	13209599	2946	2799,3564,2641	0,0,0	1929,2467,2405	0,2,0	187	74	1.0	1.0	1.0,1.0,1.0	1.0,0.998,1.0	0.001	1.0	1.0	1.0	1.0	0.998	1.0	chr2L:+:13208420-13208487:13208664-13208777:13209471-13209599	2799,3564,2641	1929,2469,2405	pass
2947	FBgn0032482	Pect	chr2L	+	13209492	13209599	13208664	13208777	13209659	13209845	2947	1687,2444,1823	2,2,0	851,896,938	0,0,0	181	74	1.0	1.0	0.997,0.998,1.0	1.0,1.0,1.0	-0.002	0.997	0.998	1.0	1.0	1.0	1.0	chr2L:+:13208664-13208777:13209492-13209599:13209659-13209845	1689,2446,1823	851,896,938	pass
2948	FBgn0032482	Pect	chr2L	+	13209501	13209599	13208664	13208777	13209659	13209845	2948	1411,1975,1471	2,2,0	747,796,839	0,0,0	172	74	1.0	1.0	0.997,0.998,1.0	1.0,1.0,1.0	-0.002	0.997	0.998	1.0	1.0	1.0	1.0	chr2L:+:13208664-13208777:13209501-13209599:13209659-13209845	1413,1977,1471	747,796,839	pass
2949	FBgn0032482	Pect	chr2L	+	13209471	13209599	13208664	13208777	13209659	13209845	2949	2557,3488,2642	2,2,0	1536,1822,1893	0,0,0	202	74	1.0	1.0	0.998,0.998,1.0	1.0,1.0,1.0	-0.001	0.998	0.998	1.0	1.0	1.0	1.0	chr2L:+:13208664-13208777:13209471-13209599:13209659-13209845	2559,3490,2642	1536,1822,1893	pass
2950	FBgn0037262	MED31	chr3R	+	4642288	4642428	4641962	4642008	4642568	4642658	2950	133,222,172	0,2,1	459,534,494	0,2,5	214	74	1.0	1.0	1.0,0.975,0.983	1.0,0.989,0.972	-0.001	1.0	0.975	0.983	1.0	0.989	0.972	chr3R:+:4641962-4642008:4642288-4642428:4642568-4642658	133,224,173	459,536,499	pass
2951	FBgn0037262	MED31	chr3R	+	4642283	4642428	4641962	4642008	4642568	4642658	2951	190,293,236	0,2,1	540,660,625	0,2,5	219	74	1.0	1.0	1.0,0.98,0.988	1.0,0.991,0.977	0.0	1.0	0.98	0.988	1.0	0.991	0.977	chr3R:+:4641962-4642008:4642283-4642428:4642568-4642658	190,295,237	540,662,630	pass
2953	FBgn0036279	Ncc69	chr3L	-	12370958	12371006	12370234	12370332	12371543	12371603	2953	2,0,0	37,36,28	0,0,0	18,47,40	122	74	1.0	1.0	0.032,0.0,0.0	0.0,0.0,0.0	0.011	0.032	0.0	0.0	0.0	0.0	0.0	chr3L:-:12370234-12370332:12370958-12371006:12371543-12371603	39,36,28	18,47,40	fail
2955	FBgn0000152	Axs	chrX	-	16683208	16683357	16683026	16683133	16683421	16683895	2955	71,128,68	0,1,0	54,57,56	0,0,0	223	74	1.0	1.0	1.0,0.977,1.0	1.0,1.0,1.0	-0.008	1.0	0.977	1.0	1.0	1.0	1.0	chrX:-:16683026-16683133:16683208-16683357:16683421-16683895	71,129,68	54,57,56	pass
2956	FBgn0030230	Rph	chrX	-	10751902	10752249	10750925	10751782	10753212	10753676	2956	1,0,0	0,2,0	0,0,1	2,1,2	421	74	1.0	1.0	1.0,0.0,NA	0.0,0.0,0.081	0.473	1.0	0.0	NA	0.0	0.0	0.081	chrX:-:10750925-10751782:10751902-10752249:10753212-10753676	1,2,0	2,1,3	fail
2959	FBgn0051363	Jupiter	chr3R	-	11593321	11593354	11592366	11592624	11593632	11593766	2959	5,14,5	1722,2233,1649	16,30,31	1564,1901,1760	107	74	0.824695053704	1.0	0.002,0.004,0.002	0.007,0.011,0.012	-0.007	0.002	0.004	0.002	0.007	0.011	0.012	chr3R:-:11592366-11592624:11593321-11593354:11593632-11593766	1727,2247,1654	1580,1931,1791	pass
295	FBgn0029941	CG1677	chrX	-	7283940	7284758	7282241	7283868	7285360	7285784	295	1392,1473,1054	0,0,0	821,827,880	1,0,0	892	74	1.0	1.0	1.0,1.0,1.0	0.986,1.0,1.0	0.005	1.0	1.0	1.0	0.986	1.0	1.0	chrX:-:7282241-7283868:7283940-7284758:7285360-7285784	1392,1473,1054	822,827,880	pass
2960	FBgn0051363	Jupiter	chr3R	-	11592366	11592624	11590385	11591307	11619703	11619906	2960	4974,6280,4696	0,0,0	2475,3123,3661	1,2,3	332	74	1.0	1.0	1.0,1.0,1.0	0.998,0.997,0.996	0.003	1.0	1.0	1.0	0.998	0.997	0.996	chr3R:-:11590385-11591307:11592366-11592624:11619703-11619906	4974,6280,4696	2476,3125,3664	pass
2961	FBgn0051363	Jupiter	chr3R	-	11592366	11592624	11590385	11591307	11593632	11593766	2961	6694,8509,6345	2,1,7	4033,5013,5419	3,6,2	332	74	1.0	1.0	0.999,0.999,0.995	0.997,0.995,0.998	0.001	0.999	0.999	0.995	0.997	0.995	0.998	chr3R:-:11590385-11591307:11592366-11592624:11593632-11593766	6696,8510,6352	4036,5019,5421	pass
2962	FBgn0051363	Jupiter	chr3R	-	11591994	11592012	11590385	11591307	11592366	11592624	2962	6,9,12	1853,2165,1631	1,7,10	492,582,776	92	74	1.0	1.0	0.003,0.003,0.006	0.002,0.01,0.01	-0.003	0.003	0.003	0.006	0.002	0.01	0.01	chr3R:-:11590385-11591307:11591994-11592012:11592366-11592624	1859,2174,1643	493,589,786	pass
2963	FBgn0051363	Jupiter	chr3R	-	11591500	11591911	11590385	11591307	11591994	11592244	2963	257,418,346	3,6,2	178,188,214	1,3,6	485	74	0.425606896807	1.0	0.929,0.914,0.963	0.964,0.905,0.845	0.031	0.929	0.914	0.963	0.964	0.905	0.845	chr3R:-:11590385-11591307:11591500-11591911:11591994-11592244	260,424,348	179,191,220	pass
2964	FBgn0051363	Jupiter	chr3R	-	11593632	11593766	11592366	11592624	11619703	11619906	2964	5936,7514,5666	0,4,0	4010,4433,4540	5,11,2	208	74	1.0	1.0	1.0,0.999,1.0	0.997,0.993,0.999	0.003	1.0	0.999	1.0	0.997	0.993	0.999	chr3R:-:11592366-11592624:11593632-11593766:11619703-11619906	5936,7518,5666	4015,4444,4542	pass
2965	FBgn0051363	Jupiter	chr3R	-	11593632	11593766	11590385	11591307	11619703	11619906	2965	4216,5282,4024	0,0,0	2450,2538,2782	1,2,3	208	74	1.0	1.0	1.0,1.0,1.0	0.999,0.998,0.997	0.002	1.0	1.0	1.0	0.999	0.998	0.997	chr3R:-:11590385-11591307:11593632-11593766:11619703-11619906	4216,5282,4024	2451,2540,2785	pass
